TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,4,2,5.000000e-01,0,1.0,0.0,4.26298,2.0,2,5.83925,high,1.57627,1.42373,6.37862,9.51299,9.52616,11.5407,7.2777,11.5411,15.5123
2,2,0,1,4,2,5.000000e-01,0,1.0,1.0,15.5214,3.0,0,16.9151,low,1.39372,1.60628,17.4583,20.7721,20.7723,22.7868,7.26535,22.787,26.7704
3,3,0,3,6,8,3.500000e+00,0,1.0,2.0,27.0435,2.0,8,28.7913,high,1.74778,1.25222,29.3352,35.301,35.3012,37.3149,10.2714,37.3152,43.2958
4,4,1,1,2,8,2,4,1.0,3.0,43.3114,2.0,8,45.4718,high,2.16039,0.839612,46.0139,50.0712,50.0857,52.1005,8.78907,52.1008,54.0672
5,5,0,1,4,4,2,0,1.0,4.0,54.0825,3.0,0,55.8634,low,1.78092,1.21908,56.3997,60.8458,60.8459,62.8582,8.7757,62.8585,66.8422
6,6,1,3,8,0,5.000000e-01,4,1.0,5.0,67.1173,2.0,0,69.2408,low,2.12345,0.876554,69.7799,72.3688,72.3689,74.3849,7.26753,74.3851,82.3689
7,7,0,1,2,0,2,8,1.0,6.0,82.3842,2.0,0,84.0197,low,1.63551,1.36449,84.5651,89.1384,89.1385,91.1519,8.76769,91.1521,93.1353
8,8,0,2,2,8,3.500000e+00,0,1.0,7.0,93.3844,3.0,0,94.8621,low,1.4777,1.5223,95.3922,101.641,101.641,103.656,10.2712,103.656,105.636
9,9,1,1,8,8,5.000000e-01,0,1.0,8.0,105.645,3.0,0,107.289,low,1.64397,1.35603,107.83,110.896,110.896,112.909,7.26405,112.909,120.91
10,10,1,3,4,8,5.000000e-01,4,1.0,9.0,121.177,2.0,8,122.552,high,1.37484,1.62516,123.09,126.437,126.451,128.465,7.28779,128.465,132.431
11,11,0,2,4,0,5.000000e-01,2,1.0,10.0,132.677,2.0,0,134.411,low,1.73421,1.26579,134.95,137.94,137.941,139.953,7.27592,139.953,143.937
12,12,0,3,2,2,2,8,1.0,11.0,144.184,2.0,2,145.637,low,1.45285,1.54715,146.177,150.948,150.961,152.977,8.79309,152.978,154.946
13,13,1,3,2,0,3.500000e+00,8,1.0,12.0,155.18,3.0,8,157.931,high,2.75109,0.248908,158.468,163.445,163.459,165.475,10.2951,165.475,167.444
14,14,1,2,4,4,2,8,1.0,13.0,167.713,2.0,4,169.49,low,1.77726,1.22274,170.026,174.475,174.489,176.503,8.79015,176.504,180.47
15,15,1,2,2,0,3.500000e+00,2,1.0,14.0,180.716,2.0,0,182.634,low,1.91855,1.08145,183.172,188.967,188.967,190.981,10.2649,190.981,192.977
16,16,0,3,4,8,5.000000e-01,4,1.0,15.0,193.253,3.0,4,195.395,low,2.1416,0.858402,195.931,198.505,198.518,200.536,7.28273,200.536,204.514
17,17,1,3,2,4,2,2,1.0,16.0,204.762,2.0,4,206.137,high,1.37545,1.62455,206.677,211.516,211.53,213.547,8.78565,213.547,215.515
18,18,1,1,6,4,2,0,1.0,17.0,215.529,3.0,0,217.53,low,2.00046,0.999545,218.063,222.293,222.293,224.305,8.77619,224.306,230.287
19,19,0,2,6,8,5.000000e-01,2,1.0,18.0,230.567,2.0,8,232.142,high,1.57428,1.42572,232.683,235.828,235.841,237.856,7.28821,237.856,243.826
20,20,1,2,2,8,5.000000e-01,2,1.0,19.0,244.076,3.0,2,245.903,low,1.82662,1.17338,246.438,249.337,249.351,251.368,7.29131,251.368,253.335
21,21,1,3,2,2,2,8,1.0,20.0,253.578,2.0,2,255.211,low,1.63309,1.36691,255.749,260.339,260.354,262.368,8.78997,262.368,264.332
22,22,1,1,6,8,5.000000e-01,2,1.0,21.0,264.352,3.0,2,266.019,low,1.66764,1.33236,266.557,269.601,269.616,271.626,7.27385,271.626,277.605
23,23,0,1,2,2,5.000000e-01,8,1.0,22.0,277.621,2.0,2,279.08,low,1.45943,1.54057,279.612,282.882,282.896,284.909,7.28762,284.909,286.877
24,24,0,2,4,4,5.000000e-01,2,1.0,23.0,287.122,2.0,4,288.672,high,1.54909,1.45091,289.209,292.372,292.385,294.39,7.26741,294.39,298.372
25,25,1,1,2,0,5.000000e-01,2,1.0,24.0,298.388,3.0,2,299.73,high,1.34264,1.65736,300.273,303.637,303.653,305.666,7.27827,305.666,307.65
26,26,0,3,8,2,3.500000e+00,4,1.0,25.0,307.92,3.0,4,309.138,high,1.21804,1.78196,309.674,316.181,316.195,318.213,10.2927,318.213,326.175
27,27,1,2,4,0,5.000000e-01,8,1.0,26.0,326.44,3.0,8,328.404,high,1.96401,1.03599,328.941,331.699,331.713,333.718,7.27761,333.718,337.701
28,28,0,1,2,4,5.000000e-01,8,1.0,27.0,337.714,2.0,4,339.213,low,1.49901,1.50099,339.756,342.964,342.977,344.992,7.27782,344.992,346.976
29,29,1,2,2,2,5.000000e-01,4,1.0,28.0,347.213,2.0,2,349.122,low,1.90846,1.09154,349.666,352.47,352.486,354.5,7.28683,354.5,356.468
30,30,1,3,2,2,5.000000e-01,0,1.0,29.0,356.723,3.0,0,358.112,low,1.38887,1.61113,358.647,361.981,361.981,363.994,7.27065,363.994,365.977
31,31,0,1,4,4,3.500000e+00,2,1.0,30.0,365.997,3.0,2,367.236,low,1.23929,1.76071,367.769,374.249,374.263,376.279,10.282,376.279,380.247
