TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,3,6,1,1.0,0.0,4.24221,2.0,6.09586,1.85365,2.0,6.76949,7.78984,3.54764,7.79009,8.54777
2,2,3,0.750000,3,6,1,1.0,1.0,8.75093,2.0,9.53196,0.781029,2.0,11.2688,12.2907,3.53973,12.2908,13.0515
3,3,2,0.750000,3,6,1,1.0,2.0,13.2493,3.0,13.7855,0.536247,5.0,15.7651,16.7841,3.53484,16.7843,17.5382
4,4,1,0.750000,3,6,1,1.0,3.0,17.735,3.0,18.2726,0.537549,1.0,20.2528,21.2724,3.53738,21.2726,22.0254
5,5,3,0.750000,3,6,1,1.0,4.0,22.219,3.0,22.7426,0.523631,6.0,24.739,25.7609,3.54186,25.7611,26.5121
6,6,3,0.750000,3,6,1,1.0,5.0,26.7075,3.0,27.1632,0.455686,7.0,29.2299,30.2515,3.54403,30.2517,31.016
7,7,3,0.750000,3,6,1,1.0,6.0,31.2121,2.0,31.6838,0.471643,2.0,33.7367,34.759,3.54689,34.7592,35.5198
8,8,3,10,3,6,1,1.0,7.0,35.7171,3.0,36.1207,0.403553,7.0,38.2449,39.2673,3.5502,39.2675,49.2809
9,9,3,0.750000,1,2,2,1.0,8.0,49.2993,2.0,50.0986,0.799324,3.0,51.8282,52.8515,3.55221,52.8517,53.618
10,10,2,0.750000,1,2,2,1.0,9.0,53.6208,3.0,54.0355,0.414735,5.0,56.1492,57.171,3.55029,57.1712,57.9214
11,11,3,0.750000,1,2,2,1.0,10.0,57.9241,3.0,58.4388,0.514689,9.0,60.4538,61.4757,3.55167,61.4759,62.2414
12,12,3,0.750000,1,2,2,1.0,11.0,62.244,3.0,62.5923,0.348305,9.0,64.7609,65.7688,3.5248,65.769,66.5286
13,13,3,0.750000,1,2,2,1.0,12.0,66.5313,2.0,66.8793,0.348009,1.0,69.0497,70.0701,3.53883,70.0703,70.8322
14,14,3,0.750000,1,2,2,1.0,13.0,70.8349,2.0,71.2663,0.431415,1.0,73.3555,74.3783,3.54342,74.3785,75.1359
15,15,3,0.750000,1,2,2,1.0,14.0,75.1386,3.0,75.5367,0.398162,9.0,77.662,78.6705,3.53195,78.6707,79.4224
16,16,2,8,1,2,2,1.0,15.0,79.4251,2.0,79.7899,0.36478,5.0,81.9521,82.9728,3.54768,82.973,90.9822
17,17,1,0.750000,1,1,3,1.0,16.0,90.9849,2.0,91.8996,0.914737,7.0,93.5017,94.5214,3.5365,94.5216,95.2854
18,18,3,0.750000,1,1,3,1.0,17.0,95.2881,2.0,95.3359,0.0478024,4.0,97.8179,98.8415,3.55336,98.8417,99.6058
19,19,1,0.750000,1,1,3,1.0,18.0,99.6085,3.0,100.007,0.398095,1.0,102.124,103.147,3.53804,103.147,103.909
20,20,1,0.750000,1,1,3,1.0,19.0,103.912,3.0,104.26,0.348176,3.0,106.429,107.437,3.52569,107.438,108.196
21,21,1,0.750000,1,1,3,1.0,20.0,108.199,3.0,108.697,0.498129,4.0,110.719,111.727,3.52878,111.728,112.483
22,22,1,0.750000,1,1,3,1.0,21.0,112.486,3.0,112.834,0.348274,1.0,115.003,116.026,3.54046,116.026,116.787
23,23,1,0.750000,1,1,3,1.0,22.0,116.789,2.0,117.121,0.331508,8.0,119.31,120.332,3.54257,120.332,121.09
24,24,3,8,1,1,3,1.0,23.0,121.092,3.0,121.408,0.315042,7.0,123.61,124.632,3.53962,124.632,132.633
25,25,1,0.750000,3,5,4,1.0,24.0,132.901,2.0,134.018,1.11738,9.0,135.426,136.448,3.54721,136.448,137.203
26,26,1,0.750000,3,5,4,1.0,25.0,137.436,3.0,137.904,0.46796,4.0,139.964,140.972,3.53626,140.973,141.724
27,27,1,0.750000,3,5,4,1.0,26.0,141.919,3.0,142.241,0.322492,1.0,144.438,145.461,3.54188,145.461,146.227
28,28,3,0.750000,3,5,4,1.0,27.0,146.42,3.0,146.728,0.307595,8.0,148.944,149.965,3.54518,149.966,150.731
29,29,1,0.750000,3,5,4,1.0,28.0,150.927,2.0,151.148,0.221702,7.0,153.448,154.471,3.54466,154.471,155.234
30,30,1,0.750000,3,5,4,1.0,29.0,155.431,2.0,155.719,0.287605,9.0,157.953,158.977,3.54582,158.977,159.738
31,31,2,0.750000,3,5,4,1.0,30.0,159.934,2.0,160.206,0.27125,5.0,162.45,163.468,3.53412,163.469,164.226
32,32,1,12,3,5,4,1.0,31.0,164.425,2.0,164.76,0.334759,6.0,166.952,167.973,3.54789,167.973,179.988
33,33,3,0.750000,2,4,5,1.0,32.0,180.257,2.0,181.056,0.799135,1.0,182.777,183.801,3.54335,183.801,184.559
34,34,3,0.750000,2,4,5,1.0,33.0,184.752,3.0,185.127,0.374558,9.0,187.269,188.292,3.53948,188.292,189.046
35,35,3,0.750000,2,4,5,1.0,34.0,189.239,3.0,189.63,0.390511,9.0,191.758,192.78,3.54017,192.78,193.533
36,36,3,0.750000,2,4,5,1.0,35.0,193.745,2.0,194.118,0.373112,2.0,196.261,197.282,3.53665,197.282,198.036
37,37,1,0.750000,2,4,5,1.0,36.0,198.247,3.0,198.754,0.507582,4.0,200.778,201.799,3.55183,201.799,202.557
38,38,3,0.750000,2,4,5,1.0,37.0,202.759,3.0,203.208,0.448525,8.0,205.28,206.301,3.54118,206.301,207.061
39,39,3,0.750000,2,4,5,1.0,38.0,207.26,2.0,207.528,0.268342,2.0,209.778,210.787,3.5272,210.787,211.547
40,40,2,12,2,4,5,1.0,39.0,211.745,2.0,212.082,0.336314,5.0,214.276,215.296,3.55114,215.297,227.311
41,41,1,0.750000,3,5,6,1.0,40.0,227.632,2.0,228.579,0.946585,8.0,230.151,231.172,3.53929,231.172,231.931
42,42,1,0.750000,3,5,6,1.0,41.0,232.138,3.0,232.582,0.444324,2.0,234.663,235.682,3.54448,235.683,236.435
43,43,1,0.750000,3,5,6,1.0,42.0,236.636,3.0,236.986,0.349194,4.0,239.16,240.18,3.54369,240.18,240.939
44,44,3,0.750000,3,5,6,1.0,43.0,241.138,3.0,241.473,0.334055,7.0,243.66,244.679,3.541,244.68,245.442
45,45,1,0.750000,3,5,6,1.0,44.0,245.642,3.0,246.41,0.768281,4.0,248.173,249.193,3.55175,249.194,249.946
46,46,1,0.750000,3,5,6,1.0,45.0,250.148,3.0,250.431,0.282642,4.0,252.672,253.692,3.54436,253.692,254.449
47,47,2,0.750000,3,5,6,1.0,46.0,254.656,3.0,254.967,0.311304,5.0,257.185,258.205,3.54955,258.206,258.97
48,48,1,10,3,5,6,1.0,47.0,259.165,3.0,259.554,0.38929,3.0,261.685,262.704,3.5395,262.704,272.715
49,49,3,0.750000,3,6,7,1.0,48.0,272.986,2.0,273.699,0.713089,1.0,275.513,276.533,3.54685,276.533,277.285
50,50,2,0.750000,3,6,7,1.0,49.0,277.486,2.0,277.953,0.466552,5.0,280.012,281.031,3.54518,281.031,281.789
51,51,3,0.750000,3,6,7,1.0,50.0,281.99,2.0,282.34,0.349836,3.0,284.509,285.529,3.53877,285.529,286.292
52,52,2,0.750000,3,6,7,1.0,51.0,286.489,3.0,286.827,0.337441,5.0,289.008,290.027,3.53808,290.028,290.78
53,53,3,0.750000,3,6,7,1.0,52.0,290.981,3.0,291.331,0.349488,9.0,293.504,294.524,3.54237,294.524,295.284
54,54,3,0.750000,3,6,7,1.0,53.0,295.479,3.0,295.817,0.338715,6.0,297.995,299.014,3.53547,299.014,299.77
55,55,3,0.750000,3,6,7,1.0,54.0,299.961,2.0,300.288,0.326267,2.0,302.48,303.502,3.54069,303.502,304.257
56,56,3,10,3,6,7,1.0,55.0,304.447,2.0,304.774,0.327031,4.0,306.971,307.992,3.5446,307.992,318.002
57,57,1,0.750000,2,3,8,1.0,56.0,318.265,2.0,319.42,1.15481,8.0,320.786,321.809,3.5433,321.809,322.572
58,58,1,0.750000,2,3,8,1.0,57.0,322.761,2.0,323.123,0.361995,9.0,325.277,326.299,3.53776,326.299,327.059
59,59,1,0.750000,2,3,8,1.0,58.0,327.249,3.0,327.56,0.310838,1.0,329.768,330.776,3.52658,330.776,331.53
60,60,2,0.750000,2,3,8,1.0,59.0,331.715,2.0,332.047,0.332758,5.0,334.242,335.264,3.54972,335.265,336.017
61,61,1,0.750000,2,3,8,1.0,60.0,336.205,3.0,336.501,0.296461,3.0,338.732,339.754,3.54952,339.754,340.521
62,62,1,0.750000,2,3,8,1.0,61.0,340.709,3.0,341.038,0.328562,3.0,343.236,344.258,3.54893,344.258,345.024
63,63,2,0.750000,2,3,8,1.0,62.0,345.244,3.0,345.591,0.347946,5.0,347.773,348.794,3.55093,348.795,349.561
64,64,1,8,2,3,8,1.0,63.0,349.747,3.0,350.129,0.382107,3.0,352.276,353.297,3.55063,353.297,361.304
65,65,3,0.750000,2,4,9,1.0,64.0,361.523,3.0,362.322,0.799124,9.0,364.051,365.074,3.55093,365.074,365.825
66,66,3,0.750000,2,4,9,1.0,65.0,366.014,2.0,366.342,0.328488,3.0,368.542,369.565,3.55113,369.565,370.328
67,67,3,0.750000,2,4,9,1.0,66.0,370.51,3.0,370.846,0.335892,7.0,373.033,374.041,3.53087,374.041,374.799
68,68,1,0.750000,2,4,9,1.0,67.0,374.982,2.0,375.316,0.333908,9.0,377.511,378.532,3.54962,378.532,379.286
69,69,3,0.750000,2,4,9,1.0,68.0,379.471,2.0,379.786,0.315679,2.0,382.002,383.023,3.55278,383.023,383.789
70,70,3,0.750000,2,4,9,1.0,69.0,383.986,3.0,384.507,0.521237,8.0,386.505,387.528,3.54173,387.528,388.293
71,71,3,0.750000,2,4,9,1.0,70.0,388.474,3.0,388.927,0.453639,7.0,390.993,392.016,3.54227,392.016,392.78
72,72,2,12,2,4,9,1.0,71.0,392.968,2.0,393.348,0.37999,5.0,395.485,396.508,3.54046,396.508,408.51
