Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,2,1,5.000000e-01,6
2,0,8,3,0,5.000000e-01,2
3,4,8,1,0,5.000000e-01,2
4,0,8,1,1,5.000000e-01,2
5,4,0,3,0,2,2
6,8,0,2,0,2,4
7,8,2,3,0,5.000000e-01,8
8,0,2,3,1,5.000000e-01,6
9,0,2,2,1,3.500000e+00,4
10,4,2,2,1,5.000000e-01,2
11,2,0,3,0,2,2
12,2,0,1,1,3.500000e+00,2
13,4,2,3,1,3.500000e+00,4
14,4,2,3,0,5.000000e-01,2
15,0,8,1,0,2,2
16,0,4,2,0,2,4
17,4,2,1,1,2,6
18,4,2,2,0,5.000000e-01,4
19,4,8,1,1,5.000000e-01,2
20,4,8,3,1,2,6
21,0,4,1,1,5.000000e-01,6
22,0,4,1,0,5.000000e-01,2
23,2,4,1,0,2,2
24,4,0,3,1,5.000000e-01,2
25,4,8,2,0,3.500000e+00,2
26,2,8,2,0,2,2
27,8,4,2,1,5.000000e-01,8
28,8,0,2,1,5.000000e-01,8
29,2,8,3,1,2,4
30,0,8,3,1,5.000000e-01,2
31,2,8,1,0,5.000000e-01,4
32,2,0,1,0,5.000000e-01,4
33,8,4,3,0,3.500000e+00,4
34,2,8,1,1,5.000000e-01,2
35,2,0,2,0,3.500000e+00,2
36,8,2,2,1,5.000000e-01,4
