filename	operator	randstr
anat/sub-154_T2w.nii.gz		8cbe458e
anat/sub-154_T1w.nii.gz		1a8e8537
fmap/sub-154_magnitude1.nii.gz		ef1fc609
fmap/sub-154_magnitude2.nii.gz		ef1fc609
fmap/sub-154_phasediff.nii.gz		155fe5a0
func/sub-154_task-trust_run-01_bold.nii.gz		b872fc7a
func/sub-154_task-trust_run-02_bold.nii.gz		72ce6370
