filename	operator	randstr
anat/sub-142_T2w.nii.gz		b9e76a84
anat/sub-142_T1w.nii.gz		614bc538
fmap/sub-142_magnitude1.nii.gz		bd29e609
fmap/sub-142_magnitude2.nii.gz		bd29e609
fmap/sub-142_phasediff.nii.gz		2cceeb95
func/sub-142_task-trust_run-01_bold.nii.gz		1140a152
func/sub-142_task-trust_run-02_bold.nii.gz		22e3e34d
func/sub-142_task-trust_run-03_bold.nii.gz		f4589014
func/sub-142_task-trust_run-04_bold.nii.gz		695b4ead
func/sub-142_task-trust_run-05_bold.nii.gz		40914613
