csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
1138.5778970723352	n/a	n/a	1296359.6277016609	766.8701567929436	n/a	588089.8373796339	n/a	781.930149203243	n/a	611414.7582330059	n/a	n/a	n/a	n/a	n/a	-0.0415550169	0.1014991559	-0.0246603686	0.0373485418	-0.0191979845	0.024543142	-0.031550637299999996	0.0987917232	-0.0185452488	0.042867259500000005	-0.010596217199999999	0.0437283133	-0.0262314351	0.0716364218	-0.0677450377	0.1228611102	-0.0020899856	0.0614777824	-0.0800602195	0.0724316496	-0.0047814124	0.0454856599	-0.0155604218	0.1256478493	-0.0055870211	0.0071366392	-0.0804737012	0.0283861637	-0.07986553860000001	0.052348792000000005	-0.0202521427	-0.0342375396	0.1468999611	0.0882463658	-0.010628088600000002	0.031996527000000004	-0.0252343969	0.0358176521	-0.0964981212	0.1018718362	-0.1780833382	0.0006007384	-0.0188156029	0.14047242699999998	-0.015303947	0.0173725551	-0.026936986099999997	0.0952098723	-0.0026089197	0.0437488237	-0.010710207	0.0263327196	-0.0236184256	0.0143718468	-0.08859507470000001	0.0755333229	-0.0065519781000000004	0.0366951876	-0.0363402799	0.045380566799999994	-0.010045546800000001	0.058314423399999996	-0.0651473266	0.0636129827	-0.0348068385	0.08493794800000001	-0.035123462700000004	0.0753436584	-0.036071408	0.036066127	0.1529122087	-0.0877731498	0.0823107737	-0.0162294087	0.0347873502	-0.0012509082	0.0563301354	-0.019193851100000003	0.0014007526	-0.0107338385	0.0872677473	0.09600055689999999	0.0959930115	0.0959804361	0.0959628315	0.0959401986	-0.0336523	n/a	0.00113247729529	n/a	0.133901	n/a	0.017929477800999998	n/a	0.123672	n/a	0.015294763584	n/a	0.00419076	n/a	1.75624693776e-05	n/a	0.000944624	n/a	n/a	8.923145013759998e-07	-0.00060185	n/a	n/a	3.622234225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1111.8772029044644	-26.70069416787078	712.9270690461686	1236270.9143386555	764.5462267005231	-2.3239300924204827	584530.9327620077	5.400651074457473	780.8306649116806	-1.0994842915623622	609696.5272664173	1.2088657073923894	0.864812	25.360641	0.18514055	0.0913018	-0.0420838895	0.0863420956	0.0213575804	-0.0235578489	0.031900446299999996	-0.012978035	-0.0362200823	0.0499086329	0.0076370528	0.0764362996	-0.0377916073	-0.0371066053	0.0134339234	0.0454371604	-0.0269688744	0.04359121480000002	0.0060814061	0.0333582852	-0.0194517725	0.127217957	-0.0776389064	-0.038565530099999995	-0.022966305099999997	0.0199324117	-0.0033002944	0.0295170402	-0.06669946610000001	0.08807869310000001	-0.0116586217	0.0705782233	0.0110414753	-0.0183786327	0.085080763	0.0186973661	-0.0775499876	-0.035571735099999995	-0.0076123803	0.047052744699999996	-0.0337446338	0.0570561495	-0.0716420529	-0.0053591535999999995	0.0927555543	0.029188202200000006	0.0371945891	-0.01827762	-0.032695959100000005	0.042095985700000005	0.012135913100000001	0.06540260120000001	0.0337611549	0.00025069400000000004	0.0656654626	0.0215587173	-0.0382378958	0.021993341800000003	-0.0185411837	0.0218138795	0.0316962797	0.1284456715	-0.0537491377	-0.0071375702	0.0051504483	0.036825546800000004	-0.0698480449	0.0793029717	-0.0581899203	0.022827544900000003	-0.069174038	0.00297718	0.0788300903	-0.007785786899999998	0.0653418527	-0.0531854774	0.050519754400000005	0.1104677463	-0.0363595952	-0.0209278652	0.030931095800000002	0.0025871078	0.021788677000000003	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	-0.0327097	0.0009426000000000018	0.00106992447409	8.884947600000034e-07	0.06664289999999999	-0.0672581	0.004441276120409999	0.00452365201561	0.0790426	-0.04462940000000001	0.0062477326147600005	0.0019917833443599997	0.00533985	0.0011490900000000002	2.85139980225e-05	1.3204078281000004e-06	0.0011149100000000002	0.00017028600000000031	2.8997321796000094e-08	1.2430243081000004e-06	-0.000475017	0.00012683300000000002	1.6086609889000007e-08	2.2564115028899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1099.7658270750278	-12.111375829436609	146.6854244818614	1209484.87440202	762.7032449092717	-1.842981791251418	581716.2397951324	3.396581882884286	775.7599599407778	-5.0707049709028515	601803.5154473172	25.712048901938896	1.138839	33.396473	0.11145525000000003	0.0582352	0.0116919804	0.0011995125	0.06628067509999999	0.021360185299999997	0.0664833283	-0.040340641600000005	-0.051130708	-0.0139893645	-0.026912066800000002	-0.0095193268	0.034616543199999995	0.0040266314	0.022041843199999998	0.0074614513	0.0233553676	0.0559109787	0.043603582099999996	0.0827765829	-0.0072518411	0.0317126419	-0.0398534892	0.015724786100000002	-0.0134865523	0.020234992099999998	0.012361170900000001	0.20134464829999998	0.0364198628	0.021776959900000004	0.0333700106	-0.013881276000000001	-0.0066340015	-0.0268412037	0.1198918582	0.001183848	-0.09244235279999999	-0.0891369183	-0.10375934099999999	0.07847886230000001	-0.098120909	-0.007418071999999999	0.0336273703	0.0615427203	0.021029275299999997	0.0084746977	0.0699489006	-0.031161610699999998	-0.0501080792	-0.0069148271	-0.0297440585	-0.0090840165	-0.0448488305	-0.0189961925	-0.0025251864	0.0040804158	-0.063078312	-0.0352068655	-0.024563304900000003	0.0757633803	-0.0304434389	0.0601710347	-0.027968470099999997	0.015635341100000002	-0.0216311593	0.1045962592	-0.13117079550000002	0.0860457479	0.06349457780000001	-0.035333279599999996	0.036163297000000004	-0.0808204721	0.0464355345	-0.0047042010999999995	0.0346949064	-0.0134499074	0.080780758	0.0037052294	-0.0876529804	0.07813433389999999	-0.0064407029	0.1406256669	0.0444764424	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.09443534710000001	-0.042005400000000005	-0.009295700000000004	0.0017644536291600004	8.641003849000007e-05	0.0894235	0.02278060000000001	0.007996562352249999	0.0005189557363600005	0.120275	0.0412324	0.014466075625000003	0.0017001108097600005	0.00570348	0.0003636300000000002	3.25296841104e-05	1.3222677690000016e-07	0.00150419	0.0003892799999999999	1.515389183999999e-07	2.2625875561e-06	-0.000464996	1.0021000000000032e-05	1.0042044100000065e-10	2.1622128001599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1095.368589507391	-4.397237567636694	19.335698226235465	1199832.3468794115	768.0420118348372	5.338766925565551	589888.5319433042	28.502432285512647	777.4873011201358	1.7273411793580635	604486.5034030728	2.9837075499061068	1.021094	29.943602	0.20916665000000007	0.109188	0.0365609527	0.023926678700000002	0.0020786981	0.0853284064	-0.0339320892	0.0518018335	-0.032205842	0.024338873100000002	-0.060223313	0.0036772196999999996	0.09488356960000001	0.042047933499999995	-0.051004308600000006	0.033802452999999996	-0.0315862573	0.09028767509999999	-0.0706940875	-0.0059954744999999995	0.0340904885	0.0171379979	-0.0610927609	0.0070377081000000015	-0.0067472001	0.0682037354	0.0722884935	0.0405762416	-0.07228118019999999	-0.0488890589	-0.0738778009	-0.0453699946	-0.0208080206	-0.0482120926	0.0487619819	0.08425867349999999	-0.022892531400000003	-0.026849722799999996	-0.10948996720000001	0.06620870400000001	-0.1103559464	-0.0408750497	-0.0208007012	0.057833019299999996	-0.0299621781	-0.0072989952	-0.0423891451	0.0495702786	-0.028904761600000002	0.0456707975	-0.050304107300000005	0.015383980700000001	-0.0831766102	0.0426718838	-0.0505542816	0.021594634799999998	-0.0634944605	0.0706905363	0.0736044052	0.0084880358	-0.007679818499999999	0.0413561673	-0.0380504444	0.0516355252	-0.06904017700000001	0.0500822619	-0.0760682511	0.0355209862	-0.0149721282	0.1298824166	-0.0175349814	0.030464560699999997	0.06931790639999999	-0.0025132614000000003	0.0417449067	-0.0396784783	0.0961582959	-0.07130738269999999	0.0357440687	0.0341879677	0.0533104362	-0.0147658654	0.1350264843	0.09587985289999999	0.09551051140000001	0.0948959959	0.0940378836	0.0929383775	-0.032648500000000004	0.0093569	0.0010659245522500005	8.755157761000002e-05	0.142629	0.053205499999999996	0.020343031641	0.0028308252302500004	0.0861307	-0.0341443	0.0074184974824900015	0.0011658332224900002	0.0037245	-0.0019789800000000004	1.387190025e-05	3.916361840400002e-06	0.00125668	-0.00024751000000000005	6.126120010000003e-08	1.5792446224e-06	-0.000442287	2.2708999999999992e-05	5.156986809999995e-10	1.95617790369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1089.2373953560077	-6.131194151383397	37.59154172195797	1186438.10344194	762.9962832924489	-5.04572854238836	582163.328318091	25.45937652347257	775.3189735682727	-2.168327551863172	601119.5107749599	4.7016443721689365	1.191061	34.927890999999995	0.19191335	0.11441	-0.0014760867000000002	-0.0139265111	0.0243857952	0.013197531200000001	0.0579780841	-0.042864594900000004	-0.0354840097	-0.039699770499999995	-0.0340061154	0.0203168575	0.0045782122	-0.0375949996	0.018964480500000002	0.0681797396	-0.007764331	-0.0162479586	0.0093080954	0.0549521361	-0.0164515179	0.0674380118	-0.1049140399	0.026250508199999998	0.0363620321	0.0484713714	0.12474024	-0.0421359839	-0.1057626185	0.0551005293	-0.005105994	0.0331447672	0.0076432359	-0.1438224147	0.049188055599999995	0.0043338332	0.0230999445	-0.055747661799999994	-0.0241745861	0.0077585812	-0.013289804099999998	-0.0046817609	0.035538277	-0.0056914756999999995	0.0561721778	-0.0132360155	0.0617579427	-0.034781646299999996	-0.0320010799	-0.0384156096	-0.049255369199999996	0.0033574588	-0.0202043833	-0.0168799857	0.0358667095	0.0475766076	0.019247348	0.012685675300000001	0.0101597343	0.0549290858	-0.020973157200000002	0.1266557593	-0.041163771	0.0410776482	-0.0723238061	-0.0315258922	-0.0650763377	-0.0224065817	-0.1318966252	0.0579994063	0.0166301235	-0.0177788669	0.14240049330000001	0.10523722949999999	0.0072182316000000005	-0.025397361299999997	0.0200542123	0.0690631734	0.0695089684	-0.0363954357	0.18100839079999997	-0.0394896406	-0.0435790012	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.09095463570000001	-0.0377082	-0.005059699999999993	0.0014219083472399995	2.560056408999993e-05	0.0457709	-0.0968581	0.0020949752868100005	0.00938149153561	0.08366619999999997	-0.002464500000000036	0.0070000330224399936	6.073760250000178e-06	0.00546524	0.0017407399999999995	2.98688482576e-05	3.0301757475999988e-06	0.0012468	-9.880000000000087e-06	9.761440000000176e-11	1.5545102399999996e-06	-0.000442286	1.0000000000157452e-09	1.0000000000314906e-18	1.95616905796e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1094.9181841130805	5.680788757072833	32.27136090248511	1198845.8299014857	763.8105065387117	0.8142232462628272	583406.4898989233	0.6629594947547764	776.7538639530643	1.434890384791629	603346.5651660154	2.058910416367469	1.965414	57.635815	0.46033385	0.223232	0.0308284293	0.0694066866	0.0023356292	0.0978898334	0.0550525174	0.0028523582000000002	-0.047252683899999995	0.0389369918	-0.0596955139	-0.0025961982	0.0636786461	0.0267243192	-0.1558913487	0.0094247078	-0.0113255045	0.0437678689	-0.012647946799999999	0.0102782935	-0.012440710800000001	0.0538461982	-0.1049802424	-0.0047583095	0.0056274751	-0.09745993480000001	0.1353826888	0.08819023050000001	-0.14897609380000001	0.0101164856	-0.0333239482	-0.15212398929999998	-0.0224557639	-0.1766627884	0.01205208	0.0344097571	0.0325306009	0.0735261875	-0.07766056639999999	0.1475585814	0.0010803217	-0.028208692200000007	-0.0413886635	0.052735278899999995	-0.0095871673	-0.0486043163	0.05456205099999999	0.0080013364	-0.0412774542	0.0549883339	-0.05210561019999999	-0.0073948984	-0.0554951009	0.1418356317	-0.0570991286	0.0244002906	-0.028982453	0.024539972900000002	0.0313892807	-0.007011246800000001	-0.0209455749	0.1306156376	-0.036211170099999995	-0.031419725499999995	-0.0215919675	2.77515e-05	-0.16587721960000001	0.0347311025	-0.05894417530000001	0.11150310029999999	0.0126183472	0.0181570457	0.074094283	0.09452686560000001	0.0222931519	0.1688675698	-0.0038375773999999997	-0.1862367577	0.0003962494	0.15774605220000001	0.043741374000000006	-0.1484470457	-0.0856010575	0.0956988917	0.09478827779999999	0.09327700109999999	0.0911746382	0.0884945117	-0.0203917	0.0173165	0.0004158214288899999	0.00029986117225	0.152109	0.1063381	0.023137147881	0.011307791511609998	0.212952	0.12928580000000006	0.045348554304	0.01671481808164001	0.00717284	0.0017076	5.14496336656e-05	2.91589776e-06	0.0006409569999999999	-0.000605843	3.67045740649e-07	4.108258758489999e-07	0.00139214	0.001834426	3.365118749476e-06	1.9380537796000003e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1098.3227093288053	3.4045252157247887	11.59079194450592	1206312.7738273677	766.4783179498668	2.6678114111550717	587489.0118872571	7.117217725489214	782.2311747858258	5.477310832761532	611885.6108068132	30.000933958686822	1.591808	46.679821	0.9084388499999998	0.5017189999999999	0.0117830223	-0.021193813399999997	0.0055699547	0.0116699874	0.0023415459	0.0402311307	0.0005184663	-0.0001035264	-0.044563568399999996	0.137795615	-0.026272281499999998	0.06425813150000001	-0.046732965	0.0684947101	-0.0245485489	-0.0305464439	-0.1176650216	-0.2078675582	0.0126268612	0.0821939954	0.12068160130000001	0.0150191382	0.0489398157	-0.17261774940000002	-0.0688558367	-0.1334990805	-0.10504950980000001	-0.20725746609999998	-0.027935434900000004	-0.054082003600000005	0.1935945635	-0.0175934741	0.1027037545	-0.1443806752	0.003281562	0.0191638099	0.021318402799999997	0.0384092875	0.0357555933	0.0291557956	0.0324769565	-0.0305797676	0.0379437338	0.049229939	0.0022073585	0.046192754800000006	0.005761984499999999	0.0087275804	-0.0503100124	0.14283026029999998	0.0391769259	0.0283670694	-0.024921141299999998	0.0863620056	0.0320762447	0.09975022800000001	0.0838650851	-0.18527189300000002	0.1433812494	-0.0584945306	0.0881597872	-0.0594743103	0.0337129766	-0.2138971531	0.1557950219	-0.0396378955	0.0506866852	0.2724714752	-0.008306295600000001	-0.1148996421	0.093680545	0.0596334756	-0.0460981408	0.0955171904	0.007996857	-0.0012239323	-0.0263546991	-0.06147204940000001	-0.0676879185	-0.1625421951	0.1267606519	0.0955783141	0.09430779859999999	0.09220276820000001	0.0892818499	0.0855708907	0.017999399999999995	0.0383911	0.0003239784003599998	0.0014738765592099998	0.0647172	-0.08739179999999999	0.0041883159758400006	0.007637326707239998	-0.14294600000000002	-0.35589800000000005	0.02043355891600001	0.12666338640400004	0.0011732400000000005	-0.005999599999999999	1.3764920976000014e-06	3.599520015999999e-05	0.000125644	-0.0005153129999999999	2.6554748796899985e-07	1.5786414736e-08	-0.000628106	-0.002020246	4.0813939005160005e-06	3.94517147236e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1092.2528194421943	-6.0698898866110085	36.8435632355826	1193016.2215794227	766.96561415571	0.4872962058432222	588236.2532972455	0.23745759222920002	779.3772970991313	-2.853877686694545	607428.9712335475	8.14461785061301	1.700184	49.857937	0.499055185	0.241335	-0.0196796652	-0.0172553696	0.010607213	-0.050824499800000006	-0.026441799900000004	0.009140085899999999	-0.031772474700000004	-0.05324258019999999	-0.0187877184	0.0804030938	-0.0615611405	-0.0369785713	0.0415926344	-0.0054995148	0.0711984177	0.0300126779	0.103819798	-0.037844522900000004	0.0786362571	-0.0071832066	0.021513937200000003	0.0465926276	0.0911189156	0.0759209619	-0.015671345700000002	0.0604854307	0.0194462554	-0.09007004710000001	-0.0115361722	0.0382639107	0.0118506961	-0.0666933844	-0.1515224175	-0.0310119771	-0.0236575795	0.0596468821	0.0149726616	-0.0588918941	-0.0062895925	0.0029216394	0.0319984361	-0.0425383288	0.041990884699999995	-0.0284631234	-0.026513432400000002	0.0093240049	-0.035931800000000014	-0.0531467024	-0.0363484399	0.0679503031	0.06476667679999999	-0.0332168002	0.045848760999999995	0.0541532954	-0.058452029100000004	-0.050707121900000006	-0.0823024554	0.07655368139999999	0.0568288264	-0.0640103709	-0.041569098799999996	0.1131416269	-0.0403164523	-0.0222457667	-0.018122441	-0.0814383741	0.10093609699999999	-0.0309094925	-0.0101883589	-0.0222075554	-0.11331226529999999	0.0841969748	0.0479391895	0.1073568952	-0.0812977325	-0.035858032799999995	-0.0770997633	-0.022843593399999997	0.021966872400000004	0.18037661730000001	-0.0873996477	0.0954377042	0.0937482592	0.09095463570000001	0.08708973730000001	0.0821990853	0.0029045	-0.015094899999999994	8.436120249999999e-06	0.00022785600600999987	-0.122758	-0.1874752	0.015069526563999998	0.03514695061504	0.008419829999999998	0.15136583	7.089353722889997e-05	0.022911614491588902	0.00309474	0.0019214999999999996	9.5774156676e-06	3.6921622499999975e-06	-0.00026093	-0.000386574	1.49439457476e-07	6.808446489999999e-08	-3.37949e-05	0.0005943111000000001	3.5320568358321006e-07	1.1420952660099998e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1101.4597549349069	9.206935492712546	84.76766116697002	1213213.591741265	765.9158816560922	-1.0497324996177897	586627.137773029	1.1019383207538125	778.1585542498237	-1.2187428493075458	605530.7355521759	1.4853341327382754	1.147012	33.636166	0.184982544	0.110082	-0.0064647348	0.006531199200000001	0.0762179545	0.0088251962	-0.004132852	0.0047803837	-0.0290811575	-0.029659286400000002	-0.0083194898	-0.015750901100000003	0.0219188071	-0.0503359012	-0.0048756044	0.031313793300000003	0.033770702	0.053573399	0.0827423326	-0.059630215599999994	0.0632002162	-0.010151205	0.031230575400000002	-0.009836965	-0.0977622618	-0.030099067900000002	-0.1005797608	0.036583659	0.0688387964	-0.043087372199999995	-0.0085137199	-0.0607277314	0.058347384	-0.009311178199999999	-0.1143960198	-0.0041877397	0.0094291134	0.0332973214	0.0290169778	-0.0640205924	0.0078876167	-0.010711954	0.023087751099999998	0.0569118722	0.0203618222	-0.0235093454	-0.0048214121	0.009051351	-0.032836514500000004	-0.019103268899999998	-0.0123176953	-0.024335509100000003	-0.0163203086	0.0039961861	0.0406274967	0.0554887608	-0.0558596626	-0.0029060519	-0.0750530772	0.0097139047	0.08595470529999999	-0.0615944517	0.0276118692	-0.0078804814	0.1050506086	0.0666090436	0.0778399951	-0.0141492371	0.0396913522	-0.0124005127	-0.0017309198	-0.022924782400000003	-0.1233408059	0.053653394199999996	-0.041355436	0.029578407	-0.0875613425	-0.0737331233	-0.0427149832	-0.020977658399999998	-0.0418191886	-0.0858586601	-0.08624162880000001	0.0952770913	0.09311012869999999	0.0895349577	0.08460564949999999	0.0783967557	-0.000154464	-0.0030589640000000004	2.3859127296e-08	9.357260753296e-06	-0.0143606	0.1083974	0.00020622683236000002	0.011749996326759998	0.00778835	-0.0006314799999999976	6.06583957225e-05	3.98766990399997e-07	0.00202342	-0.0010713199999999995	4.094228496400002e-06	1.1477265423999994e-06	0.000125644	0.000386574	1.49439457476e-07	1.5786414736e-08	-3.37949e-05	0.0	0.0	1.1420952660099998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1098.0559973933384	-3.4037575415684387	11.585565401784024	1205726.9734114793	765.898489591248	-0.01739206484421629	586600.496358155	0.0003024839195454243	777.6100601038272	-0.5484941459965285	604677.4055746777	0.3008458281924611	1.129781	33.130844	0.094169374	0.0595591	0.0059548273999999995	-0.0336861759	0.0585834967	0.017258891000000002	-0.0090630446	-0.0180510001	-0.015808957	-0.0221596914	-0.00019782580000000005	0.0744450983	0.0327228356	0.03985895	-0.0292934544	-0.1009500793	-0.0864138574	-0.030289936	-0.0066557082	0.0448424255	0.0367786692	-0.08189913559999999	0.0063493452	-0.1078036427	-0.044398118099999995	0.0884412058	-0.0439525472	-0.0921815581	-0.0097764245	0.0036338545	0.07749179190000001	0.0164950096	-0.044791639800000005	0.0984446771	-0.0333345069	0.012860409599999999	-0.006078115	0.051924619299999995	0.0765502888	-0.0253828047	0.11595355	-0.0008218236	0.0520650546	0.0353517784	0.0058641956	0.0084403328	-0.0077292361	-0.018558467	-0.016419256200000003	-0.0074161655	-0.0047505819	0.09298667050000001	-0.001849971	0.040825606699999996	-0.0432056952	-0.1276899885	0.0353232206	0.0063614232	0.0071086485	0.0201425638	-0.0425878025	-0.1021684917	-0.0776349582	0.009759592099999999	0.0508438622	0.0382126972	0.0942331412	-0.0252234155	-0.05889904400000001	-0.0200806713	0.0532736546	0.0712682881	-0.08807373630000001	-0.08412941410000001	0.0521587562	-0.026433194500000003	0.0067992765000000005	0.0469242765	0.0784966496	0.0014039128	-0.1015529331	0.0017275736999999998	-0.004380238	0.09509650929999999	0.09239394210000001	0.0879464117	0.0818379147	0.0741838168	0.00462676	0.004781224000000001	2.14069080976e-05	2.2860102938176e-05	-0.0261945	-0.0118339	0.0006861518302499999	0.00014004118921	-0.0269024	-0.03469075	0.00072373912576	0.0012034481355625	0.00116615	-0.0008572700000000003	1.3599058224999998e-06	7.349118529000005e-07	0.000125644	0.0	0.0	1.5786414736e-08	-3.37949e-05	0.0	0.0	1.1420952660099998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
