csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
1015.7246462723076	n/a	n/a	1031696.5570450043	727.0478564587935	n/a	528598.5855813264	n/a	724.7251956415718	n/a	n/a	525226.6091977145	n/a	n/a	n/a	n/a	-0.1197663494	0.045238546100000006	-0.0669037448	0.058149135899999996	0.069377371	-0.0853686958	0.0569981346	-0.0055673763	0.085013111	-0.0557515134	0.027991500699999998	-0.045264514000000006	0.1195680584	-0.3328176543	0.10058007449999999	-0.12317429140000001	0.1262395133	-0.0465150758	0.12177125789999999	-0.070783892	0.0004441839	-0.0441826915	0.1488280129	-0.0458863843	0.0041041282	-0.0967363736	0.0238106069	-0.020144293799999997	0.0463856546	-0.15060603320000002	0.018128133	-0.022078293	-0.006679409	-0.0295061267	-0.1227532421	0.1364719194	-0.24005786640000001	0.1241026033	-0.0337521602	0.0129710096	-0.07157518809999999	0.04681779480000002	-0.0446512492	-0.0383102261	0.0520076708	-0.0872239458	0.030491564300000006	-0.073320972	0.0347949313	-0.01536055	0.1118922323	-0.0140210593	0.020686266499999998	-0.0453376417	0.0593805366	-0.018844215900000003	0.17289052870000002	-0.0387897702	0.0209921924	-0.0148000228	0.0347159065	-0.0190482498	0.1179052183	-0.0282328823	0.2300583184	-0.0711272766	0.0144641914	-0.040805354700000004	0.0272932851	-0.0491770525	0.0054275077000000005	-0.0625253954	0.024517578999999998	-0.0740614495	0.0720833888	-0.0471791999	0.0914940692	0.09600055689999999	0.0959930115	0.0959804361	0.0959628315	0.0959401986	-0.0923934	n/a	n/a	0.00853654036356	-0.16371	n/a	n/a	0.0268009641	-0.605897	n/a	n/a	0.367111174609	0.00185317	n/a	n/a	3.434239048899999e-06	0.00348888	n/a	n/a	1.2172283654400003e-05	-0.00261963	n/a	n/a	6.8624613369e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.6439776581848	-17.08066861412283	291.74924030548067	997289.7941129609	727.9097936063681	0.861937147574622	529852.6676280655	0.7429356463690757	716.9916683364595	-7.733527305112262	59.80744457891692	514077.05246389954	1.650818	48.715973	0.5632979	0.462587	-0.0366931085	-0.0331102769	0.0387569861	0.0170248389	0.0581248879	-0.0694838042	0.016173838500000003	-0.0567704616	0.1018491224	0.03547409	-0.0154822925	-0.17907066829999999	0.0410407493	-0.16487444269999998	0.0938709145	0.0558628192	0.121132177	0.0308484654	0.0025887161	-0.057157997	0.0443325442	0.13355604210000002	-0.0098038597	0.0116053597	0.029710414700000007	-0.13350358939999998	0.0026681164	-0.0510088346	-0.17302344530000002	0.0365138725	0.08553561300000001	0.0190923677	0.11076367570000001	-0.1378365826	-0.0237377018	0.09039186099999999	-0.1800129701	0.0260304473	-0.023067385899999997	-0.12303301779999999	-0.0425564199	0.06976765139999999	-0.023472810400000002	0.013430252299999999	0.12468338699999999	-0.1620171181	0.014338805500000001	0.05815929490000001	-0.1117903165	-0.055031194699999994	-0.0080529252	-0.0158781926	-0.031046523700000002	0.0014810318	0.05454577519999999	-0.0280719289	0.0164701127	0.04712622440000002	0.1556154435	0.054459043799999995	0.0479340333	0.12619258619999998	-0.011491563100000001	0.0320096143	0.08054187089999999	-0.0320381475	-0.05871301070000001	-0.0354481977	-0.0325038286	0.0416645035	-0.0169128108	-0.0116149147	-0.10331719980000001	-0.1426922419	-0.095108104	0.0153005259	-0.09045662939999999	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	-0.0932438	-0.0008504000000000013	7.23180160000002e-07	0.00869440623844	-0.113276	0.050433999999999986	0.0025435883559999997	0.012831452176	-0.5726359999999999	0.033261000000000096	0.0011062941210000065	0.3279119884959999	0.0106656	0.008812430000000001	7.765892250490002e-05	0.00011375502336000002	0.00277734	-0.0007115400000000001	5.062891716000002e-07	7.713617475600001e-06	-0.00267071	-5.108000000000022e-05	2.6091664000000233e-09	7.132691904100001e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.2555966280144	-14.388381030170422	207.025508669368	968759.0794935684	728.3882594764776	0.4784658701095168	530549.4565431725	0.22892958885965697	715.8853174686453	-1.1063508678141716	1.2240122427131706	512491.78776718315	1.959599	57.828144	0.9829249000000002	0.698092	-0.0171564359	0.0586999	0.050226934800000005	0.055987528200000004	-0.0138114873	-0.053638055	0.07908348650000001	-0.015607250100000001	0.0392347826	0.0323436968	-0.0038539228000000003	0.0330248974	-0.1313118892	-0.0375559828	-0.0072831408	-0.055338237	-0.0390626453	-0.1015011032	0.071677376	-0.0123938859	0.0211232898	-0.1709557394	-0.11825869630000001	-0.080268456	0.026063964	0.0100205712	-0.0801294759	0.00011533049999999999	0.051321245300000005	0.009398917	-0.1352463702	-0.0198731401	0.11242335070000001	-0.023474454199999998	-0.048419050199999994	-0.0164607458	-0.0280623106	-0.11210290460000001	-0.0628457825	0.062224925999999986	0.0200250504	0.0417487941	-0.0741667209	-0.05816354980000001	0.0186509469	-0.0048982135	-0.014045318999999999	0.0646337959	0.1287188627	0.06557816030000001	0.0811213564	0.057357676399999995	-0.0396175507	-0.0388972998	0.08057453120000001	0.0313286158	-0.1324592986	-0.0309771166	-0.10802864779999999	-0.0077591247	-0.0398244429	-0.07719335299999999	0.040212593399999996	-0.0356547805	-0.013831596100000001	0.037078658199999996	-0.0841481276	0.0334847238	-0.0194415224	0.0464647579	0.06381733980000001	-0.0876283616	0.0012042207	-0.0771502172	0.0164413726	-0.0091252863	-0.011450691200000002	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.09443534710000001	-0.0888348	0.004408999999999996	1.9439280999999966e-05	0.007891621691040001	-0.0893936	0.0238824	0.00057036902976	0.007991215720960001	-0.319172	0.253464	0.06424399929599997	0.10187076558399998	-0.00247368	-0.01313928	0.0001726406789184	6.119092742399998e-06	0.00237869	-0.00039865	1.5892182249999996e-07	5.658166116100001e-06	-0.00218525	0.0004854600000000001	2.3567141160000005e-07	4.775317562500002e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.8555894138748	-1.4000072141395776	1.9600201996428608	966005.1096420952	726.0112427802266	-2.377016696251076	527092.3246432891	5.650208374256378	714.0012556604722	-1.8840618081731009	3.5496888970164937	509797.79308473103	1.497674	44.196663	0.5290724	0.37893	0.0179709502	0.0179809207	0.004532412800000001	-0.021706081000000002	0.0017283769	0.017520798100000002	0.0861692352	-0.0447998497	0.0968343179	0.0349248271	0.0035587235	-0.0241466503	0.0654611496	0.014969681299999999	0.0659571741	0.0421184049	-0.017910183200000002	-0.0264579022	0.048771189900000005	-0.0556962176	0.11367259	-0.0051956249	-0.012414078500000002	-0.045850341600000004	-0.1382118912	-0.0167568627	0.048767354699999994	-0.048383706900000004	-0.08458928619999999	0.004478868400000001	-0.0973435748	-0.030583752000000002	0.2086329562	-0.062363503099999995	0.0113455151	-0.0022930843	-0.043712123	-0.0103059025	-0.0395089003	-0.0666263217	-0.0203864687	-0.0215089825	-0.0826329486	-0.0081664302	0.0983057575	-0.0055868281999999995	-0.0141222358	-0.0007930284	-0.0770960136	0.039958257000000004	0.0201969693	0.0455612519	-0.0186164276	-0.0326508829	0.1621583282	-0.0412456427	-0.024966963199999997	0.0410076425	0.007312213499999999	-0.0245384682	0.09351253550000001	-0.0287031058	0.0891063708	-0.0619903833	-0.13867984560000002	-0.155699203	-0.11265401789999999	0.036135479399999997	0.1548848483	0.11153455970000001	-0.0024432596	0.015447903999999997	-0.1250228403	-0.050512629	-0.0568908526	-0.0951051048	0.0345765188	0.09587985289999999	0.09551051140000001	0.0948959959	0.0940378836	0.0929383775	-0.049094	0.039740800000000014	0.0015793311846400006	0.002410220836	-0.08952319999999997	-0.00012959999999996585	1.6796159999991148e-08	0.008014403338239995	-0.35623	-0.037058000000000035	0.0013732953640000025	0.1268998129	0.00482875	0.007302429999999999	5.3325483904899985e-05	2.33168265625e-05	0.00147131	-0.0009073800000000002	8.233384644000003e-07	2.1647531161e-06	-0.00135218	0.0008330700000000003	6.940056249000004e-07	1.8283907524e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.8635643157968	1.0079749019220117	1.016013402904689	967987.513188184	727.890457871818	1.8792150915913908	529824.5186608448	3.5314493604648387	716.6888576743602	2.6876020138879544	7.223204585054586	513642.9187145793	1.430069	42.201599	0.5008487999999999	0.280843	0.1161523	0.0057692452	0.0778711927	0.11167911800000001	-0.0736042428	0.0102584689	-0.0100286781	-0.0856196093	-0.07532659950000001	-0.052248428	-0.0724401177	-0.0276363704	-0.0367449011	-0.0055141852000000005	0.0678446506	0.042348595999999995	-0.0372602853	-0.0944580846	-0.0355845626	0.0020016783	0.0177854983	-0.1909978286	-0.0261415646	-0.1113010575	0.0565253162	-0.013138144499999999	0.1213865218	0.1128314275	-0.037472601200000004	0.022614535499999998	-0.026530402400000003	0.07071969	0.1691593519	-0.17847879809999995	0.043558976	-0.08733843869999999	-0.11216154769999999	-0.10218668880000001	-0.0619440241	-0.0083464664	0.0551392375	-0.02834302	-0.0151017823	0.059105682300000004	-0.06058966690000001	-0.0098267591	0.08481408539999999	0.0526670914	-0.0621940354	0.0386492586	0.0127235148	0.0627692827	-0.0842106158	0.0416615452	-0.006478021800000001	0.1175051983	-0.1041484219	0.0247182675	-0.2271062298	0.0693282755	0.09122210689999999	0.1771397703	0.10332618730000001	0.0001513929	-0.17130477030000002	-0.0376299362	-0.0037348607000000002	0.0759508302	0.0711309988	0.0214311152	0.0038351621	0.1049389637	0.052557418700000004	-0.163253423	0.0402309489	0.0421185505	0.0863933675	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.09095463570000001	-0.0470775	0.002016500000000005	4.066272250000018e-06	0.00221629100625	-0.019883900000000003	0.06963929999999996	0.0048496321044899935	0.00039536947921000015	-0.110673	0.245557	0.060298240248999976	0.012248512929000002	0.0021375	-0.00269125	7.242826562499997e-06	4.56890625e-06	0.00105566	-0.0004156500000000001	1.7276492250000004e-07	1.1144180355999998e-06	-0.001918	-0.0005658200000000001	3.201522724000001e-07	3.6787240000000003e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.8627709386368	-7.000793377159994	49.011107909687226	954260.8732459116	726.5722597621977	-1.318198109620198	527907.2486559466	1.7376462562062636	712.0039159138057	-4.684941760554466	21.948679299787177	506949.57627659367	1.309324	38.638401	0.19462638	0.10436	0.036141232	0.0633619982	-0.0427312708	-0.0065308812	-0.049515122300000006	0.0462142567	0.0489843964	-0.0129551475	-0.025448878199999997	-0.0011804479	0.036252090699999996	0.086843605	0.07079093980000001	0.09229138220000001	0.0659274662	-0.022976251899999998	-0.0228845846	-0.0189827638	-0.0181925595	-0.062329929900000004	-0.0692894498	-0.053736235099999995	0.0041290811	-0.09130254189999999	-0.0637173349	0.1122166366	-0.0235428568	-0.0031165429	-0.0275884397	0.10688489279999999	-0.0498442205	-0.1395210173	0.0358635639	0.1259651364	0.0030233465000000003	-0.049181502300000006	0.043891942	0.027121393100000002	-0.016001484099999998	0.0751123822	0.0364755405	-0.054325362599999996	-0.050641531600000005	0.0193868088	-0.0377553734	0.0743588163	-0.04436241690000002	-0.0344065378	0.003412749	0.10983424630000001	0.0312553945	0.0612571503	0.053920162199999996	0.08661899529999999	0.0475883409	-0.0322192985	-0.0337698148	0.0462151744	-0.08572627470000001	-0.0704233988	0.0932165699	-0.0155224335	-0.0769260562	-0.0195384256	-0.1086313155	0.1052100458	0.0123835592	0.012055190700000001	-0.0121919329	0.161050605	-0.0879892573	0.0746844384	-0.0776755715	0.0552452446	-0.0323855203	-0.025956189100000002	0.06079155150000001	0.0956988917	0.09478827779999999	0.09327700109999999	0.0911746382	0.0884945117	-0.06443360000000001	-0.017356100000000013	0.0003012342072100005	0.004151688808960001	0.00032498	0.02020888	0.0004083988308544001	1.056120004e-07	-0.16577	-0.055096999999999986	0.0030356794089999987	0.0274796929	0.000583412	-0.001554088	2.415189511744e-06	3.40369561744e-07	0.00141384	0.00035818000000000004	1.2829291240000005e-07	1.9989435456e-06	-0.00204502	-0.00012701999999999982	1.6134080399999957e-08	4.182106800399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.4447248845636	-6.418046054073216	41.19131515220477	941762.9640562764	725.6762979591487	-0.8959618030490901	526606.0894196951	0.8027475525229766	710.3564903733514	-1.6474255404542646	2.714010911341026	504606.3434155454	1.096782	32.366238	0.38349868	0.177028	0.0344391269	-0.0190668256	0.0947614826	-0.09987137019999999	-0.034940060099999996	0.0615924472	0.0744172297	-0.0017673189999999996	0.0041372746	-0.050218286699999996	-0.0253757025	-0.0351667747	0.073221995	0.0696823469	0.0046061191	0.0164877651	-0.0279223837	-0.0171143276	-0.060871190599999986	0.0651523558	-0.10701090070000001	-0.0324912074	0.0717099546	-0.0751492636	-0.0165756278	-0.08358622610000001	-0.0426603775	-0.0189592289	-0.004269856	0.029122332400000006	-0.0221929461	-0.04385605	-0.04513483769999999	0.044100672	-0.0179080776	-0.046043122199999995	0.043403443	-0.0409682727	0.10184135300000001	-0.0693231802	0.013149860800000001	-0.0753004492	-0.0798711332	-0.0129849263	-0.0026080659	0.048302982800000005	0.014487961	-0.056723898200000004	-0.0728634491	0.0268166413	0.0399128111	0.021113249	0.018987909	0.0470624138	-0.1057979151	0.0507039925	-0.0047565587	-0.0179569355	-0.027765108700000003	-0.0404325494	0.0616005478	-0.0009412191	-0.012760679399999999	0.0518559644	-0.0355790229	-0.0806861832	0.0551579409	0.0810235164	0.0079549071	0.0190664841	0.0194853356	-0.0144804257	0.034020336400000004	-0.0591663512	-0.0232766821	0.03682936	0.1062063937	0.0955783141	0.09430779859999999	0.09220276820000001	0.0892818499	0.0855708907	-0.08812439999999999	-0.023690799999999984	0.0005612540046399993	0.0077659098753599986	-0.11678800000000003	-0.11711298000000002	0.013715450084480404	0.013639436944000004	-0.219591	-0.05382099999999998	0.002896700040999998	0.04822020728099999	0.00233876	0.0017553479999999999	3.081246601104e-06	5.4697983376e-06	0.00170308	0.0002892400000000001	8.365977760000003e-08	2.9004814864000007e-06	-0.00377791	-0.0017328900000000006	3.002907752100001e-06	1.42726039681e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.8103107253453	8.365585840781705	69.98302645948735	958069.624382247	727.4380016833452	1.7617037241965363	529166.0462930585	3.103600011847946	711.2911825476265	0.9346921742750284	0.8736494606509798	505935.14637000096	1.319969	38.952526	0.3853441	0.229845	0.1542408179	-0.0092790197	0.0179412451	0.0618481189	-0.0935708632	0.0369688575	-0.0182274873	-0.2076672104	-0.0306042239	-0.023489076600000002	0.0159931725	0.0402568856	-0.033246339300000004	0.0383199971	0.0819107851	0.0277470734	0.041902125400000004	0.0934572991	-0.1512522826	0.09731052429999999	-0.0197020576	-0.1385518422	-0.0687560478	0.07533670190000001	0.0358575716	-0.0241292539	0.0792214842	-0.0471927458	0.0223493531	0.150990015	0.0656361129	-0.0109528692	0.0416166669	0.024589365800000002	0.11981081519999999	-0.1099091319	-0.1194521054	-0.0911791909	-0.0592872525	0.0779146007	0.0797540915	-0.051779172699999994	-0.0430683318	0.23389805079999998	0.010006399000000001	0.052079176500000005	-0.0121938158	0.0561898745	-0.028995203799999997	0.0564668209	-0.1107647758	-0.0345511117	0.0443335547	0.0597496985	-0.1164197325	0.0841868594	-0.050578295599999996	-0.099856091	0.0133803397	-0.0918467673	0.0402965625	0.1612775751	-0.0693364728	0.044034758	-0.0710385493	0.0383344979	0.0414930735	-0.0700017179	0.0848777511	-0.0167173535	-0.05016465	0.0535125216	0.09127203869999999	0.11320385720000001	0.055728973200000004	0.1406645901	-0.0755402562	0.0954377042	0.0937482592	0.09095463570000001	0.08708973730000001	0.0821990853	-0.0927517	-0.004627300000000001	2.141190529000001e-05	0.008602877852889998	0.0348248	0.15161280000000002	0.02298644112384001	0.0012127666950400005	-0.0617994	0.15779159999999998	0.024898189030559997	0.0038191658403600006	0.00253993	0.00020117000000000008	4.046936890000003e-08	6.4512444049e-06	0.000587072	-0.001116008	1.245473856064e-06	3.44653533184e-07	-0.00366884	0.00010907000000000016	1.189626490000004e-08	1.34603869456e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.0457905212463	-9.764520204098972	95.34585481625702	939049.7441269471	725.0661619740863	-2.371839709258893	525720.939239832	5.625623606417309	710.5123766261937	-0.7788059214327632	0.6065386632587353	504827.8373390021	1.619697	47.797581	0.28897999	0.207634	0.08670268519999999	0.05128029519999999	-0.0059981188000000005	-0.0928209524	-0.0584420633	0.1060025486	0.07292008679999999	0.0153543569	-0.0604646379	-0.020522332	0.020438069	0.0674740689	0.0409450836	0.0935175273	0.0741797926	0.0704046074	0.030019733	-0.097431348	0.0356042893	-0.0796924161	-0.028605702900000002	-0.1000588125	0.08915958560000001	-0.060853002300000014	0.005452545	0.2095907675	0.0142095347	0.0278267622	0.0801744905	-0.0615907022	-0.0548502539	-0.0392466003	-0.0196958869	0.2129953789	-0.014070923899999999	-0.0860294308	0.0943819381	0.0010184171	0.0817192412	0.10601468720000001	0.0217360758	-0.1231287682	-0.063164766	-0.006070484100000001	-0.0601653471	0.062671509	0.0060011825	0.027022861800000002	-0.032371504700000005	0.0607866846	-0.0378561567	0.1143616274	0.0004701095	0.047730845300000005	0.0294438693	-0.0211401517	0.0803980099	0.0723465301	-0.20895583559999997	-0.0973369418	-0.0432066525	-0.0743380803	0.0317300074	-0.0901521507	-0.0834640571	0.1229536683	-0.0309158533	-0.1092387434	-0.0890164	0.09458572800000001	-0.0224414415	0.0538948392	-0.1716162091	0.08420644740000001	0.0714875184	0.0809208454	0.2169754975	0.0952770913	0.09311012869999999	0.0895349577	0.08460564949999999	0.0783967557	-0.0978353	-0.0050836000000000076	2.5842988960000078e-05	0.009571745926090001	-0.00108929	-0.03591409	0.0012898218605281002	1.1865527040999998e-06	-0.09930870000000004	-0.03750930000000004	0.0014069475864900028	0.009862217895690008	-0.00127166	-0.00381159	1.45282183281e-05	1.6171191556e-06	0.000189202	-0.00039787	1.5830053690000006e-07	3.5797396804e-08	-0.00366884	0.0	0.0	1.34603869456e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.7143878292693	20.66859730802298	427.1909146812149	979534.5694762651	728.0640116827395	2.9978497086532343	530077.2051075643	8.987102875672281	714.5422284939746	4.029851867780849	16.239706076256795	510570.5963011354	2.668638	78.75202900000002	2.4550519100000003	1.44426	-0.16589822710000002	-0.046393228200000004	0.0789154227	-0.0395262004	0.1140302637	-0.13609679859999999	0.1411917439	0.10542371560000001	0.4261960526	-0.2218394432	0.036052332400000005	0.0207676443	-0.0418543209	-0.0875717192	-0.1284101762	0.35512544310000005	-0.0665552317	0.0306203379	-0.0632243198	0.10089435880000001	0.0289240946	0.2707774042	0.2859364723	-0.0323849677	-0.0455698173	-0.0675082603	0.21850359960000001	0.023657461600000002	0.2516124329	0.10537806699999999	-0.0497670266	-0.017476454	-0.0887974567	0.049110869800000005	-0.2245561371	0.0846769198	-0.0005672201	0.0531791828	0.23759123989999997	0.0472921934	-0.11523650210000001	0.1378530604	-0.0912683577	-0.202659135	0.3606331062	0.22874242690000002	0.040415321000000004	-0.0038730111	-0.10353409779999999	-0.1353510714	-0.2483578738	-0.1592672381	-0.18772953309999998	-0.1300253251	-0.0515559804	0.0342018434	0.2299477259	0.1910023771	0.12175275390000001	0.014302193500000001	0.2673231793	-0.1419504088	0.0261208068	0.11771997949999999	-0.0320077766	0.09309979609999999	0.1179289529	-0.0958005359	-0.1187758126	-0.045300758200000006	0.0809905455	-0.0003625608	0.0567678324	0.07765878	0.009465024399999999	-0.0682243322	0.0389765341	0.09509650929999999	0.09239394210000001	0.0879464117	0.0818379147	0.0741838168	-0.109022	-0.011186700000000008	0.00012514225689000017	0.011885796484000002	-0.414652	-0.41356271	0.1710341151025441	0.17193628110400005	-0.790031	-0.6907223000000001	0.4770972957172901	0.624148980961	0.0240844	0.025356060000000003	0.0006429297787236001	0.0005800583233600001	-0.000481312	-0.000670514	4.49589024196e-07	2.31661241344e-07	-0.00290381	0.0007650299999999999	5.852709008999999e-07	8.4321125161e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
