csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79
1010.5697940815387	n/a	n/a	1021251.3087100036	735.6946536183682	n/a	541246.6233626507	n/a	726.9446444119233	n/a	n/a	528448.5160391775	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
980.6783740127513	-29.891420068787397	893.496993728706	961730.0732562938	735.1590858385619	-0.5355677798063425	540458.8814909899	0.28683284676669496	715.9386021706117	-11.006042241311548	121.13296581753413	512568.0820780094	1.708549	48.500469	0.29014235	0.162056	0.0158978249	-0.0701169225	0.12008194380000001	0.0050148232	-0.10486392609999999	0.0321588584	-0.0002420784	0.0872714249	-0.0641923949	0.061894922699999994	-0.0356852517	0.1031056851	-0.012046358200000001	0.10292156429999999	-0.09250325359999999	0.1339427671	-0.0042086607	-0.0047627828	0.0023799704	-0.1323169249	0.0212341177	-0.009278136800000001	0.0206943094	-0.0130749299	0.2092358152	-0.029374825	0.0861649477	-0.0306528615	0.0908318599	-0.1137375582	0.0849605082	-0.0246371906	0.10528459289999999	-0.030992469300000002	0.045522178899999995	-0.0219246115	0.13812718699999998	0.0159536666	-0.0918626685	0.0633802925	0.1121836567	-0.0343417541	0.0078659114	-0.0938474998	0.0840401376	-0.0083141503	0.0182231282	-0.072458617	0.1558302276	-0.0355500459	0.0704236114	-0.0278307069	0.0521431695	-0.09965772310000001	0.1019054508	-0.0813727955	0.1714770851	-0.0027605818	0.0060596648	-0.18175804620000002	0.0885575831	-0.0170165491	-0.07966704969999999	0.0137291025	0.1597003619	-0.0542757249	0.1099160669	-0.0718682227	0.0107599624	-0.1253330758	0.090494862	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	-0.043436800000000005	-0.043436800000000005	0.0018867555942400005	0.0018867555942400005	-0.0387754	-0.0387754	0.00150353164516	0.00150353164516	-0.036212400000000006	-0.036212400000000006	0.0013113379137600005	0.0013113379137600005	0.00300786	0.00300786	9.047221779599997e-06	9.047221779599997e-06	1.8496299999999999e-22	1.8496299999999999e-22	3.4211311368999993e-44	3.4211311368999993e-44	-0.000426495	-0.000426495	1.81897985025e-07	1.81897985025e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.7789997189124	-5.899374293838947	34.80261705880776	950194.0982930034	734.7050729235173	-0.4540129150445864	539791.5441795508	0.20612772702728285	715.6335262354856	-0.30507593512606945	0.09307132619304574	512131.34387223545	1.221903	34.686081	0.22130416	0.160326	-0.0327239259	0.043804097199999996	0.10124744140000001	0.018024644399999998	-0.04875996639999999	0.14317188320000002	-0.0354236439	0.0005101194	-0.0459951972	0.0607828819	-0.0255343602	0.1262558036	0.0439711401	0.0372522639	-0.043086450899999996	0.053469260899999996	-0.009928490600000001	0.0322948288	-0.1819595113	0.0553111962	0.1025490535	0.0363205075	0.1902052291	0.0358735406	0.09265863099999999	-0.047825342800000004	-0.1028858824	-0.06657575219999999	-0.0256570036	-0.1112574766	0.0588687184	0.0345576709	0.0320348602	0.0646923419	0.0039157822	-0.061519522699999996	0.1019120736	0.019698853500000002	-0.052247754800000004	0.1689287384	0.001142573	-0.022211443799999998	-0.0018263463	-0.029195645299999996	0.11383037650000001	-0.03642519	0.05364063349999999	0.0340499614	0.0162980927	-0.03117872	0.0715877252	0.1943740275	0.0713762852	-0.0390731049	0.0089681814	-0.2496222498	-0.0517970128	-0.0796718092	0.0946238355	-0.07098298480000001	-0.008368669	0.10629341390000001	0.041906527	0.0064738165	-0.1640853334	-0.041630919	0.07587468809999999	0.0064596963	-0.058308388899999994	-0.09848664160000001	0.0718992682	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	-0.043444800000000006	-8.000000000001062e-06	6.4000000000017e-11	0.0018874506470400003	0.00374806	0.04252346	0.0018082446503716	1.40479537636e-05	-0.0451101	-0.008897699999999995	7.91690652899999e-05	0.00203492112201	0.00581899	0.00281113	7.902451876899997e-06	3.3860644620099986e-05	0.000509525	0.000509525	2.5961572562500004e-07	2.5961572562500004e-07	-0.00034965	7.684499999999997e-05	5.905154024999996e-09	1.222551225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.4150208483543	-1.363978870558071	1.860438359328872	947536.802813202	735.9078142256069	1.2027413020896347	541560.3110383104	1.44658663975227	714.5979925032236	-1.0355337322620244	1.072330110652518	510650.29088963725	1.108559	31.468596999999995	0.4464099400000001	0.253287	-0.08156802269999999	0.1428187668	-0.0317844584	0.055842499500000004	-0.0491276263	0.24957281920000002	-0.08408330929999999	-0.0125400953	-0.0682947633	-0.06343809269999999	0.014898636100000001	0.0254299797	0.0036881303999999997	0.0828003588	-0.0287295979	0.0554616555	0.0889170201	0.0528359042	-0.0186824877	0.012372672900000001	-0.0263829961	-6.7758e-05	0.0348165609	-0.0189009976	0.0277304118	0.010849197	-0.2299872036	0.0256478515	-0.23051802219999998	-0.0704515392	-0.0407306518	0.11527302630000001	-0.0604909661	0.1858313606	0.048528365899999995	0.06587668299999999	0.14368935970000002	0.0546420588	-0.0607326866	0.2205518024	0.0335596581	-0.07738609240000001	0.07278589070000001	0.0653346996	0.1100352833	0.012364110900000001	-0.015740033	-0.06273997099999999	0.0151041041	-0.0993219391	0.0724000589	0.0452475712	-0.0102076384	0.05959432980000001	0.0257302056	-0.0181556023	-0.08694254929999999	0.1692363929	0.14106515	-0.0787773739	-0.0927216065	0.0707831282	0.0272370453	0.08745880140000001	-0.1280276874	-0.0260182449	-0.0355626614	-0.0480326915	0.0334686702	-0.0487712053	-0.10557126439999999	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.0533405	-0.009895699999999992	9.792487848999988e-05	0.00284520894025	0.156846	0.15309794000000002	0.0234389792322436	0.024600667716000002	0.0358665	0.08097660000000001	0.0065572097475600005	0.00128640582225	0.008784669999999998	0.0029656799999999983	8.79525786239999e-06	7.717042700889998e-05	0.00108985	0.000580325	3.3677710562500005e-07	1.1877730225000002e-06	-0.0008524389999999998	-0.0005027889999999998	2.527967785209998e-07	7.266522487209995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.2526608248368	-6.162360023517523	37.974681059446866	935577.7098727269	732.6228394692885	-3.2849747563184337	536736.2249120428	10.791059149649351	714.7531077157413	0.15511521251767135	0.024060729154402348	510872.00498931005	1.04959	29.794649	0.34801295	0.172472	-0.0255483133	-0.009367410500000001	-0.0580577376	-0.0047070917	0.0386188907	0.0906229897	-0.026451779900000003	0.0808792547	0.0108217626	0.012142730400000001	0.053424905599999996	0.041560921800000004	-0.0529859161	0.0777756911	-0.10938471179999999	0.0740273105	-8.37214e-05	-0.0208741925	0.064283376	-0.046547806799999994	-0.0283541906	0.10981061060000001	-0.1149412833	0.0582636837	0.0223581044	0.0608525943	-0.0504690493	0.0119974918	-0.0767378176	-0.0276322298	-0.0927189212	0.0159413802	-0.0578026097	-0.0122597647	-0.0088235342	0.09027563599999999	0.0405553628	-0.0081984248	0.0315563076	0.0988211134	0.0701792652	0.0223439312	-0.0070337065	-0.0397555213	0.0655366847	0.09247949609999999	-0.008214776600000001	-0.0547914109	0.1176216373	-0.0635242924	-0.030185467	-0.0495380718	0.0116548806	-0.0282976696	0.0386399573	-0.0343794304	0.0087888754	0.1177880634	-0.0559212858	0.1204725483	-0.08722849560000001	-0.0729512143	0.0171142658	0.0909009756	-0.0800762991	0.0664477999	0.1132723424	-0.030334309500000007	-0.0819305751	0.010881173300000001	-0.0017368909	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.0649864	-0.0116459	0.00013562698681000005	0.00422323218496	0.103403	-0.05344300000000002	0.002856154249000002	0.010692180409	-0.088895	-0.1247615	0.01556543188225	0.007902321025	0.011048700000000002	0.002264030000000004	5.125831840900017e-06	0.00012207377169000004	0.00127272	0.0001828699999999999	3.3441436899999964e-08	1.6198161984e-06	-0.00156879	-0.0007163510000000003	5.131587552010004e-07	2.4611020641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.2787935130541	3.0261326882173307	9.157479046697448	941440.937141148	732.6676279883648	0.044788519076291784	536801.8531020968	0.0020060114410473525	713.0937495320873	-1.6593581836540352	2.753469581659618	508502.69562173117	0.935794	26.56432	0.3369017	0.146067	-0.018560788	-0.0379395286	-0.0205884507	-0.0051008381	0.0266488741	0.0256333972	-0.0039934483	0.0493508524	0.0303974935	0.0332960699	0.032993257000000005	0.013624463	-0.051735773799999996	0.07661866269999999	-0.1148653384	0.0150641498	-0.0059120685	-0.048078494699999995	-0.0148730935	0.046852431900000005	-0.058676022599999995	0.0338555102	-0.0488281174	0.0228442831	-0.0290240498	-0.0047496099	-0.0210766071	0.0736520948	-0.016945373	0.0236803183	0.060887934500000004	0.008536405799999999	-0.021497437999999997	-0.029257671000000002	-0.0047867027	0.0653270549	0.0100690774	-0.0090981647	0.0264350335	0.0337030533	0.0279361675	0.0440783765	-0.019752015300000002	-0.041646311299999995	0.0128980396	0.0811674448	0.0719857946	-0.0370676444	0.0997250165	-0.0627112343	-0.047562465199999994	0.0735914978	0.0302467053	-0.0036010746000000008	0.0026930846000000003	0.0383236562	-0.07406083570000001	-0.005005654	0.0103413521	0.1328108508	-0.042487177	-0.0275338529	0.0322012786	0.054852085700000004	-0.0407321837	-0.0935581713	0.08670740539999999	0.059989704299999995	0.011393299099999999	-0.0171034153	0.031334026800000005	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	-0.10045	-0.0354636	0.0012576669249599998	0.0100902025	0.0214549	-0.08194810000000001	0.0067154910936100005	0.00046031273401	-0.181813	-0.092918	0.008633754724	0.033055966969	0.0124735	0.0014247999999999984	2.030055039999996e-06	0.00015558820225	0.00182957	0.00055685	3.100819225e-07	3.3473263849e-06	-0.00211858	-0.0005497900000000001	3.022690441000001e-07	4.488381216400002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.8240388563844	1.5452453433302935	2.3877831710839565	944441.9624991352	735.06230521614	2.3946772277752193	540316.5925496657	5.734479025225206	714.2503089742528	1.1565594421655303	1.337629743262243	510153.5038698156	0.8000009999999999	22.709566	0.16444720000000002	0.0799432	-0.041446356499999996	-0.0401179562	-0.015933111	0.0416530344	-0.0304703794	0.1002728617	0.0093402255	-0.024558858700000002	0.047979613899999995	0.0691201678	-0.0049791899	-0.0281271309	-0.026309439900000002	0.08341673919999999	0.0026399669	0.0819457581	-0.0089906484	-0.0139108446	-0.11116326720000001	-0.0177541763	-0.0530031614	0.0527022491	-0.09562145080000001	0.0292672185	-0.0759350405	0.0491255244	-0.16206275779999998	-0.007513425799999998	-0.0102642039	0.1398621284	0.0099217902	0.0422039989	-0.024764069	-0.024485131400000002	0.0264849456	0.0375970801	0.0864841592	0.051484112699999994	-0.0357686417	0.11817803880000001	-0.0646415495	-0.0081944097	-0.022149097799999996	-0.0040168498	-0.0331653736	0.0315081922	0.0302812833	-0.0771544623	0.0319014323	-0.022159029900000002	0.011191483200000001	0.0930041975	0.10455437599999999	-0.0351622944	-0.0574839849	-0.011988766000000001	-0.060243945199999996	0.112976769	-0.1477165758	-0.0179785445	-0.0036207928	-0.021538844300000002	-0.027238659	-0.0540166792	-0.0207964364	-0.0663198312	-0.0195740531	0.12252546539999999	0.0235408477	0.15279904490000001	-0.008977231700000001	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	-0.135131	-0.034681000000000003	0.0012027717610000007	0.018260387161	0.0243536	0.0028986999999999967	8.402461689999982e-06	0.0005930978329599997	-0.199438	-0.017625000000000002	0.00031064062500000004	0.039775515844	0.0137493	0.0012757999999999988	1.627665639999997e-06	0.00018904325049	0.0013231600000000005	-0.0005064099999999996	2.5645108809999947e-07	1.750752385600001e-06	-0.00252122	-0.0004026399999999997	1.6211896959999975e-07	6.356550288399998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.104476645049	3.280437788664585	10.761272085298595	950828.7403732148	733.5854067231297	-1.476898493010253	538147.5489571396	2.1812291586559573	716.9564115762274	2.7061026019746346	7.32299129241389	514026.49610026076	1.113395	31.605864	0.15883060000000002	0.0971956	0.0193693045	0.0339648398	0.0763234377	-0.0005543533	-0.022874371600000002	-0.098473053	-0.0269021617	-0.049057577699999994	-0.0762862482	-0.0178612634	-0.0521988486	-0.077912692	0.0627721995	-0.0694389894	-0.1110312425	0.0626777971	-0.0174986199	0.0760865136	0.00034533080000000003	0.0969213141	-0.1521176808	0.0162513904	0.0009237017	0.055488054	0.017880988100000002	0.1483947032	0.029870985899999997	0.0280592754	-0.026219835499999997	0.0391126583	0.0481589864	-0.0382744141	0.1110513361	0.028757631699999998	-0.0469967754	-0.0495206128	-0.09776792869999999	0.0037155039	-0.0065315695	-0.0897398482	-0.0061636122	-0.0479994325	0.0993000491	0.0125087746	-0.0665534219	0.0245312856	-0.0374947483	0.0618291592	0.1185384356	0.0210462989	0.0444501548	0.0340744512	-0.0366528922	0.1549539295	0.0277867743	0.024046541499999997	-0.0594147099	0.0493605584	-0.08592915279999999	0.0230642376	-0.0776367918	-0.024152724700000003	0.0987925357	-0.009352416899999999	0.0493259787	-0.0626955587	0.059376227000000004	-0.0541822396	-0.0873490398	0.0461884656	0.1166508517	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	-0.112646	0.02248499999999999	0.0005055752249999996	0.012689121316000002	0.021504	-0.002849599999999997	8.120220159999984e-06	0.00046242201600000003	-0.290065	-0.090627	0.008213253129000002	0.08413770422500001	0.0143549	0.0006056000000000013	3.6675136000000157e-07	0.00020606315401	0.00140039	7.722999999999953e-05	5.964472899999927e-09	1.9610921521000004e-06	-0.00269577	-0.0001745500000000003	3.046770250000011e-08	7.2671758929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.2816302277748	7.1771535827258495	51.51153355003451	964877.201082935	736.2830320906418	2.697625367512046	542112.703344589	7.277182623444501	717.6108353736989	0.6544237974715088	0.4282705066970304	514965.3110457381	1.550081	44.002041	0.61507144	0.334827	-0.0521782847	0.1250737317	0.12984347529999998	0.0657269679	-0.0802188008	0.1702709711	-0.0578554541	-0.0699591401	-0.0834576643	0.0320267237	-0.0237785781	0.087076246	-0.010657060800000001	0.0134931496	-0.0936010811	-0.0702095241	-0.0091738024	-0.0476739975	-0.016874351	-0.0413033867	0.004227254099999999	-0.0327099451	0.09061339539999999	0.09106668529999999	-0.0095571032	-0.0044632296	-0.1477770605	-0.0577164268	0.022358019	-0.022249567799999998	0.0063497152	0.0654732038	0.0574575496	0.16632480089999999	0.0336963321	-0.0539661617	0.1107717094	0.0711749141	-0.0792795396	0.1658817333	-0.023710787999999997	-0.0910240334	0.0736513287	-0.0273388576	0.0847752117	-0.0073398491	0.054426316100000004	0.0374614186	0.0221669497	-0.0540694087	-0.0077872441	0.0016944243	0.0172317854	0.0007763655000000001	-0.060953756399999996	-0.0385368896	0.0077496866000000015	0.0444432864	0.0927288997	-0.0686753584	0.0264074771	0.0842386728	0.0017568548	0.071007036	0.043471002300000006	-0.0189705699	-0.15691293580000001	0.0497634151	-0.0373744296	-0.049232452999999995	-0.0684275089	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	-0.0661402	0.04650580000000002	0.002162789433640001	0.004374526056039999	0.00929016	-0.012213839999999998	0.00014917788754559996	8.630707282560001e-05	-0.0446133	0.2454517	0.06024653703289001	0.00199034653689	0.010158	-0.004196899999999999	1.761396961e-05	0.000103184964	0.00125136	-0.00014903000000000008	2.2209940900000024e-08	1.5659018496e-06	-0.000823698	0.001872072	3.5046535731840002e-06	6.78478395204e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.492539800794	-8.789090426980806	77.24811053364564	947687.7250478006	737.4049201757878	1.1218880851459971	543766.01629946	1.2586328755925522	715.7632789846233	-1.8475563890756348	3.4134646108141986	512317.07154281967	1.393379	39.553745	0.32870014	0.232294	-0.0649056776	0.16898128010000002	0.0478336819	0.08542678529999999	-0.0981399991	0.1529014885	-0.060772995499999996	-0.0226961665	-0.1758986055	-0.0278284098	0.055121442	0.0280653631	-0.13348900119999998	0.0319403479	-0.0067522693000000005	-0.0668183288	-0.0705738925	-0.0814408103	0.0077371357999999986	0.20924483989999998	0.09926171789999999	0.0182198148	-0.16781074640000002	-0.0930638966	-0.0850667991	-0.032652872	0.010932340700000001	0.0541770441	-0.1042311806	0.07599742849999999	-0.0238941863	0.07348701	-0.0338048623	0.1700881997	0.0106276635	0.0027338219	0.0767277586	0.10148325359999999	-0.10454564890000001	0.0994862441	0.10725421869999999	-0.15903295369999998	0.0412419038	0.0138647782	0.0515084707	0.0786264707	0.1480711708	0.025508615099999996	-0.0596899018	-0.002351743	-0.1402768409	0.0910428629	-0.1509686685	-0.0228266698	0.0535269232	0.1478732194	-0.0158012677	0.0069560087	-0.0906680843	0.18797670239999997	-0.1464841502	0.0614648303	0.0556042472	-0.0328533804	0.054487094699999995	-0.034089942000000005	0.0052723721	0.060006653499999986	0.0608423778	-0.0132165076	-0.018131551200000002	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	-0.06619680000000001	-5.660000000001775e-05	3.203560000002009e-09	0.004382016330240003	0.0837311	0.07444094	0.005541453548083599	0.007010897107210001	0.0136267	0.05824	0.0033918976000000003	0.00018568695289	0.013956799999999998	0.0037987999999999976	1.4430881439999985e-05	0.00019479226624	0.00135567	0.00010431000000000004	1.0880576100000007e-08	1.8378411489e-06	-0.0008075559999999999	1.614200000000013e-05	2.605641640000042e-10	6.521466931359998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
