csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87
995.5832885990692	n/a	n/a	991186.0845377377	728.6828531381026	n/a	530978.7004574856	n/a	718.5769353860344	n/a	n/a	516352.8120687851	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	2.43439e-09	n/a	n/a	5.9262546720999994e-18	-1.42736e-08	n/a	n/a	2.0373565695999999e-16	-0.00017029	n/a	n/a	2.89986841e-08	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.1314804514997	-5.451808147569523	29.722212077905432	980360.3485810785	730.7437021983591	2.0608490602564866	533986.358302564	4.2470988491600465	711.0556112280645	-7.521324157969843	56.570317089260776	505600.08225891646	2.156312	64.232399	0.8630523118392099	0.454083	0.0630027091	-0.11423842869999999	0.20739867350000002	-0.1935155484	-0.1537380136	0.2375764504	-0.0306637419	0.1545890589	-0.06700206410000001	0.0282611091	-0.09560511669999999	0.12911835130000002	-0.0229197116	0.07847510049999999	-0.1599463612	0.1018195732	-0.1002441169	0.07583461849999999	-0.037609338900000004	-0.0606391841	0.1895052312	-0.1222021676	0.1516209122	-0.155932906	0.1459574089	-0.041540085899999996	-0.0928530224	0.2983875513	-0.2004075729	0.057429037599999996	-0.110970322	0.0576205805	-0.0081919512	-0.2019079572	0.1461307974	-0.052555121100000005	-0.1555676464	0.0530327552	-0.0791857673	0.0676347561	-0.0942225228	0.0209610252	-0.0587995468	0.0072774874	-0.1068485885	-0.0349391654	0.1311602014	-0.1979841388	0.050199698499999994	-0.2172171607	0.0589616075	-0.0025942287	0.21893043199999998	-0.1022953047	0.0175074724	-0.1426378547	0.0222514752	-0.20313785809999998	0.0089428666	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.107886	0.107886	0.011639388995999998	0.011639388995999998	0.133331	0.13333099756561	0.017777154911840704	0.017777155561000003	0.35777800000000004	0.3577780142736001	0.12800510749756036	0.12800509728400006	0.0014389200000000006	0.0016092100000000007	2.5895568241000026e-06	2.070490766400002e-06	-0.00290401	-0.00290401	8.4332740801e-06	8.4332740801e-06	0.000767926	0.000767926	5.897103414760001e-07	5.897103414760001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.8287895154907	-29.302690936008958	858.6476960912614	923191.9627618032	726.3145927716057	-4.429109426753372	527532.8876729835	19.61701031415557	700.5768566726707	-10.478754555393834	109.80429703218704	490807.93210535974	1.932341	57.560745	0.5183329000000001	0.254668	0.0283377576	-0.100716199	0.1666045618	-0.1362897559	-0.0436922208	0.09924843130000001	-0.086042008	0.13504452779999998	0.0453261562	0.0014235967	-0.11327865919999999	0.0176188598	-0.033676433900000004	-0.0040125275	-0.136050537	0.048514105700000004	-0.0528786562	0.1441209184	0.061795350199999995	-0.15409205	0.0443320217	-0.2136206597	0.16134942859999998	-0.1393952106	0.23531989239999998	-0.19378167699999999	-0.0065030797999999996	0.0462878248	-0.1247876966	0.0006815839	-0.1032789533	0.0640873347	-0.0182626298	-0.076988166	0.0693875972	-0.09642289679999999	-0.1443054395	0.0486170145	-0.0076600396	0.1035544051	-0.0275621404	-0.055344846600000004	-0.0478355397	-0.0084544937	-0.1214074125	0.0413429621	0.21233691289999998	-0.23580393670000002	0.1573472547	-0.1920017598	0.0679617358	0.10016133960000001	0.159679149	0.0316621864	0.0538200077	-0.1475859362	0.1108869374	-0.1756874929	0.0476151292	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	0.0627722	-0.0451138	0.0020352549504399995	0.00394034909284	0.0256502	-0.1076808	0.011595154688639999	0.0006579327600400001	0.306566	-0.051212000000000035	0.0026226689440000035	0.093982712356	-0.00183411	-0.003273030000000001	1.0712725380900003e-05	3.3639594921e-06	-0.0017935	0.00111051	1.2332324600999998e-06	3.21664225e-06	-0.00113506	-0.001902986	3.6213557161960005e-06	1.2883612036e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.6697632645752	2.8409737490844686	8.071131842987063	928659.4126304024	723.7149273214641	-2.5996654501416288	523763.29602791206	6.7582604526600765	699.9585880685623	-0.6182686041083798	0.3822560668261245	489942.0250109353	1.735658	51.70192700000001	0.9210709999999998	0.609416	0.0425829728	-0.0394348534	0.09398384300000001	-0.0598273974	-0.0303541276	0.0698037572	-0.08800715220000001	0.0324995635	-0.0232725018	0.0819832163	0.014572877199999999	0.1388467313	0.0766800778	0.15974318980000002	0.0057340842000000005	-0.1348326017	-0.0762470912	-0.08709550320000001	-0.0738691036	0.0483679056	0.033013980899999996	-0.1305872816	0.10703341220000001	-0.00016950209999999998	0.0717513266	0.1306998807	-0.059743907699999994	0.1724036665	-0.0064799102	0.0015929198000000002	-0.1336898024	0.007383579	-0.0050449482	-0.0190498097	0.04052376	-0.08804680349999999	-0.020871366699999998	0.027627767	-0.0024960277	-0.0398499446	-0.0705410169	0.0032378795	0.1994450376	-0.0675343127	-0.11035255810000001	-0.11868369179999999	0.014869968400000001	-0.078179627	0.12153661869999999	-0.061565031799999996	-0.031273982400000004	0.0424577724	-0.0732386834	-0.10105588289999999	-0.0024885721	0.1522556792	0.1832860204	-0.14331199460000002	-0.08706386769999999	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	0.0993385	0.0365663	0.0013370942956899994	0.00986813758225	0.15353699999999998	0.12788679999999994	0.01635503361423999	0.023573610368999992	0.898063	0.5914969999999999	0.3498687010089999	0.8065171519689999	-0.00485788	-0.0030237700000000003	9.143185012900003e-06	2.3598998094400006e-05	-0.0017935	0.0	0.0	3.21664225e-06	-0.0008564119999999998	0.00027864800000000026	7.764470790400015e-08	7.334415137439996e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.2869892761224	-8.382773988452755	70.27089974148011	912573.2318802384	725.6423892237495	1.927461902285472	526556.8770383516	3.715109384761931	695.4447142987958	-4.513873769766518	20.375056409386207	483643.35064613365	1.884958	56.149292	0.6951276000000001	0.374258	0.0316896719	-0.04677746309999999	-0.0772467105	0.08506972980000001	-0.0192093635	0.0649070767	-0.0198478495	-0.14130209470000002	0.0754503512	-0.046387881799999996	0.0425491176	0.0351386621	0.0888285341	0.0350889544	-0.055335191799999996	-0.19587504949999998	-0.10829566439999999	-0.047769077400000005	-0.1362826119	0.0549246392	-0.1343691233	-0.0111222703	0.1242676978	-0.1836161785	-0.044907398	0.0815933757	-0.0287773133	0.1053495882	0.1153370025	-0.0798739097	0.0180839157	0.0213119188	-0.026032665899999998	-0.0348315584	0.060260159199999996	-0.026660701000000002	0.12680605779999998	-0.054027611100000004	0.0850089242	0.031429397799999995	0.058681643600000014	-0.1188080032	0.16478663400000002	-0.1251903573	0.0891806558	-0.1296602826	0.0400832963	-0.0133902649	0.1251423518	-0.029835038799999998	0.15544253789999998	-0.0373842892	-0.0617436126	-0.0457998771	0.011255494	-0.0557120653	0.19170178370000002	-0.06835276030000001	-0.1449232675	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	0.0726382	-0.0267003	0.0007129060200899997	0.005276308099239999	0.0150574	-0.13847959999999998	0.019176599616159997	0.00022672529476	1.22361	0.3255470000000001	0.1059808492090001	1.4972214321	-0.00385967	0.0009982100000000002	9.964232041000003e-07	1.48970525089e-05	-0.000201254	0.001592246	2.535247324516e-06	4.0503172516000015e-08	-0.00235397	-0.0014975580000000002	2.242679963364e-06	5.5411747609e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.009677760628	-17.277311515494375	298.50549320343447	879862.1555725973	721.7196833493815	-3.9227058743680345	520879.3013339315	15.387621376801489	698.0394970146757	2.5947827158798877	6.732897342629004	487259.1393925014	1.809758	53.90923299999999	1.2779895999999995	0.641671	0.00612834	0.0003633474	-0.0932245682	0.0373419994	0.046224414299999995	-0.0548575975	-0.0490622243	-0.0617784593	0.0850180817	-0.0994608003	0.073848359	-0.1099354438	0.1619369624	0.0300259039	0.1847976185	-0.1754218991	-0.0419545483	-0.0402256961	0.0239986907	0.027206229	-0.0426645652	0.0012590427	0.1141133924	-0.1316578824	0.1193356937	-0.029600492200000002	0.030796025299999998	-0.0742623963	0.1222813874	-0.1016933142	0.029123121499999998	0.016269936000000002	0.0804748073	0.0569605373	-0.0312374203	-0.0580294693	0.0505723911	-0.1002692347	0.0339374234	-0.012315065900000002	0.2095254161	0.015242532900000001	0.2634440343	0.026654549	0.0896190952	-0.0740345464	-0.0684541018	-0.0021509607999999998	0.1188221926	-0.0162215574	0.12952189050000001	-0.0323560106	0.0103589461	-0.021352603300000002	-0.0005680132	0.0338696142	-0.19054494719999998	0.021533751099999998	0.1181508768	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	0.17840899999999998	0.10577079999999997	0.011187462132639995	0.031829771280999994	0.235603	0.2205456	0.048640361679360006	0.055508773609	1.22583	0.0022199999999998887	4.928399999999506e-06	1.5026591888999998	-0.0140197	-0.01016003	0.0001032262096009	0.00019655198809	0.00583817	0.006039424	3.6474642251776e-05	3.40842289489e-05	-0.00514358	-0.00278961	7.7819239521e-06	2.64564152164e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945.3192481862424	7.309570425614312	53.42981980701538	893628.4809914025	721.378891658253	-0.3407916911285156	520387.5053300896	0.11613897674223354	694.5581455264116	-3.4813514882640675	12.119808184838435	482411.017517088	1.087657	32.399235	0.3256255000000001	0.187227	0.0168819767	-0.013293632	-0.0980902853	0.0018043154	0.0449881758	-0.0537954814	-0.065918382	-0.0554233855	0.0992637314	-0.09849044380000001	0.0455756454	-0.022649010600000002	0.1319600757	0.056408831799999996	0.1375229643	-0.1664274738	-0.08197079980000001	-0.07715263650000001	-0.0310112864	0.0096855003	-0.0826416349	0.0335403416	-0.0230404681	0.067559951	0.1552682866	-0.0415822827	0.024158154700000004	-0.0485264904	0.0934880274	-0.1074794435	0.051775652199999994	0.0833913984	0.1264738206	0.0637156434	-0.0314859637	-0.0634414358	0.06762696559999999	-0.10292851300000001	0.054742328099999994	0.0426398058	0.1067136844	0.0045601748	0.1923643963	-0.0432420374	0.0072649937	-0.1531655316	-0.0070215042000000005	0.0112116008	0.053419178899999996	0.1076729399	-0.0611327687	-0.0775631744	0.0394612265	-0.0099121934	-0.013370810700000001	-0.055534613200000006	-0.1438562038	0.0425921638	-0.0379069987	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.176064	-0.002344999999999986	5.499024999999933e-06	0.030998532096000002	0.109868	-0.125735	0.015809290224999998	0.012070977424000002	1.2198000000000002	-0.006029999999999758	3.6360899999997086e-05	1.4879120400000003	-0.0111152	0.0029044999999999987	8.436120249999994e-06	0.00012354767104000002	0.00532139	-0.0005167800000000005	2.6706156840000054e-07	2.8317191532099995e-05	-0.00555261	-0.00040903000000000033	1.6730554090000027e-07	3.08314778121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951.6586910974263	6.339442911183938	40.18853642416028	905654.2643412666	723.1681286656273	1.789237007374254	522972.14231774525	3.2013690685575766	695.873355622001	1.3152100955893502	1.7297775955401478	484239.7270646239	1.109522	33.050533	0.4033510000000001	0.207043	0.025714244	-0.009345175	-0.0236883921	-0.023181907	0.0244367044	-0.0006445121	-0.055434917400000006	0.0021519120999999998	0.0844781341	-0.0392391234	0.06941355769999999	-0.0037089071999999996	-0.0175956143	0.0434115845	0.1139795846	-0.16941404329999998	-0.0864094323	-0.09171613070000001	-0.0422574007	-0.010871493500000001	-0.036561232	0.0337075038	0.0368549251	0.0306133576	0.0368697309	0.03172483	0.013174451799999999	-0.0194579183	0.035426612999999996	-0.051708932	0.0008792157	0.052147575099999996	0.0627959375	0.0263314712	0.0137939781	-0.0628088148	-0.0014545289000000002	-0.0619529218	0.08208257690000001	-0.01586684	-0.0086991621	0.0175627494	0.192151357	-0.0669718187	0.0363371831	-0.13383772	0.0248839497	0.0134996356	-0.0902801349	-0.001788308	0.005851150699999999	-0.0621505509	-0.1178026066	-0.0574858809	-0.0095410391	0.0197294131	-0.17070933940000002	-0.0039332982	0.048680100999999996	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.154594	-0.02146999999999999	0.0004609608999999996	0.023899304835999998	0.167683	0.057814999999999984	0.0033425742249999987	0.028117588489000003	1.0432	-0.1766000000000003	0.031187560000000114	1.0882662399999998	-0.00951736	0.0015978399999999995	2.5530926655999993e-06	9.058014136960003e-05	0.00403862	-0.00128277	1.6454988728999997e-06	1.6310451504399994e-05	-0.0054839	6.871000000000047e-05	4.721064100000065e-09	3.007315921e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945.3561598361883	-6.3025312612379585	39.72190029888174	893698.2689402249	722.511809020725	-0.6563196449022826	522023.31417440047	0.4307554762846583	693.1392888268273	-2.7340667951737028	7.475121240471403	480442.0737153599	1.158751	34.516991	0.34363249999999984	0.177587	0.0217763573	0.000465294	0.0637349287	0.08522853429999999	0.0310739076	0.0009865165	-0.054117978399999996	-0.0037277464000000002	0.06928941940000001	0.06181418440000001	0.0476842128	0.101126983	-0.1136840565	0.0994109049	0.0672154831	-0.1456888731	-0.0409082519	-0.0809013688	0.026626654	0.0359884094	-0.2005606864	0.0007877388	-0.0194732721	0.07887272669999999	0.0710983854	0.042697120899999996	0.0194861143	-0.0190050959	0.015052698799999997	-0.0337450848	-0.10420706210000001	0.0379350568	-0.08610618099999999	0.030972278199999998	0.0157021067	-0.0540244172	0.0109331583	0.0175381237	0.120656635	-0.0086017534	-0.1570013645	0.0599452308	0.1205553847	-0.0391607995	-0.0177517633	-0.1184768632	-0.0593844868	0.0023539638	0.0583242539	0.134738725	-0.023570385099999997	-0.04605168849999999	-0.1571209868	0.0330486473	-0.0432081831	-0.0006009826	-0.028659544900000007	0.0016322364000000002	-0.0082375898	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	0.12350100000000006	-0.031092999999999957	0.0009667746489999973	0.015252497001000013	0.208506	0.040823000000000005	0.001666517329	0.043474752036	0.977261	-0.06593899999999986	0.004347951720999981	0.955039062121	-0.0106119	-0.0010945399999999995	1.1980178115999995e-06	0.00011261242161000003	0.00101761	-0.00302101	9.1265014201e-06	1.0355301121e-06	-0.0054839	0.0	0.0	3.007315921e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954.289523738533	8.933363902344695	79.80499061171523	910668.4951171164	727.5131689748841	5.00135995415917	529275.4110318783	25.013601391067013	696.4777921218154	3.3385032949880724	11.145604250646217	485081.3149188786	1.463653	43.599434	0.40869785000000014	0.202312	0.0526419944	0.0476410397	0.044387192	-0.0118075102	-0.039147509	0.09582597710000001	-0.0095527787	-0.0183883793	0.0980961164	0.0294998059	0.0805909026	0.0722401516	-0.1020694885	-0.0493880916	0.0853969366	-0.1402055075	-0.0094599797	-0.1459971511	0.0024694902	-0.0893445894	-0.0444691196	-0.10811412	0.0258199946	0.0378886426	-0.061731886799999997	0.04914436269999999	0.019123583700000002	0.071038665	0.08458632869999999	0.0233826932	-0.0330217272	-0.0559299986	0.0793908796	-0.0768522315	0.0853655668	-0.0587538462	0.0225479759	-0.0027832913	0.1272029942	-0.006285320600000001	-0.0865885373	-0.0102885218	0.1784051043	0.0044738448	-0.0798422979	-0.0419424471	-0.0299431587	0.101410499	0.0161872412	-0.1192704319	-0.007496131600000002	0.013647394699999999	-0.19343431760000002	0.0639465863	-0.1684389418	0.0141288312	-0.08140710570000001	0.08606966529999999	0.2482102	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	0.0793171	-0.04418390000000005	0.0019522170192100047	0.0062912023524100006	0.209905	0.0013990000000000113	1.957201000000032e-06	0.044060109024999995	0.8433739999999998	-0.1338870000000002	0.017925728769000053	0.7112797038759997	-0.008070469999999998	0.0025414300000000025	6.458866444900012e-06	6.513248602089997e-05	-0.0008958589999999998	-0.001913469	3.6613636139610002e-06	8.025633478809999e-07	-0.00535424	0.0001296600000000002	1.6811715600000047e-08	2.86678859776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
