TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,10,1,0.750000,1,1.0,0.0,4.01945,999.0,999.0,999.0,7.03603,3.54063,7.56037,8.32545
2,1,2,3,1,0.750000,1,1.0,1.0,8.32843,999.0,999.0,999.0,11.3326,3.52751,11.8562,12.6213
3,1,3,9,1,0.750000,1,1.0,2.0,12.6241,3.0,2.27243,14.8965,16.1361,3.51247,16.1367,16.9015
4,1,4,9,1,0.750000,1,1.0,3.0,16.9043,3.0,2.27206,19.1763,20.4163,3.51253,20.417,21.1818
5,1,5,8,1,0.750000,1,1.0,4.0,21.1845,3.0,2.08849,23.273,24.6966,3.51253,24.6972,25.462
6,1,6,9,1,0.750000,1,1.0,5.0,25.4647,3.0,2.25458,27.7193,28.9767,3.51238,28.9773,29.7423
7,1,7,10,1,0.750000,1,1.0,6.0,29.745,3.0,2.00438,31.7494,33.2571,3.51253,33.2577,34.0225
8,1,8,6,1,8,1,1.0,7.0,34.0253,3.0,2.02067,36.046,37.5373,3.51246,37.5379,45.5511
9,1,9,7,2,0.750000,2,1.0,8.0,45.5564,999.0,999.0,999.0,48.5685,3.54067,49.0973,49.8624
10,1,10,6,2,0.750000,2,1.0,9.0,49.8655,3.0,1.26791,51.1335,53.3928,3.52775,53.3934,54.1584
11,1,11,7,2,0.750000,2,1.0,10.0,54.1615,3.0,1.46817,55.6297,57.6888,3.52782,57.6895,58.4543
12,1,12,10,2,0.750000,2,1.0,11.0,58.4573,3.0,1.2029,59.6602,61.9847,3.52787,61.9853,62.7501
13,1,13,2,2,0.750000,2,1.0,12.0,62.7532,2.0,1.76949,64.5227,66.2649,3.51219,66.2656,67.0303
14,1,14,10,2,0.750000,2,1.0,13.0,67.0334,3.0,1.78568,68.8191,70.5452,3.51224,70.5458,71.3106
15,1,15,9,2,0.750000,2,1.0,14.0,71.3138,3.0,2.36774,73.6816,74.8253,3.51192,74.8259,75.5908
16,1,16,7,2,12,2,1.0,15.0,75.594,3.0,1.86788,77.4619,79.1055,3.51194,79.1061,91.1184
17,0,17,2,3,0.750000,3,1.0,16.0,91.122,2.0,2.47647,93.5984,94.6332,3.51172,94.6339,95.3986
18,0,18,3,3,0.750000,3,1.0,17.0,95.4017,2.0,1.74424,97.146,98.9135,3.51224,98.9141,99.6789
19,0,19,3,3,0.750000,3,1.0,18.0,99.6818,2.0,1.1274,100.809,103.209,3.52797,103.21,103.975
20,0,20,2,3,0.750000,3,1.0,19.0,103.978,2.0,1.27747,105.255,107.49,3.5123,107.49,108.255
21,0,21,6,3,0.750000,3,1.0,20.0,108.258,2.0,1.74378,110.002,111.77,3.51228,111.77,112.535
22,0,22,2,3,0.750000,3,1.0,21.0,112.539,2.0,1.02655,113.565,116.05,3.51194,116.051,116.815
23,0,23,8,3,0.750000,3,1.0,22.0,116.819,3.0,1.85941,118.678,120.346,3.52772,120.346,121.111
24,0,24,1,3,8,3,1.0,23.0,121.114,2.0,1.21022,122.325,124.626,3.51209,124.627,132.64
25,1,25,3,1,0.750000,4,1.0,24.0,132.643,2.0,1.68841,134.332,136.17,3.52755,136.171,136.936
26,1,26,5,1,0.750000,4,1.0,25.0,136.939,2.0,2.78868,139.727,140.45,3.51227,140.451,141.216
27,1,27,10,1,0.750000,4,1.0,26.0,141.219,3.0,1.80568,143.024,144.731,3.5125,144.731,145.496
28,1,28,10,1,0.750000,4,1.0,27.0,145.499,3.0,1.25584,146.755,149.011,3.51233,149.012,149.776
29,1,29,8,1,0.750000,4,1.0,28.0,149.779,3.0,2.13882,151.918,153.291,3.51257,153.292,154.057
30,1,30,7,1,0.750000,4,1.0,29.0,154.059,3.0,1.88784,155.947,157.571,3.51255,157.572,158.337
31,1,31,7,1,0.750000,4,1.0,30.0,158.34,3.0,1.02083,159.361,161.852,3.51211,161.852,162.617
32,1,32,9,1,8,4,1.0,31.0,162.62,3.0,1.85405,164.474,166.132,3.51247,166.133,174.146
33,0,33,4,2,0.750000,5,1.0,32.0,174.149,2.0,1.84833,175.998,177.661,3.51179,177.661,178.426
34,0,34,5,2,0.750000,5,1.0,33.0,178.429,2.0,1.68155,180.111,181.941,3.51214,181.941,182.706
35,0,35,3,2,0.750000,5,1.0,34.0,182.71,2.0,1.03112,183.741,186.237,3.52739,186.237,187.002
36,0,36,1,2,0.750000,5,1.0,35.0,187.005,2.0,1.78198,188.787,190.533,3.52792,190.533,191.298
37,0,37,3,2,0.750000,5,1.0,36.0,191.301,2.0,1.64902,192.95,194.813,3.5124,194.813,195.578
38,0,38,3,2,0.750000,5,1.0,37.0,195.581,2.0,1.68198,197.263,199.093,3.51216,199.094,199.858
39,0,39,2,2,0.750000,5,1.0,38.0,199.862,2.0,1.61486,201.477,203.373,3.51191,203.374,204.139
40,0,40,9,2,10,5,1.0,39.0,204.142,3.0,1.74795,205.89,207.653,3.51221,207.654,217.667
41,0,41,2,1,0.750000,6,1.0,40.0,217.67,2.0,1.64174,219.312,221.197,3.52738,221.198,221.962
42,0,42,2,1,0.750000,6,1.0,41.0,221.965,2.0,1.02652,222.992,225.477,3.5124,225.478,226.243
43,0,43,6,1,0.750000,6,1.0,42.0,226.246,999.0,999.0,999.0,229.253,3.5277,229.773,230.539
44,0,44,3,1,0.750000,6,1.0,43.0,230.541,2.0,1.02664,231.568,234.053,3.51244,234.054,234.819
45,0,45,2,1,0.750000,6,1.0,44.0,234.822,2.0,1.02611,235.848,238.334,3.51255,238.334,239.099
46,0,46,3,1,0.750000,6,1.0,45.0,239.102,2.0,1.02554,240.128,242.614,3.51221,242.615,243.379
47,0,47,4,1,0.750000,6,1.0,46.0,243.382,2.0,1.80817,245.19,246.894,3.5124,246.895,247.66
48,0,48,8,1,10,6,1.0,47.0,247.663,3.0,1.7085,249.371,251.174,3.51232,251.175,261.188
49,1,49,8,3,0.750000,7,1.0,48.0,261.192,3.0,1.81761,263.009,264.702,3.51131,264.703,265.468
50,1,50,5,3,0.750000,7,1.0,49.0,265.471,2.0,1.76778,267.239,268.998,3.52745,268.999,269.764
51,1,51,1,3,0.750000,7,1.0,50.0,269.767,2.0,1.01902,270.786,273.279,3.51223,273.279,274.044
52,1,52,9,3,0.750000,7,1.0,51.0,274.047,3.0,1.73489,275.782,277.574,3.52756,277.575,278.34
53,1,53,7,3,0.750000,7,1.0,52.0,278.343,3.0,2.78479,281.128,281.855,3.51243,281.856,282.62
54,1,54,9,3,0.750000,7,1.0,53.0,282.623,3.0,1.38526,284.009,286.135,3.51201,286.135,286.9
55,1,55,7,3,0.750000,7,1.0,54.0,286.904,3.0,2.36724,289.271,290.415,3.51168,290.416,291.181
56,1,56,10,3,12,7,1.0,55.0,291.184,3.0,1.63449,292.818,294.695,3.51233,294.696,306.708
57,0,57,4,1,0.750000,8,1.0,56.0,306.712,3.0,2.65904,309.371,310.223,3.51174,310.224,310.988
58,0,58,4,1,0.750000,8,1.0,57.0,310.991,3.0,1.02743,312.019,314.503,3.51256,314.504,315.269
59,0,59,8,1,0.750000,8,1.0,58.0,315.272,3.0,1.80993,317.081,318.784,3.5125,318.784,319.549
60,0,60,4,1,0.750000,8,1.0,59.0,319.552,2.0,2.05936,321.611,323.064,3.51242,323.064,323.829
