TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,2,8,2,2,1.0,0.0,4.02576,2.0,8,5.9371,high,1.91134,1.08866,6.48296,10.7758,10.776,12.7847,8.75891,12.7851,14.7817
2,2,0,3,4,8,2,2,1.0,1.0,14.7952,3.0,2,17.2297,low,2.4345,0.565501,17.749,21.5429,21.5575,23.5662,8.77109,23.5665,27.5544
3,3,1,3,4,8,3.500000e+00,0,1.0,2.0,27.5778,2.0,8,29.2062,high,1.62844,1.37156,29.7436,35.8327,35.8473,37.85,10.2722,37.8502,41.8399
4,4,0,2,2,4,5.000000e-01,0,1.0,3.0,42.0567,2.0,4,44.1184,high,2.06174,0.938257,44.6543,47.3085,47.3219,49.3249,7.26827,49.3252,51.3065
5,5,0,3,2,8,5.000000e-01,4,1.0,4.0,51.3411,3.0,4,53.9269,low,2.58578,0.414216,54.4676,56.5918,56.6052,58.595,7.25392,58.5953,60.5968
6,6,1,2,4,4,3.500000e+00,0,1.0,5.0,60.8374,2.0,4,62.8003,high,1.96286,1.03714,63.3402,69.0815,69.0968,71.0951,10.2577,71.0954,75.0891
7,7,1,1,2,8,3.500000e+00,0,1.0,6.0,75.1043,2.0,8,77.0625,high,1.95813,1.04187,77.6085,83.3534,83.3679,85.3769,10.2725,85.3772,87.3671
8,8,1,3,2,0,5.000000e-01,4,1.0,7.0,87.4006,3.0,4,89.3391,high,1.93857,1.06143,89.8661,92.6537,92.6684,94.6843,7.28375,94.6847,96.6447
9,9,0,3,8,0,5.000000e-01,8,1.0,8.0,96.6692,3.0,8,98.4796,high,1.81048,1.18952,99.0065,101.923,101.937,103.927,7.25761,103.927,111.916
10,10,0,2,4,2,2,4,1.0,9.0,112.14,3.0,4,114.209,high,2.06971,0.930286,114.731,118.878,118.892,120.896,8.75665,120.897,124.883
11,11,1,1,6,8,5.000000e-01,2,1.0,10.0,124.903,2.0,8,127.053,high,2.14993,0.850065,127.596,130.148,130.164,132.18,7.27652,132.18,138.165
12,12,0,2,2,0,3.500000e+00,8,1.0,11.0,138.398,2.0,0,140.014,low,1.61582,1.38418,140.543,146.647,146.647,148.664,10.2658,148.664,150.653
13,13,0,1,8,8,5.000000e-01,2,1.0,12.0,150.674,999.0,999,153.675,999,0.0,0.0,153.689,155.927,999.0,999.0,848.326,157.945,165.922
14,14,0,3,4,4,5.000000e-01,0,1.0,13.0,165.958,2.0,4,167.62,high,1.66148,1.33852,168.144,171.214,171.228,173.221,7.26323,173.222,177.216
15,15,0,1,6,2,5.000000e-01,4,1.0,14.0,177.237,2.0,2,179.147,low,1.91012,1.08988,179.688,182.485,182.499,184.501,7.2642,184.501,190.477
16,16,1,2,6,4,5.000000e-01,2,1.0,15.0,190.712,2.0,4,192.907,high,2.19502,0.804977,193.439,195.975,195.99,197.997,7.285,197.998,203.958
17,17,0,1,4,4,2,0,1.0,16.0,203.973,3.0,0,205.951,low,1.97784,1.02216,206.479,210.723,210.723,212.732,8.75879,212.732,216.727
18,18,1,3,2,4,2,2,1.0,17.0,216.756,2.0,4,219.246,high,2.49047,0.509534,219.779,223.518,223.533,225.552,8.79567,225.552,227.512
