TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,1,2,0.750000,1,1.0,0.0,4.00341,2.0,1.55048,5.55388,7.51655,3.51365,7.5172,8.2697
2,0,2,4,2,0.750000,1,1.0,1.0,8.27374,3.0,1.55032,9.82406,11.8004,3.52713,11.801,12.5672
3,0,3,1,2,0.750000,1,1.0,2.0,12.57,2.0,1.45791,14.028,16.096,3.52638,16.0966,16.8546
4,0,4,2,2,0.750000,1,1.0,3.0,16.8581,2.0,1.48977,18.3479,20.3784,3.52077,20.379,21.1388
5,0,5,5,2,0.750000,1,1.0,4.0,21.1417,3.0,1.46071,22.6024,24.6497,3.50846,24.6503,25.4168
6,0,6,8,2,0.750000,1,1.0,5.0,25.4196,3.0,1.81888,27.2385,28.9497,3.53046,28.9502,29.705
7,0,7,2,2,0.750000,1,1.0,6.0,29.7078,2.0,1.4505,31.1583,33.2361,3.52875,33.2368,33.9938
8,0,8,2,2,8,1,1.0,7.0,33.9968,2.0,1.43172,35.4285,37.5026,3.50623,37.5031,45.5212
9,1,9,10,1,0.750000,2,1.0,8.0,45.5245,3.0,1.59705,47.1215,49.0289,3.50481,49.0294,49.7892
10,1,10,9,1,0.750000,2,1.0,9.0,49.7918,3.0,1.64974,51.4416,53.3221,3.53064,53.3226,54.0877
11,1,11,6,1,0.750000,2,1.0,10.0,54.0899,3.0,1.6886,55.7785,57.6198,3.53023,57.6203,58.3759
12,1,12,9,1,0.750000,2,1.0,11.0,58.3781,3.0,1.5539,59.932,61.8859,3.50819,61.8864,62.6399
13,1,13,1,1,0.750000,2,1.0,12.0,62.6421,2.0,1.56,64.2021,66.1573,3.51555,66.1578,66.9254
14,1,14,8,1,0.750000,2,1.0,13.0,66.9278,3.0,1.6447,68.5725,70.4557,3.52829,70.4562,71.211
15,1,15,9,1,0.750000,2,1.0,14.0,71.2133,3.0,1.64712,72.8604,74.7277,3.51484,74.7282,75.4789
16,1,16,7,1,8,2,1.0,15.0,75.4811,3.0,1.64867,77.1298,79.0092,3.52846,79.0097,87.0169
17,1,17,8,2,0.750000,3,1.0,16.0,87.0211,3.0,1.55147,88.5726,90.538,3.5173,90.5385,91.2848
18,1,18,7,2,0.750000,3,1.0,17.0,91.2888,3.0,1.50394,92.7927,94.8108,3.52235,94.8113,95.5774
19,1,19,8,2,0.750000,3,1.0,18.0,95.5802,3.0,1.4157,96.9959,99.0973,3.5175,99.0978,99.8634
20,1,20,7,2,0.750000,3,1.0,19.0,99.8663,3.0,1.55023,101.417,103.391,3.52488,103.391,104.15
21,1,21,9,2,0.750000,3,1.0,20.0,104.153,3.0,1.58373,105.736,107.661,3.50837,107.661,108.425
22,1,22,9,2,0.750000,3,1.0,21.0,108.428,3.0,1.94586,110.374,111.94,3.51219,111.94,112.706
23,1,23,3,2,0.750000,3,1.0,22.0,112.709,2.0,1.73488,114.444,116.23,3.52079,116.23,116.995
24,1,24,6,2,8,3,1.0,23.0,116.998,3.0,1.58207,118.58,120.513,3.51528,120.514,128.524
25,0,25,3,1,0.750000,4,1.0,24.0,128.527,2.0,1.94671,130.474,132.033,3.50698,132.034,132.799
26,0,26,4,1,0.750000,4,1.0,25.0,132.801,3.0,2.24243,135.044,136.332,3.53096,136.333,137.092
27,0,27,1,1,0.750000,4,1.0,26.0,137.094,2.0,1.38544,138.48,140.599,3.50464,140.599,141.364
28,0,28,2,1,0.750000,4,1.0,27.0,141.366,3.0,2.10118,143.468,144.89,3.52403,144.891,145.645
29,0,29,4,1,0.750000,4,1.0,28.0,145.647,3.0,1.48994,147.137,149.175,3.52841,149.176,149.938
30,0,30,6,1,0.750000,4,1.0,29.0,149.94,3.0,1.45059,151.391,153.463,3.52328,153.463,154.222
31,0,31,7,1,0.750000,4,1.0,30.0,154.224,3.0,1.48691,155.711,157.742,3.51869,157.743,158.501
32,0,32,2,1,12,4,1.0,31.0,158.503,3.0,1.52817,160.031,162.017,3.51395,162.017,174.035
33,1,33,8,1,0.750000,5,1.0,32.0,174.037,3.0,1.6735,175.711,177.566,3.52915,177.566,178.332
34,1,34,1,1,0.750000,5,1.0,33.0,178.335,2.0,1.44648,179.781,181.851,3.51681,181.852,182.617
35,1,35,8,1,0.750000,5,1.0,34.0,182.619,3.0,1.4323,184.052,186.135,3.51594,186.136,186.903
36,1,36,10,1,0.750000,5,1.0,35.0,186.906,3.0,1.49958,188.405,190.429,3.52344,190.429,191.184
37,1,37,8,1,0.750000,5,1.0,36.0,191.187,3.0,1.65467,192.841,194.695,3.5084,194.695,195.457
38,1,38,10,1,0.750000,5,1.0,37.0,195.46,3.0,1.4348,196.894,198.973,3.51405,198.974,199.729
39,1,39,5,1,0.750000,5,1.0,38.0,199.732,3.0,1.41696,201.149,203.242,3.51087,203.243,204.008
