TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,3,6,1,1.0,0.0,4.01745,2.0,4.82115,0.803699,3.0,6.5401,7.55546,3.53801,7.55572,8.30697
2,2,2,0.750000,3,6,1,1.0,1.0,8.3205,2.0,8.87459,0.554094,5.0,10.8249,11.8352,3.51465,11.8354,12.5939
3,3,3,0.750000,3,6,1,1.0,2.0,12.6073,3.0,13.6455,1.03815,9.0,15.1152,16.1312,3.52386,16.1314,16.8979
4,4,3,0.750000,3,6,1,1.0,3.0,16.9116,2.0,17.5648,0.653225,1.0,19.4281,20.4443,3.53268,20.4445,21.2012
5,5,3,0.750000,3,6,1,1.0,4.0,21.2147,3.0,21.8684,0.65364,6.0,23.7176,24.7295,3.51478,24.7297,25.488
6,6,1,0.750000,3,6,1,1.0,5.0,25.5014,3.0,26.0902,0.588794,4.0,28.0292,29.0474,3.54601,29.0476,29.808
7,7,3,0.750000,3,6,1,1.0,6.0,29.8216,2.0,30.7924,0.970785,2.0,32.3457,33.3624,3.54081,33.3626,34.1282
8,8,3,8,3,6,1,1.0,7.0,34.1416,2.0,34.896,0.754387,1.0,36.6643,38.6665,4.52489,38.6667,46.672
9,9,1,0.750000,3,5,2,1.0,8.0,46.6894,3.0,47.5729,0.883499,2.0,49.2068,50.2222,3.53285,50.2224,50.9753
10,10,1,0.750000,3,5,2,1.0,9.0,50.9891,2.0,51.5261,0.537012,6.0,53.4917,54.4979,3.50876,54.4981,55.2624
11,11,1,0.750000,3,5,2,1.0,10.0,55.2776,3.0,56.1302,0.852612,3.0,57.7963,58.8116,3.53393,58.8118,59.5657
12,12,2,0.750000,3,5,2,1.0,11.0,59.5794,3.0,60.1166,0.537144,5.0,62.1068,63.1222,3.54276,63.1224,63.886
13,13,1,0.750000,3,5,2,1.0,12.0,63.8996,2.0,64.3876,0.488082,6.0,66.4043,67.4214,3.52187,67.4216,68.1729
14,14,1,0.750000,3,5,2,1.0,13.0,68.1865,2.0,68.6741,0.487649,8.0,70.6957,71.6987,3.51224,71.6989,72.4596
15,15,1,0.750000,3,5,2,1.0,14.0,72.4742,2.0,72.8771,0.40284,9.0,74.9856,75.9987,3.52447,75.9989,76.7636
16,16,2,10,3,5,2,1.0,15.0,76.7773,2.0,77.1975,0.4202,5.0,79.3,80.3107,3.53342,80.3109,90.3244
17,17,2,0.750000,2,4,3,1.0,16.0,90.5509,2.0,91.6261,1.07518,5.0,93.0768,94.0824,3.53141,94.0826,94.8447
18,18,3,0.750000,2,4,3,1.0,17.0,95.0505,3.0,95.6124,0.561854,9.0,97.5548,98.5644,3.51389,98.5646,99.3151
19,19,3,0.750000,2,4,3,1.0,18.0,99.4876,3.0,100.116,0.628573,9.0,102.018,103.032,3.54411,103.032,103.786
20,20,3,0.750000,2,4,3,1.0,19.0,103.957,3.0,104.486,0.529112,6.0,106.483,107.502,3.54461,107.502,108.256
21,21,3,0.750000,2,4,3,1.0,20.0,108.427,2.0,109.073,0.646151,4.0,110.938,111.942,3.51495,111.942,112.693
22,22,3,0.750000,2,4,3,1.0,21.0,112.866,3.0,113.477,0.611167,7.0,115.367,116.383,3.51762,116.384,117.147
23,23,2,0.750000,2,4,3,1.0,22.0,117.32,2.0,118.265,0.944775,5.0,119.845,120.87,3.54984,120.87,121.634
24,24,3,8,2,4,3,1.0,23.0,121.807,3.0,122.685,0.87727,9.0,124.312,125.329,3.52178,125.329,133.344
25,25,3,0.750000,2,3,4,1.0,24.0,133.561,2.0,134.461,0.900236,4.0,136.084,137.1,3.53839,137.1,137.864
26,26,1,0.750000,2,3,4,1.0,25.0,138.036,2.0,139.916,1.8804,7.0,140.557,141.568,3.53242,141.568,142.334
27,27,1,0.750000,2,3,4,1.0,26.0,142.504,2.0,143.585,1.08079,8.0,145.021,146.032,3.52804,146.033,146.788
