TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,6,4,5.000000e-01,8,1.0,0.0,4.0241,3.0,8,6.37337,high,2.34927,0.650726,6.8925,9.2843,9.29958,11.3177,7.2936,11.3181,17.2802
2,2,0,1,4,2,5.000000e-01,0,1.0,1.0,17.2967,3.0,0,19.3837,low,2.08702,0.912982,19.909,22.5549,22.5551,24.5617,7.26493,24.5619,28.5501
3,3,0,2,4,4,2,0,1.0,2.0,28.7646,3.0,0,31.3616,low,2.59698,0.403017,31.8933,35.5125,35.5127,37.5191,8.7545,37.5194,41.5187
4,4,0,3,2,8,2,4,1.0,3.0,41.5527,2.0,8,43.1867,high,1.63397,1.36603,43.7061,48.3063,48.3197,50.3146,8.76191,50.3149,52.3161
5,5,1,1,6,0,5.000000e-01,8,1.0,4.0,52.3377,3.0,8,54.4296,high,2.09195,0.908048,54.9663,57.6001,57.6163,59.6321,7.29439,59.6324,65.5769
6,6,1,1,2,2,5.000000e-01,4,1.0,5.0,65.5933,3.0,4,67.8572,high,2.26389,0.736109,68.3853,70.8541,70.8543,72.8595,7.2662,72.8598,74.8565
7,7,1,1,2,0,5.000000e-01,4,1.0,6.0,74.8653,2.0,0,76.9147,low,2.04945,0.950554,77.4392,80.1108,80.111,82.1226,7.25736,82.1229,84.1233
8,8,0,1,2,8,3.500000e+00,4,1.0,7.0,84.1324,999.0,999,87.1393,999,0.0,0.0,87.1533,92.3832,999.0,999.0,914.868,94.4026,96.393
9,9,0,2,2,4,3.500000e+00,2,1.0,8.0,96.6227,2.0,4,99.1494,high,2.52671,0.473293,99.6669,104.883,104.898,106.909,10.2862,106.909,108.886
10,10,0,1,4,8,3.500000e+00,2,1.0,9.0,108.9,2.0,8,110.876,high,1.97531,1.02469,111.405,117.159,117.173,119.193,10.2922,119.193,123.164
11,11,0,3,2,0,5.000000e-01,2,1.0,10.0,123.193,2.0,0,125.037,low,1.8443,1.1557,125.569,128.446,128.446,130.459,7.26635,130.46,132.439
12,12,0,3,8,0,2,8,1.0,11.0,132.463,3.0,8,134.245,high,1.78211,1.21789,134.788,139.216,139.229,141.223,8.75974,141.223,149.219
13,13,1,2,6,2,5.000000e-01,8,1.0,12.0,149.452,3.0,8,151.61,high,2.15809,0.84191,152.139,154.707,154.721,156.729,7.27693,156.73,162.706
14,14,1,3,2,2,5.000000e-01,4,1.0,13.0,162.736,2.0,2,165.704,low,2.96857,0.0314346,166.223,167.978,167.994,170.001,7.26572,170.002,171.978
15,15,0,3,2,8,5.000000e-01,2,1.0,14.0,172.003,2.0,8,174.295,high,2.29149,0.708514,174.826,177.264,177.278,179.286,7.28308,179.287,181.267
16,16,1,3,8,8,5.000000e-01,2,1.0,15.0,181.281,2.0,8,183.886,high,2.60493,0.395067,184.415,186.532,186.547,188.549,7.26816,188.55,196.531
17,17,0,2,2,2,5.000000e-01,0,1.0,16.0,196.771,3.0,0,198.798,low,2.02754,0.972459,199.325,202.024,202.024,204.033,7.26199,204.033,206.031
18,18,0,3,4,4,2,0,1.0,17.0,206.057,3.0,0,208.106,low,2.04883,0.951172,208.638,212.818,212.819,214.83,8.77336,214.831,218.803
19,19,1,2,4,8,5.000000e-01,0,1.0,18.0,219.029,2.0,8,221.151,high,2.12106,0.878938,221.684,224.277,224.293,226.306,7.277,226.307,230.278
20,20,0,1,2,8,3.500000e+00,0,1.0,19.0,230.286,2.0,8,232.793,high,2.50718,0.492821,233.324,238.539,238.554,240.559,10.2729,240.559,242.533
21,21,0,3,2,4,3.500000e+00,2,1.0,20.0,242.563,2.0,4,245.32,high,2.75669,0.243306,245.85,250.824,250.838,252.841,10.2776,252.841,254.818
22,22,0,2,4,4,2,8,1.0,21.0,255.039,3.0,8,257.397,high,2.3584,0.641601,257.926,261.794,261.807,263.812,8.77327,263.813,267.802
23,23,1,3,2,8,2,4,1.0,22.0,267.836,2.0,8,270.741,high,2.90534,0.0946585,271.287,274.588,274.603,276.618,8.7823,276.618,278.597
