TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,2,0.750000,1,2,1,1.0,0.0,4.02588,3.0,5.34074,1.31486,5.0,6.54574,7.54929,3.52341,7.54954,8.30943
2,2,2,0.750000,1,2,1,1.0,1.0,8.31199,3.0,9.71101,1.39902,5.0,10.8391,11.8544,3.54245,11.8546,12.6128
3,3,3,0.750000,1,2,1,1.0,2.0,12.6153,2.0,13.3308,0.715456,1.0,15.1356,16.1485,3.5332,16.1488,16.8996
4,4,3,0.750000,1,2,1,1.0,3.0,16.9026,3.0,18.1512,1.24857,7.0,19.4106,20.419,3.51637,20.4192,21.1701
5,5,3,0.750000,1,2,1,1.0,4.0,21.1727,2.0,22.0546,0.881915,1.0,23.694,24.7005,3.52783,24.7007,25.4568
6,6,3,0.750000,1,2,1,1.0,5.0,25.4593,2.0,26.0075,0.548232,4.0,27.9833,28.9935,3.53426,28.9937,29.7602
7,7,3,0.750000,1,2,1,1.0,6.0,29.7627,3.0,30.6116,0.84884,9.0,32.2917,33.3075,3.54481,33.3077,34.0637
8,8,3,10,1,2,1,1.0,7.0,34.0661,2.0,36.1158,2.0497,4.0,36.5836,37.5896,3.52349,37.5898,47.5915
9,9,1,0.750000,2,3,2,1.0,8.0,47.8274,3.0,49.4944,1.667,4.0,50.3554,51.3588,3.5314,51.359,52.112
10,10,1,0.750000,2,3,2,1.0,9.0,52.3187,3.0,53.6475,1.32882,3.0,54.8361,55.8512,3.53256,55.8515,56.6164
11,11,3,0.750000,2,3,2,1.0,10.0,56.7928,3.0,57.7506,0.957774,6.0,59.2999,60.3165,3.52367,60.3167,61.0693
12,12,1,0.750000,2,3,2,1.0,11.0,61.2426,2.0,62.2046,0.962006,7.0,63.762,64.7727,3.53011,64.7729,65.5397
13,13,1,0.750000,2,3,2,1.0,12.0,65.7131,2.0,66.5911,0.878005,8.0,68.2362,69.2422,3.52908,69.2424,69.9934
14,14,1,0.750000,2,3,2,1.0,13.0,70.1647,2.0,70.6116,0.446879,6.0,72.6931,73.7104,3.54568,73.7106,74.4638
15,15,3,0.750000,2,3,2,1.0,14.0,74.635,2.0,75.0481,0.413184,3.0,77.1391,78.1515,3.51655,78.1517,78.9175
16,16,1,12,2,3,2,1.0,15.0,79.0924,3.0,80.019,0.926557,1.0,81.615,82.6214,3.52901,82.6216,94.6301
17,17,3,0.750000,1,2,3,1.0,16.0,94.6387,2.0,96.5989,1.96016,1.0,97.1588,98.175,3.53625,98.1752,98.9343
18,18,3,0.750000,1,2,3,1.0,17.0,98.9369,2.0,99.5163,0.579363,4.0,101.452,102.458,3.52104,102.458,103.221
19,19,3,0.750000,1,2,3,1.0,18.0,103.224,3.0,104.072,0.848301,6.0,105.743,106.757,3.53374,106.758,107.524
20,20,3,0.750000,1,2,3,1.0,19.0,107.527,3.0,108.576,1.04967,8.0,110.052,111.067,3.54005,111.067,111.828
21,21,3,0.750000,1,2,3,1.0,20.0,111.83,3.0,112.612,0.781944,8.0,114.342,115.347,3.51681,115.347,116.098
22,22,3,0.750000,1,2,3,1.0,21.0,116.101,2.0,116.566,0.464932,1.0,118.616,119.623,3.52184,119.623,120.386
23,23,2,0.750000,1,2,3,1.0,22.0,120.388,2.0,121.002,0.614112,5.0,122.914,123.925,3.53676,123.925,124.689
24,24,1,8,1,2,3,1.0,23.0,124.691,3.0,124.789,0.0978557,1.0,127.211,128.226,3.53452,128.226,136.231
25,25,1,0.750000,1,1,4,1.0,24.0,136.234,2.0,137.866,1.63157,9.0,138.744,139.748,3.51365,139.748,140.501
26,26,1,0.750000,1,1,4,1.0,25.0,140.504,3.0,141.235,0.731694,1.0,143.019,144.031,3.52736,144.031,144.789
27,27,1,0.750000,1,1,4,1.0,26.0,144.792,3.0,145.256,0.464021,3.0,147.311,148.327,3.53516,148.327,149.092
28,28,1,0.750000,1,1,4,1.0,27.0,149.094,3.0,149.459,0.364731,1.0,151.607,152.618,3.52364,152.618,153.378
29,29,2,0.750000,1,1,4,1.0,28.0,153.381,3.0,153.596,0.215035,5.0,155.885,156.898,3.51688,156.898,157.649
30,30,2,0.750000,1,1,4,1.0,29.0,157.651,2.0,158.133,0.481346,5.0,160.17,161.184,3.53264,161.184,161.935
31,31,1,0.750000,1,1,4,1.0,30.0,161.938,3.0,162.503,0.565028,1.0,164.459,165.476,3.53788,165.476,166.24
32,32,1,8,1,1,4,1.0,31.0,166.242,2.0,167.007,0.764725,9.0,168.759,169.773,3.53052,169.773,177.782
33,33,3,0.750000,2,4,5,1.0,32.0,178.011,2.0,179.1,1.08868,4.0,180.526,181.542,3.53119,181.543,182.304
34,34,3,0.750000,2,4,5,1.0,33.0,182.536,2.0,183.454,0.917521,1.0,185.045,186.054,3.51746,186.054,186.806
