Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,2,1,5.000000e-01,2
2,2,4,2,0,3.500000e+00,6
3,0,2,2,0,5.000000e-01,2
4,2,0,1,1,3.500000e+00,6
5,0,8,1,1,5.000000e-01,4
6,8,0,2,0,5.000000e-01,2
7,2,4,1,0,3.500000e+00,2
8,0,2,1,0,2,2
9,0,2,3,1,5.000000e-01,2
10,8,0,2,1,5.000000e-01,4
11,4,2,2,1,2,4
12,8,4,1,0,5.000000e-01,2
13,8,0,3,1,5.000000e-01,4
14,8,0,1,0,5.000000e-01,2
15,0,4,2,0,2,2
16,8,0,3,0,5.000000e-01,2
17,8,4,1,1,2,6
18,4,0,1,0,5.000000e-01,2
19,4,2,3,1,2,2
20,4,0,3,1,2,2
21,4,2,3,0,5.000000e-01,2
22,0,4,3,0,5.000000e-01,4
23,0,2,3,0,5.000000e-01,2
24,8,4,2,1,3.500000e+00,2
25,8,4,3,0,5.000000e-01,8
26,4,0,2,1,2,4
27,8,2,2,1,2,8
28,8,2,3,1,5.000000e-01,4
29,8,4,2,0,5.000000e-01,2
30,8,2,3,0,5.000000e-01,4
31,8,4,3,1,2,4
32,8,2,1,0,2,6
33,2,4,1,1,3.500000e+00,8
34,4,0,1,1,3.500000e+00,2
35,8,2,1,1,5.000000e-01,4
36,2,8,2,0,5.000000e-01,6
