TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,1,4,4,2,2,1.0,0.0,4.0416,2.0,4,6.08212,high,2.04052,0.959483,6.62207,10.7959,10.8117,12.827,8.78542,12.8274,16.7955
2,2,1,2,4,0,2,8,1.0,1.0,17.0689,3.0,8,18.8422,high,1.77332,1.22668,19.3705,23.8238,23.8396,25.8549,8.78602,25.8552,29.8193
3,3,0,2,8,2,5.000000e-01,0,1.0,2.0,30.0719,2.0,2,32.4871,high,2.4152,0.584803,33.0176,35.3313,35.3445,37.3468,7.27485,37.347,45.3306
4,4,0,1,2,0,5.000000e-01,2,1.0,3.0,45.3529,999.0,999,48.3667,999,0.0,0.0,48.3806,50.6164,999.0,999.0,953.647,52.6478,54.6121
5,5,0,3,2,8,2,0,1.0,4.0,54.868,2.0,8,56.4232,high,1.55521,1.44479,56.9629,61.6224,61.6351,63.6378,8.76973,63.6381,65.622
6,6,0,2,4,0,3.500000e+00,8,1.0,5.0,65.8818,3.0,8,67.4652,high,1.58339,1.41661,68.0072,74.1335,74.1479,76.1646,10.2828,76.1649,80.1331
7,7,1,1,2,4,2,0,1.0,6.0,80.1556,2.0,4,82.1942,high,2.03857,0.961432,82.7223,86.9151,86.9303,88.945,8.78937,88.9453,90.9136
8,8,0,2,6,0,3.500000e+00,4,1.0,7.0,91.1692,3.0,4,92.8029,high,1.63367,1.36633,93.3307,99.4322,99.4459,101.448,10.2785,101.448,107.432
9,9,1,3,2,8,5.000000e-01,2,1.0,8.0,107.687,2.0,8,109.417,high,1.72975,1.27025,109.946,112.947,112.962,114.963,7.27583,114.963,116.947
10,10,0,3,2,0,5.000000e-01,4,1.0,9.0,117.275,3.0,4,119.158,high,1.88285,1.11715,119.684,122.533,122.545,124.542,7.26732,124.543,126.526
11,11,0,3,4,4,5.000000e-01,8,1.0,10.0,126.781,3.0,8,128.682,high,1.90126,1.09874,129.211,132.04,132.041,134.056,7.27474,134.056,138.04
12,12,1,1,6,4,5.000000e-01,2,1.0,11.0,138.056,2.0,4,140.109,high,2.05338,0.946618,140.649,143.31,143.325,145.341,7.28496,145.341,151.309
13,13,1,3,2,0,3.500000e+00,8,1.0,12.0,151.554,3.0,8,153.67,high,2.11593,0.884072,154.2,159.815,159.83,161.836,10.282,161.836,163.804
14,14,1,1,4,8,2,2,1.0,13.0,163.827,2.0,8,165.563,high,1.73577,1.26423,166.092,170.578,170.593,172.609,8.78177,172.609,176.584
15,15,1,1,2,8,5.000000e-01,4,1.0,14.0,176.593,2.0,8,178.59,high,1.99691,1.00309,179.12,181.855,181.856,183.869,7.27547,183.869,185.853
16,16,1,2,2,8,5.000000e-01,4,1.0,15.0,186.1,2.0,8,187.548,high,1.44742,1.55258,188.071,191.357,191.372,193.388,7.28744,193.388,195.356
17,17,1,1,4,8,5.000000e-01,0,1.0,16.0,195.372,2.0,8,197.456,high,2.08347,0.91653,197.998,200.624,200.639,202.655,7.28283,202.655,206.624
18,18,0,2,6,2,5.000000e-01,8,1.0,17.0,206.872,3.0,8,209.633,high,2.76096,0.239037,210.178,212.133,212.147,214.149,7.27694,214.149,220.127
19,19,0,1,2,2,2,8,1.0,18.0,220.137,2.0,2,222.11,low,1.9729,1.0271,222.642,226.891,226.906,228.922,8.78541,228.923,230.891
20,20,1,3,2,4,5.000000e-01,8,1.0,19.0,231.164,3.0,8,233.603,high,2.43859,0.561408,234.143,236.416,236.431,238.447,7.28303,238.447,240.416
21,21,0,2,4,4,5.000000e-01,2,1.0,20.0,240.66,2.0,4,242.777,high,2.11731,0.882688,243.308,245.919,245.932,247.934,7.27442,247.935,251.916
22,22,0,1,4,4,3.500000e+00,0,1.0,21.0,251.93,3.0,0,254.069,low,2.13956,0.860437,254.599,260.183,260.183,262.198,10.2689,262.199,266.182
23,23,1,3,4,2,3.500000e+00,4,1.0,22.0,266.434,3.0,4,268.764,high,2.33057,0.669425,269.291,274.683,274.697,276.699,10.2653,276.699,280.683
24,24,1,2,2,2,2,0,1.0,23.0,280.927,2.0,2,282.96,high,2.03246,0.967539,283.488,287.689,287.703,289.717,8.7899,289.717,291.686
25,25,0,3,2,4,5.000000e-01,2,1.0,24.0,291.94,2.0,4,294.585,high,2.64506,0.354938,295.112,297.192,297.204,299.207,7.26699,299.208,301.192
26,26,1,3,6,0,5.000000e-01,4,1.0,25.0,301.46,3.0,4,303.893,high,2.43335,0.566652,304.434,306.718,306.731,308.733,7.27336,308.734,314.714
27,27,1,2,2,0,2,4,1.0,26.0,314.977,3.0,4,317.088,high,2.11102,0.888979,317.617,321.738,321.754,323.769,8.79227,323.769,325.737
28,28,1,2,2,2,2,4,1.0,27.0,325.974,999.0,999,328.981,999,0.0,0.0,328.995,332.726,999.0,999.0,673.026,334.757,336.725
29,29,0,2,8,8,2,4,1.0,28.0,336.931,2.0,8,338.606,high,1.67506,1.32494,339.136,343.684,343.697,345.699,8.76859,345.699,353.684
30,30,1,2,2,8,5.000000e-01,2,1.0,29.0,353.948,3.0,2,356.537,low,2.58839,0.411614,357.077,359.204,359.218,361.235,7.28647,361.235,363.203
31,31,0,1,2,0,3.500000e+00,8,1.0,30.0,363.225,3.0,8,366.011,high,2.786,0.214,366.539,371.478,371.492,373.493,10.2687,373.494,375.478
32,32,0,3,6,8,5.000000e-01,2,1.0,31.0,375.753,2.0,8,378.205,high,2.45148,0.548519,378.734,381.015,381.027,383.028,7.27438,383.028,389.006
33,33,1,1,4,0,5.000000e-01,2,1.0,32.0,389.023,3.0,2,391.832,high,2.80879,0.191206,392.361,394.284,394.299,396.315,7.29174,396.315,400.283
34,34,0,3,2,2,5.000000e-01,0,1.0,33.0,400.536,2.0,2,402.291,high,1.75545,1.24455,402.837,405.792,405.804,407.807,7.27145,407.807,409.791
35,35,0,1,8,8,5.000000e-01,4,1.0,34.0,409.813,2.0,8,411.548,high,1.73486,1.26514,412.082,415.067,415.082,417.098,7.28427,417.098,425.064
36,36,1,3,2,2,5.000000e-01,0,1.0,35.0,425.328,2.0,2,426.861,high,1.53257,1.46743,427.389,430.581,430.595,432.612,7.28409,432.613,434.581
