Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,4,1,1,3.500000e+00,8
2,2,0,3,1,2,4
3,0,4,3,0,5.000000e-01,4
4,4,8,2,1,5.000000e-01,2
5,8,4,1,1,5.000000e-01,4
6,4,2,2,0,2,2
7,4,2,3,1,5.000000e-01,6
8,0,2,3,0,5.000000e-01,2
9,0,8,1,0,5.000000e-01,2
10,0,8,2,1,5.000000e-01,2
11,8,4,1,0,3.500000e+00,4
12,0,4,2,0,2,2
13,0,8,2,0,5.000000e-01,2
14,8,0,3,0,2,8
15,8,4,3,1,3.500000e+00,4
16,8,2,1,0,3.500000e+00,4
17,0,4,1,0,5.000000e-01,6
18,8,2,3,0,2,2
19,8,0,1,1,5.000000e-01,2
20,4,0,2,1,2,4
21,2,4,2,1,2,2
22,2,0,1,1,2,6
23,2,8,3,1,5.000000e-01,2
24,2,4,1,1,5.000000e-01,2
25,8,2,2,1,5.000000e-01,2
26,0,4,3,1,5.000000e-01,2
27,4,2,1,0,2,4
28,2,0,1,0,2,6
29,4,8,2,0,5.000000e-01,2
30,2,8,1,1,5.000000e-01,2
31,8,4,3,0,3.500000e+00,4
32,8,2,2,0,3.500000e+00,6
33,2,4,3,0,5.000000e-01,4
34,2,0,2,0,5.000000e-01,2
35,8,0,3,1,5.000000e-01,2
36,0,2,2,1,5.000000e-01,8
