TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,2,2,3.500000e+00,8,1.0,0.0,4.02753,2.0,2,5.57738,low,1.54985,1.45015,6.1183,12.2729,12.2943,14.3043,10.2768,14.3048,16.2889
2,2,0,1,2,0,5.000000e-01,2,1.0,1.0,16.3092,3.0,2,17.8341,high,1.52493,1.47507,18.3689,21.5708,21.6166,23.6178,7.30864,23.6182,25.5712
3,3,0,2,2,4,5.000000e-01,8,1.0,2.0,25.8657,2.0,4,27.293,low,1.42733,1.57267,27.8396,31.1187,31.1366,33.1501,7.28442,33.1506,35.1191
4,4,1,3,6,4,5.000000e-01,2,1.0,3.0,35.4105,3.0,2,36.7021,low,1.29158,1.70842,37.2456,40.6665,40.6854,42.698,7.28751,42.6983,48.6674
5,5,1,2,2,4,5.000000e-01,2,1.0,4.0,48.9339,3.0,2,50.2739,low,1.34004,1.65996,50.8103,54.1835,54.2034,56.2149,7.28107,56.2153,58.184
6,6,1,3,8,2,5.000000e-01,8,1.0,5.0,58.4365,2.0,2,60.3333,low,1.89685,1.10315,60.8732,63.7003,63.7187,65.7317,7.29524,65.7321,73.7013
7,7,1,2,2,0,3.500000e+00,2,1.0,6.0,73.9992,3.0,2,75.9366,high,1.93742,1.06258,76.4744,82.249,82.2687,84.2806,10.2814,84.2809,86.2495
8,8,0,2,2,0,3.500000e+00,2,1.0,7.0,86.4756,3.0,2,88.0762,high,1.60059,1.39941,88.6117,94.7348,94.7529,96.7663,10.2907,96.7666,98.7352
9,9,0,3,2,8,5.000000e-01,2,1.0,8.0,98.9834,3.0,2,100.599,low,1.61608,1.38392,101.144,104.236,104.253,106.267,7.2839,106.268,108.236
10,10,1,2,2,8,2,2,1.0,9.0,108.466,3.0,2,110.042,low,1.57603,1.42397,110.582,115.221,115.241,117.253,8.78714,117.253,119.222
