TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,2,8,5.000000e-01,2,1.0,0.0,4.26576,3.0,2,5.95956,low,1.69379,1.30621,6.50332,9.5168,9.53461,11.5483,7.28251,11.5488,13.5172
2,2,1,3,8,0,2,4,1.0,1.0,13.7489,3.0,4,15.2684,high,1.51954,1.48046,15.8011,20.5023,20.5212,22.5338,8.78496,22.5342,30.5034
3,3,0,3,6,0,2,4,1.0,2.0,30.747,3.0,4,32.2212,high,1.47419,1.52581,32.7559,37.5042,37.5212,39.5356,8.78862,39.536,45.505
4,4,1,1,2,4,5.000000e-01,8,1.0,3.0,45.536,2.0,4,47.1589,low,1.62287,1.37713,47.6947,50.7868,50.8066,52.8183,7.28229,52.8186,54.7873
5,5,0,1,2,8,5.000000e-01,4,1.0,4.0,54.8078,3.0,4,56.0848,low,1.27698,1.72302,56.6173,60.0535,60.0714,62.0849,7.2771,62.0853,64.0695
6,6,0,1,4,4,3.500000e+00,0,1.0,5.0,64.0909,3.0,0,65.3605,low,1.26961,1.73039,65.9001,72.3516,72.3518,74.3675,10.2766,74.3678,78.3523
7,7,0,3,2,8,5.000000e-01,2,1.0,6.0,78.6309,3.0,2,80.3814,low,1.7505,1.2495,80.9174,83.8685,83.8855,85.9,7.26902,85.9003,87.8846
8,8,1,2,2,8,5.000000e-01,4,1.0,7.0,88.1411,3.0,4,89.3909,low,1.24973,1.75027,89.9337,93.4007,93.42,95.4321,7.29094,95.4324,97.4012
9,9,1,1,2,0,5.000000e-01,4,1.0,8.0,97.4236,2.0,0,99.0329,low,1.60929,1.39071,99.5753,102.683,102.683,104.699,7.27529,104.699,106.683
10,10,1,3,4,4,5.000000e-01,8,1.0,9.0,106.918,3.0,8,108.359,high,1.44026,1.55974,108.904,112.153,112.171,114.184,7.26574,114.185,118.169
11,11,1,1,2,2,3.500000e+00,0,1.0,10.0,118.201,3.0,0,119.783,low,1.58198,1.41802,120.327,126.451,126.451,128.467,10.2661,128.467,130.452
12,12,0,1,2,4,5.000000e-01,2,1.0,11.0,130.472,3.0,2,132.372,low,1.90051,1.09949,132.906,135.718,135.736,137.749,7.2775,137.75,139.734
13,13,0,1,6,2,5.000000e-01,0,1.0,12.0,139.754,2.0,2,141.182,high,1.4278,1.5722,141.72,145.016,145.016,147.031,7.27755,147.032,153.017
14,14,0,3,4,0,5.000000e-01,2,1.0,13.0,153.288,3.0,2,154.72,high,1.43215,1.56785,155.253,158.533,158.55,160.564,7.27613,160.565,164.549
15,15,1,1,2,8,5.000000e-01,0,1.0,14.0,164.583,3.0,0,165.645,low,1.0619,1.9381,166.175,169.846,169.847,171.862,7.27925,171.863,173.847
16,16,0,2,2,0,2,4,1.0,15.0,174.08,2.0,0,175.653,low,1.57303,1.42697,176.192,180.816,180.817,182.832,8.75198,182.833,184.832
17,17,1,2,2,0,2,4,1.0,16.0,185.033,3.0,4,187.028,high,1.99516,1.00484,187.569,191.786,191.806,193.818,8.78481,193.818,195.787
18,18,1,1,4,2,5.000000e-01,8,1.0,17.0,195.818,2.0,2,197.152,low,1.33445,1.66555,197.696,201.069,201.088,203.1,7.28247,203.1,207.069
19,19,0,3,4,4,3.500000e+00,2,1.0,18.0,207.309,2.0,4,208.993,high,1.68342,1.31658,209.524,215.57,215.587,217.602,10.2922,217.602,221.571
20,20,0,2,4,2,2,4,1.0,19.0,221.796,2.0,2,223.547,low,1.751,1.249,224.089,228.556,228.574,230.587,8.79134,230.588,234.556
21,21,0,3,2,8,3.500000e+00,0,1.0,20.0,234.836,2.0,8,236.52,high,1.68365,1.31635,237.062,243.089,243.106,245.12,10.2838,245.12,247.089
