TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,2,0,5.000000e-01,2,1.0,0.0,4.28682,3.0,2,5.91206,high,1.62523,1.37477,6.45304,9.54461,9.56328,11.5761,7.28926,11.5766,13.545
2,2,0,1,4,8,3.500000e+00,0,1.0,1.0,13.5769,3.0,0,14.6883,low,1.11136,1.88864,15.2184,21.8272,21.8274,23.843,10.2661,23.8433,27.8278
3,3,1,1,2,0,2,2,1.0,2.0,27.8476,2.0,0,29.26,low,1.41242,1.58758,29.7984,34.5942,34.5943,36.5944,8.74682,36.5947,38.6102
4,4,0,2,2,2,5.000000e-01,0,1.0,3.0,38.9097,3.0,0,40.0507,low,1.14107,1.85893,40.5968,44.1733,44.1735,46.1892,7.2795,46.1895,48.1737
5,5,0,3,6,8,3.500000e+00,4,1.0,4.0,48.4525,3.0,4,49.8259,low,1.37343,1.62657,50.3629,56.7059,56.7228,58.7374,10.2849,58.7377,64.7068
6,6,1,3,2,4,5.000000e-01,8,1.0,5.0,64.9806,2.0,4,66.5789,low,1.59834,1.40166,67.1153,70.2385,70.2569,72.2699,7.28934,72.2703,74.239
7,7,0,3,2,4,5.000000e-01,2,1.0,6.0,74.4678,3.0,2,76.254,low,1.78619,1.21381,76.7877,79.724,79.7412,81.7555,7.2877,81.7558,83.7244
8,8,0,3,4,2,3.500000e+00,0,1.0,7.0,83.962,2.0,2,85.7798,high,1.81778,1.18222,86.3221,92.2253,92.2256,94.2412,10.2792,94.2415,98.226
9,9,0,1,2,8,3.500000e+00,4,1.0,8.0,98.2568,3.0,4,99.9182,low,1.66132,1.33868,100.462,106.508,106.526,108.54,10.2827,108.54,110.509
10,10,1,2,4,4,5.000000e-01,2,1.0,9.0,110.746,3.0,2,111.992,low,1.2455,1.7545,112.526,115.993,116.013,118.025,7.27877,118.025,122.01
11,11,0,1,4,2,2,0,1.0,10.0,122.042,3.0,0,123.382,low,1.33999,1.66001,123.918,128.807,128.807,130.823,8.78083,130.823,134.792
12,12,0,2,4,8,2,0,1.0,11.0,135.067,3.0,0,136.371,low,1.30414,1.69586,136.904,141.809,141.809,143.825,8.7573,143.825,147.825
13,13,1,1,2,2,5.000000e-01,8,1.0,12.0,147.858,2.0,2,149.078,low,1.21961,1.78039,149.624,153.122,153.142,155.154,7.29577,155.154,157.107
14,14,1,1,6,4,2,2,1.0,13.0,157.127,3.0,2,158.57,low,1.44296,1.55704,159.109,163.874,163.874,165.889,8.76245,165.89,171.89
15,15,0,1,2,0,2,4,1.0,14.0,171.911,2.0,0,173.691,low,1.77987,1.22013,174.236,178.656,178.657,180.672,8.76137,180.673,182.672
16,16,1,2,4,4,2,8,1.0,15.0,182.96,2.0,4,184.499,low,1.53858,1.46142,185.034,189.704,189.724,191.736,8.77588,191.736,195.721
17,17,1,3,2,8,5.000000e-01,2,1.0,16.0,195.955,3.0,2,198.104,low,2.14941,0.850591,198.645,201.206,201.224,203.237,7.28244,203.238,205.206
18,18,1,1,6,8,5.000000e-01,4,1.0,17.0,205.229,3.0,4,206.631,low,1.40185,1.59815,207.161,210.488,210.508,212.519,7.29055,212.52,218.489
19,19,0,2,8,2,2,8,1.0,18.0,218.761,2.0,2,220.103,low,1.34185,1.65815,220.647,225.505,225.523,227.537,8.77581,227.537,235.522
20,20,1,2,2,0,2,8,1.0,19.0,235.777,2.0,0,237.455,low,1.67809,1.32191,237.993,242.538,242.538,244.554,8.77707,244.554,246.539
21,21,0,1,2,4,5.000000e-01,2,1.0,20.0,246.569,3.0,2,247.797,low,1.22702,1.77298,248.337,251.82,251.839,253.852,7.28248,253.852,255.821
22,22,0,3,8,0,5.000000e-01,4,1.0,21.0,256.064,3.0,4,257.789,high,1.72492,1.27508,258.322,261.306,261.323,263.337,7.27368,263.338,271.323
23,23,1,3,4,4,5.000000e-01,0,1.0,22.0,271.603,2.0,4,273.392,high,1.78885,1.21115,273.934,276.854,276.873,278.886,7.28261,278.886,282.855
24,24,1,1,6,8,5.000000e-01,0,1.0,23.0,282.88,2.0,8,284.666,high,1.78594,1.21406,285.201,288.137,288.157,290.168,7.28807,290.169,296.138
25,25,1,3,2,0,5.000000e-01,8,1.0,24.0,296.422,3.0,8,298.105,high,1.68291,1.31709,298.64,301.685,301.704,303.717,7.29427,303.717,305.686
26,26,1,2,2,0,3.500000e+00,4,1.0,25.0,305.966,2.0,0,307.597,low,1.63098,1.36902,308.14,314.218,314.218,316.234,10.2672,316.234,318.218
27,27,0,3,2,8,3.500000e+00,2,1.0,26.0,318.457,3.0,2,320.17,low,1.71315,1.28685,320.705,326.719,326.736,328.751,10.2933,328.751,330.72
28,28,0,3,4,8,2,0,1.0,27.0,330.947,3.0,0,332.877,low,1.93003,1.06997,333.409,337.705,337.705,339.721,8.7739,339.721,343.705
29,29,1,3,2,4,5.000000e-01,2,1.0,28.0,343.989,3.0,2,345.416,low,1.4276,1.5724,345.958,349.253,349.271,351.284,7.29543,351.285,353.253
30,30,0,2,6,8,5.000000e-01,4,1.0,29.0,353.488,3.0,4,354.875,low,1.38729,1.61271,355.412,358.738,358.756,360.77,7.28154,360.77,366.739
31,31,1,1,2,0,5.000000e-01,4,1.0,30.0,366.764,3.0,4,368.631,high,1.86708,1.13292,369.163,372.021,372.042,374.052,7.28868,374.053,376.021
32,32,1,2,2,8,5.000000e-01,2,1.0,31.0,376.258,3.0,2,377.457,low,1.1994,1.8006,377.992,381.506,381.526,383.538,7.2801,383.538,385.522
33,33,0,2,8,2,2,4,1.0,32.0,385.746,2.0,2,387.615,low,1.86899,1.13101,388.15,392.507,392.525,394.539,8.79265,394.539,402.508
34,34,0,1,4,8,5.000000e-01,2,1.0,33.0,402.54,3.0,2,404.502,low,1.96117,1.03883,405.041,407.79,407.808,409.822,7.28139,409.822,413.791
35,35,1,2,4,0,5.000000e-01,2,1.0,34.0,414.057,2.0,0,415.842,low,1.78532,1.21468,416.387,419.292,419.292,421.307,7.25041,421.308,425.308
36,36,0,2,2,4,5.000000e-01,0,1.0,35.0,425.521,3.0,0,426.816,low,1.29576,1.70424,427.357,430.777,430.777,432.793,7.27232,432.793,434.778
