Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,3,0,5.000000e-01,8
2,8,2,1,0,2,2
3,8,0,3,0,5.000000e-01,4
4,8,0,1,0,2,2
5,2,8,1,1,2,4
6,2,4,3,1,5.000000e-01,4
7,4,2,1,0,5.000000e-01,8
8,4,0,3,1,5.000000e-01,2
9,2,0,3,1,5.000000e-01,2
10,0,8,1,1,5.000000e-01,2
11,2,4,2,1,5.000000e-01,2
12,4,8,1,0,2,2
13,0,2,2,0,2,6
14,0,4,1,1,5.000000e-01,4
15,8,2,3,0,3.500000e+00,8
16,8,4,1,1,5.000000e-01,2
17,8,0,2,1,2,2
18,0,4,2,1,3.500000e+00,4
19,4,0,1,0,5.000000e-01,2
20,8,2,3,1,2,2
21,4,8,2,0,3.500000e+00,6
22,2,8,2,0,5.000000e-01,2
23,8,4,3,0,2,6
24,0,8,3,1,3.500000e+00,4
25,0,2,1,0,2,4
26,0,2,3,0,5.000000e-01,6
27,4,2,3,0,3.500000e+00,4
28,4,2,1,1,5.000000e-01,2
29,2,0,1,1,5.000000e-01,2
30,2,4,2,0,2,6
31,0,4,2,0,5.000000e-01,2
32,8,0,2,0,5.000000e-01,2
33,4,8,2,1,5.000000e-01,2
34,2,0,2,1,5.000000e-01,2
35,2,8,2,1,3.500000e+00,4
36,4,8,3,1,5.000000e-01,4
