Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,1,0,5.000000e-01,2
2,4,8,1,0,5.000000e-01,2
3,2,0,3,0,5.000000e-01,6
4,2,0,2,1,5.000000e-01,2
5,2,4,3,0,3.500000e+00,2
6,8,0,3,1,2,8
7,0,4,2,0,2,8
8,0,2,2,0,5.000000e-01,4
9,8,2,3,1,5.000000e-01,4
10,4,2,1,0,5.000000e-01,4
11,0,8,1,1,2,4
12,2,8,2,1,5.000000e-01,2
13,2,0,1,0,5.000000e-01,4
14,8,2,1,1,5.000000e-01,4
15,0,8,1,0,5.000000e-01,6
16,8,4,3,1,5.000000e-01,4
17,4,2,2,0,2,2
18,4,0,1,1,2,6
19,4,0,3,1,2,4
20,0,8,2,0,3.500000e+00,2
21,4,8,2,1,5.000000e-01,2
22,0,4,3,0,3.500000e+00,2
23,2,4,2,1,5.000000e-01,2
24,0,4,2,1,5.000000e-01,6
25,2,0,1,1,5.000000e-01,2
26,2,8,3,0,2,8
27,2,4,1,1,3.500000e+00,2
28,8,4,1,1,2,2
29,0,8,3,0,3.500000e+00,2
30,0,8,2,1,3.500000e+00,2
31,8,4,3,0,2,6
32,2,4,3,1,5.000000e-01,2
33,0,4,1,0,5.000000e-01,4
34,0,2,3,1,5.000000e-01,2
35,8,4,2,0,5.000000e-01,2
36,8,2,2,0,2,4
