TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,7,1,0.750000,1,1.0,0.0,4.00932,3.0,2.01865,6.02796,7.5171,3.50827,7.51773,8.2827
2,1,2,5,1,0.750000,1,1.0,1.0,8.2863,3.0,1.39435,9.68064,11.7993,3.51339,11.7998,12.5537
3,1,3,1,1,0.750000,1,1.0,2.0,12.556,3.0,1.32816,13.8841,16.0724,3.5168,16.0729,16.838
4,1,4,9,1,0.750000,1,1.0,3.0,16.8403,3.0,1.53088,18.3712,20.3597,3.51976,20.3602,21.1172
5,1,5,10,1,0.750000,1,1.0,4.0,21.1195,3.0,1.33836,22.4579,24.6392,3.52011,24.6397,25.4064
6,1,6,7,1,0.750000,1,1.0,5.0,25.4087,3.0,1.35297,26.7617,28.9239,3.51555,28.9244,29.6895
7,1,7,10,1,0.750000,1,1.0,6.0,29.6918,3.0,1.37318,31.065,33.21,3.51861,33.2106,33.9709
8,1,8,10,1,10,1,1.0,7.0,33.9733,3.0,1.34577,35.319,37.4914,3.51847,37.4919,47.5066
9,0,9,4,1,0.750000,2,1.0,8.0,47.509,2.0,1.6541,49.1631,51.0122,3.5036,51.0127,51.7778
10,0,10,5,1,0.750000,2,1.0,9.0,51.7801,3.0,1.43643,53.2165,55.2961,3.51642,55.2966,56.0514
11,0,11,2,1,0.750000,2,1.0,10.0,56.0537,3.0,1.03238,57.0861,59.5693,3.51597,59.5698,60.3348
12,0,12,1,1,0.750000,2,1.0,11.0,60.3372,3.0,1.4195,61.7567,63.8425,3.50569,63.843,64.608
13,0,13,2,1,0.750000,2,1.0,12.0,64.6104,3.0,1.46734,66.0777,68.1135,3.50344,68.114,68.8584
14,0,14,3,1,0.750000,2,1.0,13.0,68.8608,3.0,1.40299,70.2638,72.378,3.5176,72.3785,73.1333
15,0,15,4,1,0.750000,2,1.0,14.0,73.1356,3.0,1.3482,74.4838,76.6449,3.50971,76.6454,77.4129
16,0,16,10,1,8,2,1.0,15.0,77.4153,3.0,1.3726,78.7879,80.9275,3.51258,80.928,88.9381
17,0,17,4,3,0.750000,3,1.0,16.0,88.942,3.0,1.3549,90.2969,92.4621,3.52046,92.4626,93.2223
18,0,18,1,3,0.750000,3,1.0,17.0,93.2262,3.0,1.35757,94.5838,96.7407,3.51483,96.7412,97.5075
19,0,19,9,3,0.750000,3,1.0,18.0,97.5103,3.0,1.31019,98.8205,101.037,3.52696,101.037,101.802
20,0,20,1,3,0.750000,3,1.0,19.0,101.805,3.0,1.33579,103.141,105.32,3.51565,105.321,106.081
21,0,21,3,3,0.750000,3,1.0,20.0,106.084,3.0,1.3936,107.478,109.603,3.51933,109.604,110.364
22,0,22,5,3,0.750000,3,1.0,21.0,110.366,3.0,1.58152,111.948,113.883,3.51737,113.884,114.649
23,0,23,4,3,0.750000,3,1.0,22.0,114.652,3.0,1.3661,116.018,118.163,3.51148,118.163,118.928
24,0,24,3,3,12,3,1.0,23.0,118.931,3.0,1.55735,120.488,122.442,3.51119,122.442,134.45
25,1,25,7,1,0.750000,4,1.0,24.0,134.453,3.0,1.41431,135.868,137.972,3.51881,137.972,138.737
26,1,26,4,1,0.750000,4,1.0,25.0,138.741,3.0,1.02996,139.771,142.258,3.51775,142.258,143.024
27,1,27,9,1,0.750000,4,1.0,26.0,143.027,3.0,1.11471,144.141,146.552,3.52593,146.553,147.307
28,1,28,7,1,0.750000,4,1.0,27.0,147.309,3.0,1.31923,148.628,150.817,3.50795,150.817,151.582
29,1,29,5,1,0.750000,4,1.0,28.0,151.585,3.0,1.34719,152.932,155.099,3.51459,155.099,155.864
30,1,30,10,1,0.750000,4,1.0,29.0,155.867,3.0,1.48567,157.352,159.372,3.50524,159.372,160.131
31,1,31,8,1,0.750000,4,1.0,30.0,160.133,3.0,1.87282,162.006,163.654,3.52134,163.654,164.419
32,1,32,7,1,8,4,1.0,31.0,164.422,3.0,1.32036,165.742,167.947,3.52523,167.947,175.961
33,0,33,2,2,0.750000,5,1.0,32.0,175.966,3.0,1.55281,177.519,179.482,3.51617,179.482,180.243
34,0,34,8,2,0.750000,5,1.0,33.0,180.247,3.0,1.35857,181.605,183.765,3.51818,183.765,184.522
35,0,35,1,2,0.750000,5,1.0,34.0,184.525,3.0,1.38493,185.91,188.048,3.52285,188.048,188.813
36,0,36,1,2,0.750000,5,1.0,35.0,188.816,3.0,1.64629,190.463,192.333,3.51679,192.333,193.098
37,0,37,3,2,0.750000,5,1.0,36.0,193.101,3.0,1.21448,194.316,196.617,3.51667,196.618,197.371
38,0,38,4,2,0.750000,5,1.0,37.0,197.374,3.0,1.02866,198.402,200.884,3.51076,200.884,201.649
39,0,39,5,2,0.750000,5,1.0,38.0,201.652,3.0,1.01973,202.672,205.166,3.51362,205.166,205.92
40,0,40,3,2,10,5,1.0,39.0,205.923,3.0,1.25367,207.176,209.432,3.5098,209.433,219.437
41,1,41,10,2,0.750000,6,1.0,40.0,219.44,3.0,1.29753,220.737,222.957,3.51731,222.957,223.722
42,1,42,10,2,0.750000,6,1.0,41.0,223.725,3.0,1.43238,225.158,227.245,3.52016,227.245,228.011
43,1,43,8,2,0.750000,6,1.0,42.0,228.014,3.0,1.29747,229.311,231.537,3.52413,231.538,232.302
44,1,44,1,2,0.750000,6,1.0,43.0,232.305,3.0,1.37663,233.681,235.831,3.52669,235.832,236.587
45,1,45,7,2,0.750000,6,1.0,44.0,236.589,3.0,1.46243,238.052,240.113,3.52411,240.114,240.867
46,1,46,9,2,0.750000,6,1.0,45.0,240.87,3.0,1.28533,242.155,244.388,3.5183,244.388,245.148
47,1,47,5,2,0.750000,6,1.0,46.0,245.151,3.0,1.8913,247.042,248.655,3.50452,248.656,249.415
48,1,48,10,2,12,6,1.0,47.0,249.418,3.0,1.54421,250.962,252.94,3.52275,252.941,264.948
49,0,49,1,2,0.750000,7,1.0,48.0,264.951,3.0,1.22362,266.175,268.473,3.52253,268.474,269.239
50,0,50,3,2,0.750000,7,1.0,49.0,269.242,3.0,1.01915,270.261,272.757,3.51537,272.757,273.512
51,0,51,2,2,0.750000,7,1.0,50.0,273.514,2.0,1.01687,274.531,277.02,3.50592,277.02,277.786
52,0,52,4,2,0.750000,7,1.0,51.0,277.788,2.0,1.02983,278.818,281.304,3.51594,281.304,282.068
53,0,53,3,2,0.750000,7,1.0,52.0,282.071,2.0,1.01777,283.088,285.6,3.52933,285.6,286.368
54,0,54,7,2,0.750000,7,1.0,53.0,286.371,3.0,1.02162,287.392,289.879,3.50912,289.88,290.645
55,0,55,6,2,0.750000,7,1.0,54.0,290.648,3.0,1.11477,291.762,294.167,3.51943,294.167,294.934
56,0,56,1,2,12,7,1.0,55.0,294.937,3.0,1.02869,295.965,298.454,3.51725,298.454,310.459
57,1,57,10,3,0.750000,8,1.0,56.0,310.463,3.0,1.29904,311.762,313.976,3.51278,313.976,314.741
58,1,58,7,3,0.750000,8,1.0,57.0,314.744,3.0,1.12162,315.865,318.27,3.52624,318.27,319.027
59,1,59,7,3,0.750000,8,1.0,58.0,319.03,3.0,1.02182,320.052,322.553,3.52287,322.553,323.306
60,1,60,10,3,0.750000,8,1.0,59.0,323.309,2.0,1.0301,324.339,326.817,3.50892,326.818,327.571
61,1,61,4,3,0.750000,8,1.0,60.0,327.573,3.0,1.01905,328.592,331.087,3.51359,331.087,331.852
62,1,62,7,3,0.750000,8,1.0,61.0,331.855,3.0,1.02446,332.879,335.381,3.52685,335.382,336.148
63,1,63,8,3,0.750000,8,1.0,62.0,336.15,3.0,1.03245,337.183,339.677,3.52714,339.678,340.443
64,1,64,5,3,10,8,1.0,63.0,340.445,2.0,1.0246,341.47,343.954,3.50953,343.955,353.958
65,0,65,3,1,0.750000,9,1.0,64.0,353.962,3.0,1.20226,355.164,357.48,3.51782,357.48,358.241
66,0,66,4,1,0.750000,9,1.0,65.0,358.244,3.0,1.02409,359.268,361.765,3.52131,361.765,362.53
67,0,67,3,1,0.750000,9,1.0,66.0,362.532,3.0,1.32266,363.855,366.055,3.52283,366.055,366.82
68,0,68,3,1,0.750000,9,1.0,67.0,366.823,3.0,1.30254,368.125,370.343,3.52027,370.343,371.108
69,0,69,9,1,0.750000,9,1.0,68.0,371.111,3.0,1.25165,372.362,374.633,3.52314,374.634,375.395
70,0,70,1,1,0.750000,9,1.0,69.0,375.397,3.0,1.55166,376.949,378.914,3.51705,378.914,379.68
71,0,71,6,1,0.750000,9,1.0,70.0,379.682,3.0,1.01994,380.702,383.207,3.52494,383.207,383.963
72,0,72,1,1,8,9,1.0,71.0,383.965,2.0,1.02346,384.989,387.48,3.51515,387.48,395.487
