TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,2,3,1,1.0,0.0,4.24312,3.0,5.1626,0.919475,2.0,6.76935,7.78469,3.54157,7.78494,8.54837
2,2,1,0.750000,2,3,1,1.0,1.0,8.75163,3.0,10.3668,1.61514,3.0,11.2599,12.2733,3.52171,12.2735,13.0353
3,3,1,0.750000,2,3,1,1.0,2.0,13.2324,2.0,13.803,0.570578,8.0,15.7479,16.7573,3.52494,16.7575,17.5223
4,4,2,0.750000,2,3,1,1.0,3.0,17.7159,2.0,19.5744,1.85846,5.0,20.244,21.2478,3.53186,21.248,22.0093
5,5,1,0.750000,2,3,1,1.0,4.0,22.2026,2.0,23.3776,1.17496,7.0,24.7332,25.7466,3.54401,25.7468,26.5133
6,6,1,0.750000,2,3,1,1.0,5.0,26.7119,3.0,27.214,0.502116,3.0,29.2276,30.2392,3.52734,30.2394,31.0002
7,7,1,0.750000,2,3,1,1.0,6.0,31.1953,2.0,31.8678,0.672446,7.0,33.7122,34.7171,3.5218,34.7173,35.4705
8,8,3,10,2,3,1,1.0,7.0,35.665,3.0,36.2215,0.556512,9.0,38.1833,39.1975,3.53252,39.1977,49.1982
9,9,2,0.750000,2,4,2,1.0,8.0,49.438,3.0,50.6165,1.17848,5.0,51.95,52.9662,3.52812,52.9663,53.7189
10,10,3,0.750000,2,4,2,1.0,9.0,53.9127,2.0,54.87,0.957313,1.0,56.4183,57.4245,3.5118,57.4247,58.1893
11,11,3,0.750000,2,4,2,1.0,10.0,58.383,2.0,59.7741,1.39103,2.0,60.9013,61.9146,3.53154,61.9148,62.6762
12,12,2,0.750000,2,4,2,1.0,11.0,62.8701,3.0,64.4615,1.59139,5.0,65.3854,66.4016,3.53142,66.4017,67.1631
13,13,3,0.750000,2,4,2,1.0,12.0,67.3575,2.0,68.7148,1.35731,3.0,69.8682,70.8836,3.52609,70.8837,71.6502
14,14,3,0.750000,2,4,2,1.0,13.0,71.8432,3.0,72.8849,1.04169,7.0,74.3646,75.3727,3.52949,75.3729,76.1371
15,15,3,0.750000,2,4,2,1.0,14.0,76.3322,3.0,77.4054,1.07315,9.0,78.8535,79.8699,3.53766,79.8701,80.6242
16,16,3,10,2,4,2,1.0,15.0,80.8187,2.0,81.4253,0.606566,3.0,83.3325,84.339,3.52021,84.3391,94.3522
17,17,3,0.750000,3,6,3,1.0,16.0,94.5955,2.0,96.054,1.4585,1.0,97.1132,98.1195,3.52402,98.1197,98.8726
18,18,3,0.750000,3,6,3,1.0,17.0,99.0662,2.0,99.7735,0.707321,2.0,101.576,102.591,3.52454,102.591,103.343
19,19,3,0.750000,3,6,3,1.0,18.0,103.534,2.0,104.027,0.49297,1.0,106.053,107.071,3.53711,107.072,107.83
20,20,3,0.750000,3,6,3,1.0,19.0,108.022,2.0,108.581,0.559062,4.0,110.544,111.559,3.53761,111.56,112.317
21,21,3,0.750000,3,6,3,1.0,20.0,112.508,3.0,112.851,0.342814,7.0,115.018,116.022,3.51351,116.022,116.787
22,22,1,0.750000,3,6,3,1.0,21.0,116.98,3.0,117.572,0.591147,2.0,119.496,120.51,3.52915,120.51,121.274
23,23,2,0.750000,3,6,3,1.0,22.0,121.467,2.0,122.11,0.64283,5.0,123.977,124.986,3.51865,124.986,125.745
24,24,3,12,3,6,3,1.0,23.0,125.938,2.0,126.446,0.507747,3.0,128.45,129.462,3.5243,129.462,141.474
25,25,2,0.750000,3,5,4,1.0,24.0,141.738,2.0,142.809,1.07056,5.0,144.253,145.263,3.52452,145.263,146.028
26,26,1,0.750000,3,5,4,1.0,25.0,146.221,0.0,999.0,999.0,999.0,148.731,149.755,3.53452,149.755,150.515
27,27,1,0.750000,3,5,4,1.0,26.0,150.708,2.0,151.55,0.841279,7.0,153.225,154.236,3.52753,154.236,155.002
28,28,1,0.750000,3,5,4,1.0,27.0,155.193,3.0,156.754,1.56052,2.0,157.71,158.715,3.52235,158.716,159.472
29,29,1,0.750000,3,5,4,1.0,28.0,159.664,0.0,999.0,999.0,999.0,162.175,163.196,3.53207,163.197,163.959
30,30,1,0.750000,3,5,4,1.0,29.0,164.151,0.0,999.0,999.0,999.0,166.662,167.684,3.53311,167.684,168.446
31,31,3,0.750000,3,5,4,1.0,30.0,168.637,2.0,169.18,0.543337,1.0,171.16,172.17,3.53257,172.17,172.933
32,32,1,8,3,5,4,1.0,31.0,173.126,2.0,173.451,0.325328,8.0,175.65,176.661,3.53551,176.661,184.676
33,33,3,0.750000,1,2,5,1.0,32.0,184.703,3.0,185.361,0.657892,9.0,187.216,188.231,3.52808,188.231,188.997
34,34,3,0.750000,1,2,5,1.0,33.0,189.0,0.0,999.0,999.0,999.0,191.516,192.528,3.52835,192.528,193.284
35,35,3,0.750000,1,2,5,1.0,34.0,193.286,2.0,193.984,0.698019,3.0,195.808,196.822,3.53541,196.822,197.587
36,36,3,0.750000,1,2,5,1.0,35.0,197.59,2.0,198.088,0.497636,2.0,200.101,201.119,3.52869,201.119,201.874
37,37,3,0.750000,1,2,5,1.0,36.0,201.877,0.0,999.0,999.0,999.0,204.393,205.416,3.53979,205.417,206.178
38,38,3,0.750000,1,2,5,1.0,37.0,206.18,2.0,207.547,1.36643,2.0,208.704,209.719,3.53871,209.719,210.481
39,39,2,0.750000,1,2,5,1.0,38.0,210.484,3.0,212.032,1.54879,5.0,213.002,214.011,3.52774,214.012,214.768
40,40,1,8,1,2,5,1.0,39.0,214.77,2.0,215.352,0.581502,6.0,217.289,218.306,3.53572,218.306,226.311
41,41,1,0.750000,1,1,6,1.0,40.0,226.314,0.0,999.0,999.0,999.0,228.83,229.839,3.52483,229.839,230.597
42,42,1,0.750000,1,1,6,1.0,41.0,230.6,2.0,230.998,0.398173,6.0,233.123,234.195,3.59501,234.195,234.951
43,43,1,0.750000,1,1,6,1.0,42.0,234.954,3.0,236.086,1.13207,3.0,237.468,238.477,3.52357,238.477,239.238
44,44,1,0.750000,1,1,6,1.0,43.0,239.241,2.0,239.939,0.698387,7.0,241.762,242.78,3.5392,242.78,243.541
45,45,1,0.750000,1,1,6,1.0,44.0,243.544,3.0,244.593,1.04863,3.0,246.058,247.065,3.52138,247.066,247.828
46,46,3,0.750000,1,1,6,1.0,45.0,247.831,2.0,248.196,0.364599,2.0,250.341,251.352,3.52093,251.352,252.115
47,47,2,0.750000,1,1,6,1.0,46.0,252.118,2.0,253.316,1.19877,5.0,254.637,255.65,3.53265,255.65,256.402
48,48,1,10,1,1,6,1.0,47.0,256.404,0.0,999.0,999.0,999.0,258.921,259.944,3.53996,259.945,269.946
49,49,1,0.750000,3,5,7,1.0,48.0,270.206,0.0,999.0,999.0,999.0,272.716,273.733,3.52674,273.733,274.484
50,50,1,0.750000,3,5,7,1.0,49.0,274.716,2.0,275.268,0.551854,8.0,277.228,278.238,3.52261,278.239,279.004
51,51,1,0.750000,3,5,7,1.0,50.0,279.193,0.0,999.0,999.0,999.0,281.707,282.722,3.52819,282.722,283.474
52,52,1,0.750000,3,5,7,1.0,51.0,283.664,0.0,999.0,999.0,999.0,286.177,287.193,3.52839,287.193,287.945
53,53,2,0.750000,3,5,7,1.0,52.0,288.136,0.0,999.0,999.0,999.0,290.647,291.656,3.51999,291.656,292.415
54,54,1,0.750000,3,5,7,1.0,53.0,292.606,2.0,293.016,0.410284,6.0,295.125,296.145,3.53909,296.145,296.902
55,55,2,0.750000,3,5,7,1.0,54.0,297.094,3.0,297.486,0.392014,5.0,299.603,300.608,3.51333,300.608,301.372
56,56,1,8,3,5,7,1.0,55.0,301.562,2.0,302.841,1.27896,8.0,304.073,305.088,3.52657,305.088,313.099
57,57,3,0.750000,3,6,8,1.0,56.0,313.329,0.0,999.0,999.0,999.0,315.834,316.84,3.51125,316.84,317.602
58,58,3,0.750000,3,6,8,1.0,57.0,317.793,0.0,999.0,999.0,999.0,320.305,321.322,3.5294,321.322,322.073
59,59,2,0.750000,3,6,8,1.0,58.0,322.264,0.0,999.0,999.0,999.0,324.775,325.79,3.52562,325.79,326.543
60,60,2,0.750000,3,6,8,1.0,59.0,326.732,0.0,999.0,999.0,999.0,329.245,330.26,3.52799,330.26,331.013
61,61,3,0.750000,3,6,8,1.0,60.0,331.2,2.0,332.031,0.831055,2.0,333.72,334.731,3.53074,334.731,335.484
62,62,3,0.750000,3,6,8,1.0,61.0,335.671,3.0,336.468,0.796697,6.0,338.195,339.2,3.52891,339.201,339.954
63,63,3,0.750000,3,6,8,1.0,62.0,340.141,2.0,341.139,0.99775,3.0,342.668,343.684,3.54352,343.685,344.441
64,64,3,12,3,6,8,1.0,63.0,344.628,0.0,999.0,999.0,999.0,347.144,348.165,3.53678,348.165,360.171
65,65,3,0.750000,2,4,9,1.0,64.0,360.399,2.0,360.805,0.40586,1.0,362.915,363.92,3.52111,363.92,364.674
66,66,3,0.750000,2,4,9,1.0,65.0,364.861,3.0,366.126,1.26563,8.0,367.384,368.4,3.53866,368.4,369.161
67,67,3,0.750000,2,4,9,1.0,66.0,369.342,2.0,370.379,1.03711,4.0,371.847,372.858,3.51564,372.858,373.615
68,68,3,0.750000,2,4,9,1.0,67.0,373.797,0.0,999.0,999.0,999.0,376.301,377.318,3.52066,377.318,378.069
69,69,2,0.750000,2,4,9,1.0,68.0,378.255,0.0,999.0,999.0,999.0,380.771,381.791,3.53571,381.791,382.556
70,70,1,0.750000,2,4,9,1.0,69.0,382.735,0.0,999.0,999.0,999.0,385.242,386.261,3.52558,386.261,387.026
71,71,3,0.750000,2,4,9,1.0,70.0,387.208,2.0,387.343,0.135016,3.0,389.729,390.739,3.5306,390.739,391.496
72,72,3,12,2,4,9,1.0,71.0,391.675,3.0,392.881,1.20582,6.0,394.195,395.21,3.53481,395.21,407.226
