TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,2,4,1,1.0,0.0,4.26043,2.0,6.42357,2.16314,4.0,6.77893,7.79526,3.53483,7.79551,8.55849
2,2,2,0.750000,2,4,1,1.0,1.0,8.73728,2.0,9.80968,1.0724,5.0,11.2487,12.2539,3.51658,12.2541,13.0125
3,3,2,0.750000,2,4,1,1.0,2.0,13.1927,3.0,14.7638,1.57107,5.0,15.7065,16.7078,3.51505,16.708,17.4657
4,4,3,0.750000,2,4,1,1.0,3.0,17.6494,2.0,18.6338,0.984425,3.0,20.1674,21.1723,3.52291,21.1725,21.9362
5,5,3,0.750000,2,4,1,1.0,4.0,22.1149,2.0,22.7704,0.655535,4.0,24.6394,25.6548,3.53993,25.655,26.4064
6,6,3,0.750000,2,4,1,1.0,5.0,26.584,2.0,26.6736,0.0896088,3.0,29.0958,30.1109,3.52693,30.1111,30.8766
7,7,3,0.750000,2,4,1,1.0,6.0,31.0548,0.0,999.0,999.0,999.0,33.5627,34.5804,3.52558,34.5806,35.347
8,8,3,12,2,4,1,1.0,7.0,35.5263,2.0,35.8479,0.321566,4.0,38.0508,39.0663,3.53993,39.0664,51.0767
9,9,1,0.750000,3,5,2,1.0,8.0,51.3293,2.0,51.8943,0.565035,8.0,53.8409,54.8462,3.51694,54.8464,55.5971
10,10,1,0.750000,3,5,2,1.0,9.0,55.7745,0.0,999.0,999.0,999.0,58.283,59.3012,3.52669,59.3014,60.0674
11,11,3,0.750000,3,5,2,1.0,10.0,60.2494,0.0,999.0,999.0,999.0,62.7534,63.7741,3.52469,63.7743,64.5376
12,12,1,0.750000,3,5,2,1.0,11.0,64.7218,2.0,65.7725,1.05065,6.0,67.2374,68.2504,3.5286,68.2506,69.008
13,13,1,0.750000,3,5,2,1.0,12.0,69.1892,0.0,999.0,999.0,999.0,71.6942,72.7139,3.5247,72.7141,73.4782
14,14,3,0.750000,3,5,2,1.0,13.0,73.6644,2.0,73.9293,0.264911,3.0,76.1742,77.1863,3.5219,77.1865,77.9488
15,15,1,0.750000,3,5,2,1.0,14.0,78.1297,0.0,999.0,999.0,999.0,80.6347,81.6527,3.52304,81.6529,82.4191
16,16,1,10,3,5,2,1.0,15.0,82.5982,0.0,999.0,999.0,999.0,85.105,86.1206,3.52242,86.1208,96.1303
17,17,2,0.750000,1,1,3,1.0,16.0,96.1388,0.0,999.0,999.0,999.0,98.6495,99.657,3.51826,99.6572,100.417
18,18,1,0.750000,1,1,3,1.0,17.0,100.42,0.0,999.0,999.0,999.0,102.936,103.94,3.52017,103.941,104.704
19,19,3,0.750000,1,1,3,1.0,18.0,104.707,0.0,999.0,999.0,999.0,107.223,108.253,3.54631,108.253,109.008
20,20,1,0.750000,1,1,3,1.0,19.0,109.01,0.0,999.0,999.0,999.0,111.527,112.553,3.54221,112.553,113.311
21,21,1,0.750000,1,1,3,1.0,20.0,113.314,0.0,999.0,999.0,999.0,115.831,116.852,3.53884,116.853,117.615
22,22,1,0.750000,1,1,3,1.0,21.0,117.617,0.0,999.0,999.0,999.0,120.134,121.154,3.5361,121.154,121.918
23,23,1,0.750000,1,1,3,1.0,22.0,121.921,0.0,999.0,999.0,999.0,124.438,125.452,3.53089,125.452,126.205
24,24,1,8,1,1,3,1.0,23.0,126.208,0.0,999.0,999.0,999.0,128.724,129.735,3.5275,129.735,137.748
25,25,3,0.750000,2,3,4,1.0,24.0,138.006,0.0,999.0,999.0,999.0,140.518,141.541,3.53499,141.541,142.302
26,26,1,0.750000,2,3,4,1.0,25.0,142.519,0.0,999.0,999.0,999.0,145.021,146.032,3.51322,146.032,146.789
27,27,2,0.750000,2,3,4,1.0,26.0,146.967,0.0,999.0,999.0,999.0,149.475,150.499,3.53242,150.499,151.259
28,28,1,0.750000,2,3,4,1.0,27.0,151.437,0.0,999.0,999.0,999.0,153.945,154.966,3.52884,154.966,155.729
29,29,1,0.750000,2,3,4,1.0,28.0,155.905,0.0,999.0,999.0,999.0,158.415,159.432,3.52708,159.432,160.183
30,30,1,0.750000,2,3,4,1.0,29.0,160.359,0.0,999.0,999.0,999.0,162.869,163.882,3.52266,163.882,164.637
31,31,1,0.750000,2,3,4,1.0,30.0,164.811,3.0,165.671,0.860124,2.0,167.319,168.325,3.51342,168.325,169.09
32,32,1,12,2,3,4,1.0,31.0,169.266,2.0,169.891,0.625056,6.0,171.782,172.79,3.5238,172.79,184.803
33,33,1,0.750000,1,1,5,1.0,32.0,184.812,0.0,999.0,999.0,999.0,187.322,188.336,3.5246,188.337,189.09
34,34,2,0.750000,1,1,5,1.0,33.0,189.093,2.0,189.558,0.464871,5.0,191.614,192.627,3.53464,192.628,193.394
35,35,2,0.750000,1,1,5,1.0,34.0,193.397,2.0,193.944,0.547821,5.0,195.909,196.924,3.52755,196.924,197.68
36,36,1,0.750000,1,1,5,1.0,35.0,197.683,3.0,198.148,0.464634,1.0,200.2,202.214,4.53095,202.214,202.968
37,37,1,0.750000,1,1,5,1.0,36.0,202.971,2.0,203.352,0.381379,7.0,205.483,206.488,3.51738,206.488,207.255
38,38,1,0.750000,1,1,5,1.0,37.0,207.258,3.0,207.674,0.415986,3.0,209.777,210.785,3.52727,210.785,211.542
39,39,1,0.750000,1,1,5,1.0,38.0,211.544,0.0,999.0,999.0,999.0,214.061,215.077,3.53245,215.077,215.829
40,40,1,12,1,1,5,1.0,39.0,215.832,2.0,216.947,1.1152,9.0,218.341,219.356,3.52436,219.356,231.358
41,41,3,0.750000,1,2,6,1.0,40.0,231.361,3.0,231.992,0.631565,6.0,233.878,234.879,3.51871,234.88,235.645
42,42,3,0.750000,1,2,6,1.0,41.0,235.648,3.0,236.363,0.714853,7.0,238.171,239.178,3.52989,239.178,239.932
43,43,3,0.750000,1,2,6,1.0,42.0,239.935,3.0,240.466,0.53122,8.0,242.445,243.451,3.516,243.451,244.202
44,44,3,0.750000,1,2,6,1.0,43.0,244.205,2.0,245.32,1.11524,1.0,246.728,247.737,3.53201,247.737,248.489
45,45,3,0.750000,1,2,6,1.0,44.0,248.491,2.0,249.123,0.631508,2.0,251.004,252.017,3.52582,252.018,252.776
46,46,3,0.750000,1,2,6,1.0,45.0,252.778,2.0,253.41,0.631485,2.0,255.289,256.297,3.51895,256.298,257.063
47,47,1,0.750000,1,2,6,1.0,46.0,257.065,2.0,257.714,0.648262,9.0,259.583,260.599,3.5334,260.599,261.35
48,48,1,10,1,2,6,1.0,47.0,261.352,0.0,999.0,999.0,999.0,263.869,264.886,3.53342,264.886,274.894
49,49,3,0.750000,3,6,7,1.0,48.0,275.123,2.0,275.728,0.605111,4.0,277.638,278.659,3.53525,278.659,279.414
50,50,3,0.750000,3,6,7,1.0,49.0,279.667,2.0,280.082,0.415016,1.0,282.186,283.197,3.52989,283.197,283.951
51,51,3,0.750000,3,6,7,1.0,50.0,284.127,2.0,285.002,0.8752,2.0,286.643,287.66,3.53329,287.661,288.422
52,52,3,0.750000,3,6,7,1.0,51.0,288.598,2.0,288.922,0.324155,4.0,291.122,292.14,3.54127,292.14,292.892
53,53,3,0.750000,3,6,7,1.0,52.0,293.068,2.0,293.443,0.374364,2.0,295.59,296.605,3.53668,296.605,297.362
54,54,1,0.750000,3,6,7,1.0,53.0,297.537,3.0,298.264,0.727522,1.0,300.053,301.065,3.52876,301.066,301.816
55,55,3,0.750000,3,6,7,1.0,54.0,301.99,2.0,302.434,0.443355,4.0,304.499,305.509,3.51839,305.509,306.27
56,56,1,10,3,6,7,1.0,55.0,306.443,3.0,307.137,0.694435,1.0,308.952,309.96,3.51688,309.96,319.964
57,57,3,0.750000,1,2,8,1.0,56.0,319.973,2.0,321.383,1.40955,2.0,322.488,323.501,3.52753,323.501,324.251
58,58,3,0.750000,1,2,8,1.0,57.0,324.254,2.0,324.652,0.398019,3.0,326.771,327.779,3.52505,327.779,328.538
59,59,3,0.750000,1,2,8,1.0,58.0,328.541,2.0,328.889,0.347655,1.0,331.047,332.063,3.52153,332.063,332.825
60,60,2,0.750000,1,2,8,1.0,59.0,332.828,3.0,333.225,0.397957,5.0,335.338,336.344,3.51696,336.345,337.095
61,61,3,0.750000,1,2,8,1.0,60.0,337.098,2.0,337.629,0.531463,1.0,339.61,340.621,3.52388,340.622,341.382
62,62,2,0.750000,1,2,8,1.0,61.0,341.385,0.0,999.0,999.0,999.0,343.901,344.912,3.52684,344.912,345.669
63,63,3,0.750000,1,2,8,1.0,62.0,345.671,2.0,346.203,0.531692,3.0,348.181,349.196,3.52478,349.196,349.956
64,64,3,8,1,2,8,1.0,63.0,349.958,3.0,351.724,1.76592,7.0,352.482,353.485,3.527,353.485,361.499
65,65,2,0.750000,2,3,9,1.0,64.0,361.753,2.0,362.733,0.980311,5.0,364.258,365.265,3.51225,365.265,366.019
66,66,1,0.750000,2,3,9,1.0,65.0,366.261,3.0,367.12,0.859461,2.0,368.775,369.783,3.52198,369.783,370.539
67,67,1,0.750000,2,3,9,1.0,66.0,370.713,2.0,371.124,0.410831,9.0,373.232,374.24,3.52727,374.24,374.993
68,68,1,0.750000,2,3,9,1.0,67.0,375.164,3.0,375.561,0.396544,2.0,377.689,378.707,3.54349,378.708,379.463
69,69,1,0.750000,2,3,9,1.0,68.0,379.637,2.0,379.964,0.326994,9.0,382.149,383.164,3.52713,383.164,383.917
70,70,1,0.750000,2,3,9,1.0,69.0,384.089,3.0,384.718,0.629266,1.0,386.604,387.612,3.5229,387.612,388.37
71,71,1,0.750000,2,3,9,1.0,70.0,388.551,2.0,389.171,0.620635,8.0,391.066,392.082,3.53097,392.082,392.841
72,72,2,8,2,3,9,1.0,71.0,393.024,3.0,393.509,0.484351,5.0,395.533,396.543,3.51905,396.544,404.551
