Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,4,3,0,5.000000e-01,2
2,8,0,3,1,5.000000e-01,2
3,0,4,2,0,2,4
4,0,8,1,0,5.000000e-01,2
5,2,4,2,0,5.000000e-01,2
6,0,8,3,0,2,2
7,8,2,1,0,5.000000e-01,2
8,8,2,2,0,5.000000e-01,4
9,0,2,2,1,5.000000e-01,8
10,4,2,1,1,3.500000e+00,6
11,8,4,1,1,2,4
12,4,2,2,1,3.500000e+00,2
13,4,8,1,0,5.000000e-01,6
14,4,2,1,0,2,6
15,4,8,3,0,2,4
16,4,0,1,1,2,2
17,4,8,3,1,5.000000e-01,4
18,8,0,2,0,5.000000e-01,6
19,0,4,3,1,5.000000e-01,4
20,2,8,3,0,5.000000e-01,2
21,2,0,1,1,3.500000e+00,2
22,8,0,1,1,5.000000e-01,8
23,2,0,1,0,5.000000e-01,4
24,0,4,1,0,3.500000e+00,8
25,2,4,3,1,2,2
26,8,2,2,1,5.000000e-01,2
27,4,0,2,1,5.000000e-01,2
28,2,0,3,0,5.000000e-01,2
29,4,8,2,0,2,2
30,0,2,2,0,5.000000e-01,4
31,2,0,3,1,2,2
32,4,8,2,1,3.500000e+00,2
33,8,2,3,1,3.500000e+00,2
34,8,2,1,1,2,4
35,2,4,3,0,5.000000e-01,6
36,0,8,2,1,5.000000e-01,4
