csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
1229.1356372133605	n/a	n/a	1510774.4146678937	861.862551799993	n/a	742807.0581951955	n/a	820.6154348722113	n/a	673409.6919505084	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1191.2793488376312	-37.856288375729264	1433.0985695863749	1419146.486967011	860.476119373064	-1.3864324269289912	740419.1520113273	1.922194874440212	810.3827600857531	-10.23267478645812	656720.2178442032	104.70763328541572	1.51814	33.810787	0.07095978146000001	0.0481183	-0.0730142857	-0.0678379974	0.046824884299999994	0.0008798314999999998	-0.0620613513	0.1825188125	-0.08625217210000001	0.0322610522	-0.1602216105	0.07258248	-0.0112048482	0.19360503690000005	-0.0901581318	0.1102628125	-0.044182970700000004	0.03453374	-0.0826980454	0.0455363992	-0.0669028679	0.0081080164	-0.16648197509999998	0.0359677188	-0.07457926299999999	0.025924385499999997	-0.0384210831	0.11752092060000001	-0.0692698794	0.13401438710000002	-0.057879678399999995	0.09208885210000001	-0.09926011679999999	0.1454557162	0.1041236935	-0.004998648400000001	0.2095573826	-0.1035466236	0.014340971000000001	0.0275285542	-0.0170240086	0.09057103400000001	-0.0805187392	0.0157732029	-0.013197428600000002	0.0418290406	-0.0197853604	0.018442951200000002	-0.1298806238	0.1358917928	-0.0433691234	-0.09801537869999999	0.023029569399999998	-0.0454023048	0.0759213954	-0.06282060219999999	0.0641139404	-0.0781726299	0.0111724061	-0.0154713801	0.08753841890000001	-0.05140205690000002	0.0519352712	-0.0185161509	0.008596715500000001	-0.0043023602	0.0185310596	-0.1194835551	0.0018081872	-0.012447416499999999	0.008839884899999999	-0.0160224043	0.1279568257	-0.0082294882	0.0626871048	-0.0077118857999999985	0.029557630499999998	-0.0549428878	0.0048010631	0.013133263999999999	-0.014584903799999997	0.0129935898	0.1307728548	-0.0109102821	-0.014105403700000001	0.0497600095	0.1145609992	-0.0757892359	0.037187747599999994	0.0759859552	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	-7.881459999999996e-06	-7.881459999999996e-06	6.211741173159993e-11	6.211741173159993e-11	-0.0427423	-0.0427423	0.00182690420929	0.00182690420929	0.0212436	0.0212436	0.0004512905409599999	0.0004512905409599999	0.0	0.0	0.0	0.0	0.00013932	0.00013932	1.94100624e-08	1.94100624e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1177.7054145313375	-13.573934306293724	184.2516925515776	1386990.0434164295	860.6033062522282	0.12718687916424187	740638.0507322665	0.016176502231539464	807.53825616267	-2.8445039230831526	652118.035166246	8.091202568435445	1.073002	23.897032	0.11726308146	0.0654177	-0.014043983999999999	0.052176710300000005	-0.00010838889999999999	0.0105541973	0.0384414385	0.050789023499999995	0.0354689141	0.0303668871	-0.09811877779999999	0.0456112908	-0.0181058504	0.1085557068	-0.1185037698	0.10334012	-0.1043952809	-3.32084e-05	-0.0626257644	0.0629861366	-0.0224961334	0.1404459466	0.0798929984	0.0479157699	-0.0534929958	-0.0031270390000000003	-0.0463576012	0.0882487619	-0.0532251847	0.0545824036	-0.0800183346	-0.017752238700000002	0.0418659136	0.0450342542	0.09966479310000001	0.016185794	-0.0124373803	-0.0760521755	0.025368906899999998	0.0125564312	-0.0569415366	-0.02458759	-0.0529698322	0.030206759500000006	-0.0086695489	0.0755111222	-0.0692600803	0.0586233457	-0.1275967093	0.0952301433	0.0323840115	-0.0715470832	-0.0057632593	-0.09685600970000001	-0.0225706729	-0.0991375423	0.12626047140000002	0.0163443751	0.026791015699999997	0.1469709045	0.010654245500000001	-0.0015089326000000001	-0.0796623804	-0.0343077834	0.0090222413	-0.0108503869	-0.0019759979	-0.0613968833	0.0157415453	0.015026596699999999	-0.0182715164	0.0182502743	0.08507328480000001	0.18267989559999998	0.0186917035	0.0441142	-0.011639074199999998	-0.010824356100000002	-0.0148989994	-0.0189971938	0.163089992	0.0190093426	0.0931808415	0.007069451700000002	0.082946061	-0.0264448127	-0.087050912	-0.08868103349999999	-0.042000743300000004	-0.016564876	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	0.018026	0.018033881459999998	0.000324936676	0.0003252208805133317	0.0131858	0.0559281	0.0031279523696099995	0.00017386532164000002	0.0293372	0.008093600000000003	0.0008606713038400001	6.550636096000004e-05	-0.00056483	-0.00056483	3.190329289e-07	3.190329289e-07	-0.0	-0.00013932	1.94100624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1173.5792375210062	-4.1261770103312765	17.025336720586342	1377288.2267403863	859.8181558772569	-0.7851503749712947	739287.2611761668	0.6164611113175646	806.9636571970351	-0.5745989656348911	651190.3440368139	0.33016397130868674	1.013987	22.582708	0.10857816	0.0607495	0.0487202275	-0.0266978356	-0.07900843519999999	-0.0365692735	0.0079679476	-0.0142811843	-0.045814047000000004	-0.0782399782	-0.1230534978	0.088792355	-0.0452217342	-0.022650906000000002	-0.1257624792	0.0875512634	-0.1333311119	-0.0351484518	-0.102999726	-0.011216448899999999	0.0318795919	0.077149837	0.119688765	0.0340097391	0.0084282512	-0.0236288997	-0.1008135834	0.09627980039999999	-0.0594868765	-0.0651517834	0.0126291183	0.0323204293	0.0850542094	-0.0707343882	0.0784529017	-0.046413967699999996	0.000149779	0.0373816733	-0.0687174025	0.0428545809	-0.0411632702	0.0281893571	0.0493359205	-0.0177243032	-0.0025155859	0.1972807607	-0.0069326208	0.031244721800000007	-0.0983379427	0.1246492603	0.0540664579	-0.0043136886	0.0315385205	-0.1011702942	0.0288184106	-0.030327071400000002	0.1247043962	0.09059914640000001	0.1098563459	0.0639152453	-0.0770120237	0.0379904784	-0.1753118203	-0.0149127079	0.045074614900000004	0.0727078246	0.0299762543	0.0715549725	0.0342364238	0.08415670630000001	-0.021730048	0.10719061839999999	0.0181853863	-0.026227638799999998	0.030568608100000002	0.0452023759	-0.0284131141	-0.1016881696	0.1916275687	0.1032338309	-0.07809726110000001	-0.1196816113	-0.08984904380000001	0.0745408939	-0.020014353000000002	-0.0320826291	-0.0826676321	-0.07630935900000001	0.0396003335	-0.0427399505	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	0.0	-0.018026	0.0	0.000324936676	0.052798800000000014	0.03961300000000001	0.0015691897690000007	0.0027877132814400013	-0.00629141	-0.03562861	3.95818397881e-05	0.0012693978505320998	-0.000258619	0.000306211	9.376517652099998e-08	6.688378716100001e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1169.4697448270615	-4.1094926939447305	16.887930201585117	1367659.4840658724	859.8097660383386	-0.008389838918333227	739272.8337749025	7.038939707557883e-05	806.6623201253161	-0.30133707171899005	650704.098709958	0.09080403079217576	1.238808	27.589739	0.099719765	0.056587	-0.0931158864	-0.024513377599999997	0.0682958636	-0.0196519604	0.0526754214	0.0498377438	-0.0433146424	0.094662039	-0.032619105499999995	0.008698976	-0.1068151379	0.0170784324	-0.065477096	-0.0243209025	-0.0912338284	-0.0092700987	-0.1047668336	0.0591726667	-0.0048454732	0.1318316159	-0.0262155533	-0.044414774000000004	0.025657454399999998	-0.050303661	-0.027553022000000003	0.0394818846	-0.009438835100000001	0.038287443399999996	0.0372724039	0.0544986371	0.049145449699999996	-0.09492706990000001	0.0574378885	-0.0102823346	0.0227357836	-0.0740015663	-0.004434317100000001	0.046388533600000004	-0.0646532267	0.0154051554	-0.1047371776	0.029366174300000002	-0.0893266636	0.0553397889	-0.031946702599999995	0.1039674163	-0.0381732643	0.08724587980000001	-0.0139309295	-0.0821681314	0.0422684178	-0.09037934140000001	-0.0008684319999999999	-0.0219132245	0.0457623287	-0.006890943199999999	-0.0491902846	0.030844811099999998	-0.036238368199999996	-0.0545193937	0.096005273	-0.1264446818	0.0075600571	-0.0351426575	-0.0379833665	-0.0762298025	0.0561204103	0.0002670604	0.0285629432	-0.0404357732	0.026776641099999998	-0.0412321357	0.1213500574	0.0939290585	0.10379296939999999	-0.0771611135	0.0676468511	0.0348868401	0.0514774478	0.06535846969999999	0.051234614000000005	0.08068786650000001	-0.00047431190000000003	0.0995210743	-0.007301286999999998	0.1539523227	0.0314405274	0.014029708899999998	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	0.00497304	0.00497304	2.47311268416e-05	2.47311268416e-05	0.0331295	-0.01966930000000001	0.0003868813624900003	0.00109756377025	0.038879	0.04517041	0.0015115766410000002	0.0020403659395681	-0.00031483	-5.6210999999999974e-05	3.159676520999996e-09	9.91179289e-08	-0.000468827	-0.000468827	2.19798755929e-07	2.19798755929e-07	-7.31023e-05	-7.31023e-05	5.34394626529e-09	5.34394626529e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1169.7657626713587	0.2960178442972392	0.08762656414238455	1368351.9395181057	860.7647760144594	0.9550099761207776	740915.9996272223	0.912044054490208	808.363795455741	1.7014753304248416	653452.025803611	2.895018300044324	1.2436049999999998	27.696571	0.08331933700000001	0.0401841	0.0003090664	0.0627077005	-0.0133698629	-0.0005586433	0.0684354771	-0.0133427274	0.0504713858	0.0256240865	-0.056452255300000004	0.0410924976	-0.0594370354	0.0047901451000000005	-0.06678666009999999	-0.0559336465	-0.0418247798	-0.0563218012	-0.0229531742	0.055908426	-0.0041909710999999995	0.1297593045	0.0846257874	-0.015213729799999999	0.048380289699999995	0.0468060021	-0.0593905569	-0.0143700634	-0.0465944149	0.050742357800000006	-0.0494314023	0.0967107314	0.0674653741	-0.0433507117	0.041382889900000004	0.012533823999999999	-0.0763989873	-0.029458076099999998	0.014273501499999999	0.0262586668	-0.0543767662	-0.0842212496	-0.0432510005	0.0212103873	-0.021199549300000002	0.068474468	-0.030867827200000007	0.0917652006	0.011566493600000002	0.046196784000000005	0.0218554461	-0.0450288117	0.037007622000000004	-0.0910876116	-0.0319445465	0.010750958400000002	0.0652246445	0.10818616519999999	0.0977955857	0.10104884439999999	0.0417813572	0.0161985706	0.0277631264	-0.031837510699999995	0.001540011	0.0635501681	-0.075018258	-0.076335714	0.0006945535	-0.0587160459	0.1116697201	0.051202324900000006	0.0133604233	0.0328290198	-0.007635905	0.051229067999999996	-0.09048467800000001	-0.08385432599999999	-0.0035409190999999996	0.0404028357	0.026437402599999996	-0.0069199099	0.0094521495	0.08789555269999999	0.08910383220000001	-0.015074839599999999	-0.0480378639	-0.08849116359999999	-0.0641507392	-0.0687927991	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	1.86865e-05	-0.0049543535	3.4918528225000005e-10	2.454561860296225e-05	0.0576929	0.024563400000000003	0.0006033606195599999	0.0033284707104099995	0.0222039	-0.016675099999999998	0.0004930131752100001	0.0002780589600100001	-0.0003866780000000001	-7.184800000000006e-05	5.162135104000009e-09	1.4951987568400007e-07	4.00937e-06	0.00047283637	2.2357423279477682e-07	1.6075047796899994e-11	0.000124743	0.0001978453	3.9142762732089986e-08	1.5560816049e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1175.079303132046	5.313540460687364	28.23371222736168	1380811.368649295	862.7374041774925	1.972628163033164	744315.8285669179	3.891261869591596	811.7612485987113	3.3974531429703347	658956.3247265386	11.542687858679006	1.119636	24.935617	0.16561361500000002	0.117317	0.11475593210000001	-0.0030252829999999997	-0.0036376319	0.0791560124	0.0264529304	-0.050701476399999994	-0.009923685500000001	-0.08084907940000001	-0.0266495381	0.0307039702	-0.08501914320000001	-0.0160903187	-0.0968828805	-0.08748446359999999	-0.0554052075	0.0113052783	-0.0790146668	-0.042662598499999996	-0.029112400899999998	0.1502051643	-0.0054013546	-0.1348068094	-0.014733688200000001	0.027703598500000003	-0.0507469694	-0.1118493076	0.06838756780000001	0.0053556829	-0.09205453820000001	-0.0641235336	0.0034681479	-0.0255772231	-0.1203186228	0.0687519093	-0.0288354158	0.08193900559999999	-0.05235957559999999	-0.0664727719	-0.0520635291	-0.0491408864	0.0603456071	0.0170582942	-0.0575361268	0.1307458857	-0.0108425368	0.10996511279999999	0.015394898	0.0367744965	0.05129090360000002	-0.1080353226	0.0255897791	-0.046561449500000004	-0.0943396824	0.0549439401	-0.0395884383	-0.0202928812	-0.1101385677	-0.0291324077	0.0524354666	-0.0662089992	0.062195715599999986	0.0549504418	0.0282102963	0.0923475109	-0.013304921	0.1504309341	0.0712992202	0.0146918647	0.014257246599999999	-0.029964421	-0.062048133099999986	0.0636520702	-0.0042967806	0.1176505189	0.0021337615	0.06480137379999999	-0.0018570382000000002	-0.09808282310000001	-0.061658127	-0.2430932532	-0.0899646145	0.0380399129	-0.055640311500000005	-0.10437106619999999	0.0767083749	-0.035811522900000003	0.120853556	0.0087287017	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.0254843	0.0254656135	0.0006494495464899999	0.0006484974709313823	0.0546515	-0.0030414	9.25011396e-06	0.00298678645225	0.13228299999999998	0.1100791	0.017498792088999997	0.012117408256809995	-0.000662351	-0.000275673	7.5995602929e-08	4.387088472010001e-07	1.69984e-05	1.2989030000000001e-05	1.6871490034090002e-10	2.8894560256e-10	0.000376631	0.00025188799999999997	6.344756454400001e-08	1.4185091016099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1174.1259680122175	-0.95333511982858	0.908847850698573	1378571.788760627	862.8229805344611	0.08557635696854504	744463.4957383709	0.007323312872007847	811.7352473022978	-0.026001296413483036	658914.1117129226	0.0006760674151818056	1.196755	26.653166	0.2617712500000001	0.166812	-0.0532430304	-0.0896985058	0.0499324851	-0.0106925154	-0.07819278519999999	0.0037650275	-0.0522488245	0.06663918049999999	0.0119907711	-0.017105431	-0.008430194399999999	0.0310077396	-0.06763087179999999	-0.057637787999999995	0.0024779519	0.11232537220000001	0.020904324499999998	0.0193981101	-0.048124475199999996	0.084395564	-0.048167935499999995	-0.0927502201	0.0082576642	0.0780474717	0.08324717	-0.0192807452	0.0172077359	-0.0035260884000000007	0.0142387925	0.0093046478	-0.0611649832	0.0018063557	0.0092761317	-0.0381192879	0.0730204304	0.0220694325	0.0374188117	-0.021867663199999998	0.0421854605	0.0865171163	-0.0358472073	-0.0025370955	-0.0077154395	-0.035893294900000004	-0.0164417025	0.09417413039999999	-0.1039372647	-0.0313338959	0.0449120999	-0.107847779	0.053198887300000004	-0.0123283083	-0.0667117859	0.0260932846	-0.0976438023	-0.0784293717	0.0048086058	-0.059275583	0.0421269106	-0.0015985327	0.0516892965	0.039326500099999995	0.0539938243	-0.0575809422	0.050674763	-0.0439907057	-0.0160574444	0.0061085948	-0.0410659829	0.1420385735	0.0549931966	0.09205606	0.10064405800000001	0.0647352735	0.0389391142	0.0322438152	-0.0448580529	0.0361325236	-0.0828536884	0.0322682883	-0.1297772473	-0.040710292200000005	0.0157799481	0.0328258261	-0.0063787078	-0.0537536555	0.0182171706	-0.0831911424	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.0188065	-0.006677799999999998	0.00035368444225	4.459301283999997e-05	-0.0970289	-0.1516804	0.023006943744160003	0.009414607435209998	0.07442899999999998	-0.057853999999999996	0.005539676040999997	0.0033470853159999997	9.95639e-05	0.0007619149	5.805143148420101e-07	9.912970183209997e-09	8.67945e-05	6.97961e-05	4.8714955752099995e-09	7.53328523025e-09	0.000456101	7.947e-05	6.315480899999999e-09	2.08028122201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1173.2469844768245	-0.8789835353929902	0.7726120554919601	1376508.486583962	863.0389765525623	0.2159960181012366	744836.2750488942	0.046654279835589715	812.3480897819693	0.6128424796714853	659909.4189724146	0.3755759048898949	1.196453	26.646429	0.07098696999999997	0.0376413	-0.022788029300000002	0.0607720809	0.0130029957	0.0087154008	-0.0100351615	-0.0044499764	0.0665645568	0.0253842706	0.0237820554	-0.0078648724	0.0352567732	0.0085503249	-0.034365033999999996	0.0071610673	-0.030454234500000007	0.0626292863	-0.0025429778	0.0910568682	-0.047156787699999994	0.0931073351	0.023699194700000002	-0.007115160600000002	-0.063203652	0.0243505786	-0.0024193307999999998	-0.10320096050000001	0.09357843	0.0215019792	-0.0009175855	-0.0172885117	-0.11874433460000001	-0.0684021023	-0.09144615560000001	0.0033347446000000004	-0.039806681600000005	-0.0304569243	0.0515867759	-0.0238469407	0.0339619747	-0.0335185293	-0.0201013959	0.026284829	0.0298774676	-0.024432332	-0.0613370802	0.044117833499999995	-0.05879770190000001	-0.0250965031	-0.0179578714	-0.1173301001	0.0267494259	0.0019065881	-0.0407337481	-0.07720262950000001	-0.0883594259	0.0131919843	-0.1246357717	0.0709576829	0.0115795726	0.020583469899999998	0.1125301059	0.011058875	0.0402043048	0.0939902256	-0.0120112229	-0.0652988881	0.0174082742	0.017353133899999998	-0.0281476456	-0.0272616583	-0.0459040395	-0.06008830110000001	0.0733580096	-0.0194454648	-0.0223781712	0.0765708866	-0.0840204342	0.0791090088	-0.0676061845	-0.04735045400000002	0.0280647104	-0.066667894	-0.0193814447	-0.0991295411	-0.0409681952	-0.0104922571	-0.0737253548	-0.0726392066	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	0.0159187	-0.0028877999999999994	0.00025340500969000005	8.339388839999998e-06	-0.0679362	0.029092700000000003	0.0008463851932900001	0.004615327270439999	0.0515111	-0.022917899999999984	0.00265339342321	0.0005252301404099993	-0.000170225	-0.0002697889	7.278605056321e-08	2.8976550625e-08	0.00012817200000000002	4.1377500000000015e-05	1.712097506250001e-09	1.6428061584000004e-08	0.000466706	1.0605000000000013e-05	1.1246602500000023e-10	2.1781449043600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1172.9049671884216	-0.3420172884029853	0.1169758255665308	1375706.0620552723	860.7591109489142	-2.2798656036480907	740906.2470815652	5.197787170697673	812.1546509238252	-0.19343885814407716	659595.1770172004	0.037418591840084385	1.072657	23.889357	0.0689668519	0.0445189	0.0609341971	0.0315962169	-0.0619712993	-0.0172500339	0.012152751100000001	-0.0566198886	-0.0070935318	-0.0739214073	-0.0416809736	0.0682079094	0.0528880796	-0.0062285614	-0.046059648499999994	0.012770525500000001	-0.052763054000000004	0.0081875508	-0.068419609	0.07496219900000001	0.0215413479	0.0386513033	-0.043514548	-0.005814774	-0.178955215	-0.034741146	-0.0370876609	0.0496312971	0.029586804900000006	0.012975036100000002	0.0593232243	-0.0929514883	-0.0209769764	-0.028766152599999997	-0.1312962569	-0.021474089900000003	-0.045093450099999995	0.049856867199999995	-0.039784145800000004	0.0165623596	-0.0298263427	0.0022336427	0.07328087700000001	0.0086354672	0.09043947529999999	0.0739547904	-0.0039974434	0.0410545452	-0.028217662	0.0715931315	-0.042530999699999995	-0.024478635699999998	0.0059123449	-0.0094899228	-0.1198996104	-0.1419588794	0.037833608399999996	0.0344356664	-0.0697533925	0.0045684426	-0.07971558769999999	-0.1078598366	0.0636051654	0.0900475406	0.16401257	-0.11989263039999999	0.1048576333	0.10275135519999999	-0.0476511076	-0.055516730599999994	-0.134493776	0.040104945499999996	-0.0362798221	0.028522599300000007	-0.0792745946	-0.0324366146	-0.11423081480000001	0.0110761634	0.0290989881	0.0287013872	0.09658883089999999	0.165471076	0.0166844854	-0.16018688609999998	-0.07643883509999999	0.0736338711	-0.0327804237	-0.027525421499999998	-0.0680169924	-0.0121816704	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	1.20231e-05	-0.0159066769	1.4455493361e-10	0.0002530223700009936	-0.0716275	-0.0036912999999999946	1.3625695689999961e-05	0.00513049875625	0.0119436	-0.0395675	0.00014264958096	0.0015655870562500001	-5.67175e-05	0.0001135075	1.288395255625e-08	3.21687480625e-09	0.000208132	7.995999999999999e-05	6.393601599999998e-09	4.3318929424e-08	0.000464146	-2.5600000000000297e-06	6.5536000000001525e-12	2.1543150931599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
