onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.214380	1.630680	choice_stranger	1.630680	4	high	0	4
9.477600	1.000000	outcome_stranger_recip	1.630680	4	high	0	4
15.484000	1.520530	choice_computer	1.520530	4	high	0	4
20.748600	1.000000	outcome_computer_recip	1.520530	4	high	0	4
26.974900	1.672310	choice_friend	1.672310	4	high	2	4
32.236700	1.000000	outcome_friend_recip	1.672310	4	high	2	4
36.245000	1.810100	choice_computer	1.810100	2	high	0	2
41.509600	1.000000	outcome_computer_recip	1.810100	2	high	0	2
49.708000	1.641400	choice_stranger	1.641400	8	high	2	8
54.969600	1.000000	outcome_stranger_defect	1.641400	8	high	2	8
59.179500	1.410660	choice_stranger	1.410660	8	high	4	8
64.441700	1.000000	outcome_stranger_recip	1.410660	8	high	4	8
68.669700	1.795080	choice_friend	1.795080	4	high	0	4
76.931200	1.000000	outcome_friend_defect	1.795080	4	high	0	4
85.128400	1.533300	choice_friend	1.533300	8	high	4	8
93.390900	1.000000	outcome_friend_recip	1.533300	8	high	4	8
103.401000	1.608460	choice_computer	1.608460	8	high	0	8
108.667000	1.000000	outcome_computer_recip	1.608460	8	high	0	8
116.844000	1.627210	choice_friend	1.627210	8	high	0	8
122.105000	1.000000	outcome_friend_defect	1.627210	8	high	0	8
126.329000	2.116570	choice_friend	2.116570	2	high	0	2
133.079000	1.000000	outcome_friend_defect	2.116570	2	high	0	2
141.291000	2.017130	choice_friend	2.017130	2	high	0	2
146.554000	1.000000	outcome_friend_recip	2.017130	2	high	0	2
150.760000	1.839530	choice_stranger	1.839530	2	high	0	2
157.523000	1.000000	outcome_stranger_recip	1.839530	2	high	0	2
161.727000	1.930870	choice_stranger	1.930870	8	high	0	8
166.990000	1.000000	outcome_stranger_defect	1.930870	8	high	0	8
176.998000	1.938610	choice_computer	1.938610	2	high	0	2
185.262000	1.000000	outcome_computer_defect	1.938610	2	high	0	2
191.456000	1.959670	choice_stranger	1.959670	8	high	4	8
196.719000	1.000000	outcome_stranger_defect	1.959670	8	high	4	8
200.728000	1.678070	choice_computer	1.678070	8	high	2	8
207.493000	1.000000	outcome_computer_recip	1.678070	8	high	2	8
211.677000	1.972440	choice_stranger	1.972440	2	high	0	2
219.939000	1.000000	outcome_stranger_defect	1.972440	2	high	0	2
229.949000	1.565140	choice_computer	1.565140	8	high	4	8
236.712000	1.000000	outcome_computer_defect	1.565140	8	high	4	8
240.943000	1.913390	choice_friend	1.913390	8	high	2	8
249.208000	1.000000	outcome_friend_recip	1.913390	8	high	2	8
255.215000	1.703060	choice_computer	1.703060	8	high	0	8
260.480000	1.000000	outcome_computer_defect	1.703060	8	high	0	8
266.687000	1.740870	choice_friend	1.740870	8	high	2	8
271.949000	1.000000	outcome_friend_defect	1.740870	8	high	2	8
275.958000	2.378110	choice_computer	2.378110	4	high	2	4
281.221000	1.000000	outcome_computer_defect	2.378110	4	high	2	4
289.447000	1.932430	choice_friend	1.932430	8	high	4	8
294.709000	1.000000	outcome_friend_defect	1.932430	8	high	4	8
298.712000	2.025010	choice_computer	2.025010	4	high	0	4
303.976000	1.000000	outcome_computer_defect	2.025010	4	high	0	4
308.175000	1.936320	choice_friend	1.936320	4	high	0	4
314.939000	1.000000	outcome_friend_recip	1.936320	4	high	0	4
319.170000	1.616520	choice_stranger	1.616520	4	high	0	4
325.933000	1.000000	outcome_stranger_defect	1.616520	4	high	0	4
329.940000	2.056240	choice_computer	2.056240	8	high	2	8
335.204000	1.000000	outcome_computer_defect	2.056240	8	high	2	8
339.411000	2.076700	choice_friend	2.076700	4	high	2	4
344.674000	1.000000	outcome_friend_defect	2.076700	4	high	2	4
350.669000	2.144660	choice_computer	2.144660	4	high	2	4
355.933000	1.000000	outcome_computer_recip	2.144660	4	high	2	4
360.129000	1.792100	choice_stranger	1.792100	8	high	0	8
366.891000	1.000000	outcome_stranger_recip	1.792100	8	high	0	8
370.894000	2.019360	choice_computer	2.019360	8	high	4	8
376.158000	1.000000	outcome_computer_recip	2.019360	8	high	4	8
382.346000	1.842960	choice_stranger	1.842960	4	high	2	4
389.110000	1.000000	outcome_stranger_recip	1.842960	4	high	2	4
393.325000	1.539380	choice_stranger	1.539380	8	high	2	8
400.076000	1.000000	outcome_stranger_recip	1.539380	8	high	2	8
406.286000	1.555910	choice_friend	1.555910	8	high	0	8
414.549000	1.000000	outcome_friend_recip	1.555910	8	high	0	8
420.765000	2.056120	choice_stranger	2.056120	4	high	2	4
427.527000	1.000000	outcome_stranger_defect	2.056120	4	high	2	4
