TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,4,8,5.000000e-01,2,1.0,0.0,4.2983,2.0,8,6.02321,high,1.72492,1.27508,6.56255,9.5612,9.57761,11.5927,7.29438,11.5932,15.5618
2,2,1,2,2,4,2,8,1.0,1.0,15.8606,3.0,8,17.5637,high,1.70305,1.29695,18.0955,22.6095,22.6283,24.6408,8.7802,24.6412,26.6255
3,3,1,1,2,4,5.000000e-01,0,1.0,2.0,26.6491,2.0,4,28.1883,high,1.53926,1.46074,28.7208,31.9074,31.9267,33.9388,7.28973,33.9392,35.9078
4,4,1,3,4,4,2,2,1.0,3.0,36.1543,2.0,4,37.6641,high,1.50975,1.49025,38.2064,42.9085,42.9261,44.94,8.78567,44.9403,48.9092
5,5,0,3,2,4,2,2,1.0,4.0,49.1314,2.0,4,51.2528,high,2.12136,0.878638,51.7864,55.8943,55.9114,57.9258,8.79434,57.9262,59.8947
6,6,1,1,4,4,2,2,1.0,5.0,59.9099,2.0,4,61.711,high,1.80109,1.19891,62.2556,66.6611,66.6805,68.6925,8.78262,68.6929,72.6617
7,7,1,3,8,2,5.000000e-01,8,1.0,6.0,72.9457,999.0,999,75.9489,999,0.0,0.0,75.9684,78.1934,999.0,999.0,926.054,80.2252,88.2103
8,8,1,2,8,2,5.000000e-01,0,1.0,7.0,88.4459,2.0,2,90.0708,high,1.62483,1.37517,90.6026,93.7108,93.7293,95.7423,7.29636,95.7426,103.696
9,9,0,3,2,2,5.000000e-01,0,1.0,8.0,103.978,3.0,0,105.658,low,1.67973,1.32027,106.199,109.228,109.228,111.244,7.26556,111.244,113.229
10,10,1,2,6,0,3.500000e+00,4,1.0,9.0,113.479,3.0,4,115.533,high,2.05426,0.945739,116.075,121.729,121.73,123.745,10.2661,123.746,129.73
11,11,0,2,4,8,2,2,1.0,10.0,130.021,2.0,8,131.653,high,1.63186,1.36814,132.186,136.778,136.795,138.809,8.78821,138.81,142.779
12,12,0,3,4,0,2,4,1.0,11.0,143.076,2.0,0,144.643,low,1.56696,1.43304,145.186,149.826,149.826,151.842,8.76607,151.842,155.827
13,13,0,2,4,2,5.000000e-01,4,1.0,12.0,156.115,3.0,4,158.382,high,2.2664,0.733597,158.923,161.374,161.375,163.39,7.2749,163.39,167.375
14,14,0,1,2,8,3.500000e+00,4,1.0,13.0,167.399,3.0,4,169.223,low,1.82362,1.17638,169.767,175.657,175.675,177.689,10.2897,177.689,179.658
15,15,1,2,2,2,5.000000e-01,8,1.0,14.0,179.915,3.0,8,181.479,high,1.56385,1.43615,182.018,185.174,185.192,187.205,7.28988,187.206,189.174
16,16,1,1,2,8,5.000000e-01,0,1.0,15.0,189.208,2.0,8,191.088,high,1.87955,1.12045,191.629,194.472,194.491,196.503,7.29459,196.503,198.472
17,17,0,1,4,0,2,8,1.0,16.0,198.492,2.0,0,200.563,low,2.07106,0.928943,201.099,205.238,205.239,207.254,8.76176,207.254,211.255
18,18,0,1,2,2,3.500000e+00,8,1.0,17.0,211.266,2.0,2,212.92,low,1.65346,1.34654,213.459,219.521,219.539,221.553,10.2862,221.553,223.522
19,19,0,1,6,0,5.000000e-01,2,1.0,18.0,223.542,2.0,0,225.46,low,1.91763,1.08237,225.992,228.788,228.788,230.804,7.26159,230.804,236.804
20,20,0,2,2,0,5.000000e-01,8,1.0,19.0,237.094,3.0,8,239.482,high,2.38783,0.612172,240.025,242.336,242.353,244.368,7.27358,244.368,246.352
21,21,0,2,4,2,5.000000e-01,0,1.0,20.0,246.593,3.0,0,248.84,low,2.24701,0.752992,249.386,251.853,251.853,253.869,7.27506,253.869,257.853
22,22,1,2,2,8,5.000000e-01,0,1.0,21.0,258.126,2.0,8,260.081,high,1.95538,1.04462,260.621,263.385,263.404,265.417,7.29078,265.417,267.386
23,23,0,1,2,4,5.000000e-01,0,1.0,22.0,267.41,3.0,0,269.357,low,1.94679,1.05321,269.887,272.667,272.668,274.683,7.27316,274.684,276.668
24,24,1,3,4,4,3.500000e+00,0,1.0,23.0,276.898,3.0,0,278.766,low,1.86809,1.13191,279.31,285.138,285.138,287.153,10.2556,287.154,291.154
25,25,0,2,2,8,3.500000e+00,4,1.0,24.0,291.397,3.0,4,293.704,low,2.30689,0.693114,294.249,299.655,299.673,301.686,10.2895,301.687,303.655
26,26,0,1,6,2,3.500000e+00,4,1.0,25.0,303.679,3.0,4,305.261,high,1.58218,1.41782,305.797,311.937,311.955,313.969,10.2901,313.969,319.938
27,27,1,1,6,2,5.000000e-01,8,1.0,26.0,319.951,3.0,8,321.281,high,1.33028,1.66972,321.815,325.189,325.209,327.22,7.26957,327.22,333.205
28,28,1,2,2,2,2,4,1.0,27.0,333.479,3.0,4,335.653,high,2.17332,0.826677,336.192,340.222,340.24,342.253,8.7738,342.253,344.238
29,29,1,1,2,8,2,4,1.0,28.0,344.263,2.0,8,346.91,high,2.64707,0.352927,347.442,351.02,351.039,353.051,8.78804,353.051,355.02
30,30,1,3,8,0,5.000000e-01,8,1.0,29.0,355.265,3.0,8,357.651,high,2.38636,0.613643,358.195,360.505,360.522,362.536,7.27153,362.537,370.522
