TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,2,8,5.000000e-01,2,1.0,0.0,4.27117,2.0,8,6.18936,high,1.91819,1.08181,6.72485,9.53514,9.55126,11.5666,7.29544,11.5671,13.5356
2,2,0,1,8,8,5.000000e-01,2,1.0,1.0,13.55,2.0,8,15.5318,high,1.98176,1.01824,16.0706,18.8018,18.8195,20.8333,7.28323,20.8336,28.8028
3,3,1,3,2,4,3.500000e+00,2,1.0,2.0,29.061,2.0,4,31.0191,high,1.95811,1.04189,31.5555,37.3194,37.3369,39.3508,10.2898,39.3512,41.3198
4,4,0,1,4,0,5.000000e-01,4,1.0,3.0,41.3532,3.0,4,42.7261,high,1.37284,1.62716,43.2588,46.6172,46.6354,48.6487,7.2955,48.6491,52.6179
5,5,1,3,8,0,5.000000e-01,8,1.0,4.0,52.8738,2.0,0,54.4665,low,1.59278,1.40722,55.0106,58.1185,58.1187,60.1343,7.26055,60.1347,68.1352
6,6,1,3,2,4,5.000000e-01,0,1.0,5.0,68.4083,2.0,4,69.9036,high,1.49527,1.50473,70.4498,73.667,73.6844,75.6985,7.29016,75.6988,77.6674
7,7,1,3,2,2,5.000000e-01,8,1.0,6.0,77.9034,2.0,2,80.1118,low,2.20847,0.791526,80.6549,83.168,83.1683,85.1839,7.28053,85.1842,87.1528
8,8,1,1,4,4,5.000000e-01,0,1.0,7.0,87.1861,2.0,4,88.8549,high,1.66882,1.33118,89.3888,92.4502,92.4697,94.4817,7.29564,94.4821,98.4509
9,9,0,2,2,2,5.000000e-01,0,1.0,8.0,98.6934,2.0,2,100.312,high,1.61878,1.38122,100.843,103.936,103.953,105.967,7.27395,105.968,107.952
10,10,0,3,4,4,2,8,1.0,9.0,108.187,2.0,4,109.838,low,1.65103,1.34897,110.376,114.937,114.953,116.969,8.78185,116.969,120.938
11,11,1,3,2,8,3.500000e+00,4,1.0,10.0,121.207,999.0,999,124.209,999,0.0,0.0,124.229,129.454,999.0,999.0,877.792,131.486,133.47
12,12,1,1,4,2,3.500000e+00,0,1.0,11.0,133.503,2.0,2,134.85,high,1.34698,1.65302,135.394,141.768,141.788,143.799,10.2961,143.8,147.753
13,13,0,1,2,0,2,2,1.0,12.0,147.773,3.0,2,149.239,high,1.4657,1.5343,149.771,154.535,154.553,156.566,8.79362,156.567,158.535
14,14,0,2,2,2,2,4,1.0,13.0,158.807,3.0,4,160.363,high,1.55575,1.44425,160.898,165.567,165.584,167.599,8.79184,167.599,169.568
15,15,1,2,4,0,2,4,1.0,14.0,169.785,3.0,4,171.037,high,1.25202,1.74798,171.57,176.537,176.556,178.569,8.78357,178.569,182.538
16,16,0,3,4,4,2,2,1.0,15.0,182.824,2.0,4,184.16,high,1.33613,1.66387,184.698,189.586,189.602,191.617,8.79335,191.617,195.586
17,17,0,3,4,8,5.000000e-01,0,1.0,16.0,195.86,3.0,0,197.482,low,1.62289,1.37711,198.026,201.118,201.118,203.134,7.27437,203.134,207.119
18,18,0,1,8,0,5.000000e-01,8,1.0,17.0,207.15,3.0,8,209.14,high,1.98994,1.01006,209.683,212.401,212.42,214.432,7.28214,214.432,222.402
19,19,0,3,4,4,3.500000e+00,0,1.0,18.0,222.666,2.0,4,224.344,high,1.67794,1.32206,224.888,230.918,230.935,232.95,10.2839,232.95,236.919
20,20,1,2,2,2,5.000000e-01,8,1.0,19.0,237.147,3.0,8,239.098,high,1.95129,1.04871,239.64,242.404,242.424,244.435,7.28829,244.436,246.404
21,21,1,1,6,8,5.000000e-01,2,1.0,20.0,246.436,2.0,8,247.858,high,1.42176,1.57824,248.402,251.686,251.706,253.717,7.28162,253.718,259.687
22,22,1,3,4,2,5.000000e-01,0,1.0,21.0,259.951,3.0,0,261.746,low,1.79538,1.20462,262.282,265.203,265.203,267.219,7.26813,267.219,271.204
23,23,0,1,2,4,2,2,1.0,22.0,271.238,3.0,2,273.353,low,2.1157,0.884296,273.894,278.001,278.019,280.033,8.79519,280.033,282.002
24,24,0,2,2,0,5.000000e-01,8,1.0,23.0,282.236,2.0,0,284.244,low,2.0084,0.991601,284.785,287.471,287.471,289.487,7.25103,289.487,291.487
25,25,1,1,6,2,5.000000e-01,4,1.0,24.0,291.519,3.0,4,293.47,high,1.95098,1.04902,294.004,296.769,296.789,298.8,7.28126,298.801,304.77
26,26,1,2,6,8,2,0,1.0,25.0,305.033,2.0,8,306.776,high,1.74284,1.25716,307.318,311.771,311.789,313.802,8.76907,313.802,319.787
27,27,0,3,2,0,2,2,1.0,26.0,320.064,3.0,2,321.714,high,1.64971,1.35029,322.257,326.819,326.836,328.851,8.78641,328.851,330.819
28,28,1,2,2,4,5.000000e-01,2,1.0,27.0,331.054,2.0,4,333.088,high,2.03405,0.96595,333.634,336.304,336.323,338.336,7.28217,338.336,340.305
29,29,1,2,2,0,2,2,1.0,28.0,340.531,2.0,0,342.597,low,2.06527,0.934729,343.135,347.29,347.29,349.306,8.77455,349.306,351.29
30,30,1,1,2,0,5.000000e-01,8,1.0,29.0,351.313,3.0,8,353.155,high,1.84144,1.15856,353.7,356.572,356.591,358.604,7.29058,358.604,360.573
31,31,0,2,2,4,5.000000e-01,0,1.0,30.0,360.809,2.0,4,362.33,high,1.52173,1.47827,362.871,366.058,366.075,368.089,7.28046,368.089,370.074
32,32,1,2,2,4,5.000000e-01,8,1.0,31.0,370.287,2.0,4,372.688,low,2.40108,0.598919,373.232,375.543,375.561,377.574,7.28712,377.575,379.543
33,33,1,1,6,4,2,8,1.0,32.0,379.558,3.0,8,381.098,high,1.54017,1.45983,381.639,386.31,386.329,388.341,8.78315,388.342,394.31
34,34,0,1,4,8,3.500000e+00,4,1.0,33.0,394.334,3.0,4,395.703,low,1.3687,1.6313,396.235,402.593,402.611,404.624,10.2902,404.625,408.593
35,35,0,2,2,8,5.000000e-01,2,1.0,34.0,408.857,3.0,2,411.673,low,2.81607,0.183934,412.205,414.11,414.127,416.141,7.28421,416.141,418.11
36,36,0,2,6,4,3.500000e+00,8,1.0,35.0,418.333,2.0,4,419.966,low,1.63356,1.36644,420.502,426.595,426.596,428.611,10.2785,428.612,434.596
