TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,2,4,3.500000e+00,0,1.0,0.0,4.24868,3.0,0,5.98954,low,1.74086,1.25914,6.5256,12.5111,12.5113,14.5265,10.2778,14.5269,16.5107
2,2,1,1,2,2,5.000000e-01,0,1.0,1.0,16.5263,3.0,0,17.9166,low,1.39028,1.60972,18.447,21.776,21.7762,23.7915,7.26517,23.7918,25.7758
3,3,1,3,4,8,3.500000e+00,2,1.0,2.0,26.0184,3.0,2,28.4753,low,2.45688,0.543121,29.0076,34.2752,34.2908,36.3063,10.2879,36.3065,40.2747
4,4,1,2,2,8,2,0,1.0,3.0,40.4805,3.0,0,42.0196,low,1.53911,1.46089,42.5544,47.243,47.2431,49.2585,8.77798,49.2588,51.2427
5,5,0,2,6,8,2,2,1.0,4.0,51.4744,3.0,2,52.9119,low,1.43741,1.56259,53.4437,58.2266,58.2392,60.2421,8.76765,60.2424,66.2261
6,6,0,3,6,0,5.000000e-01,8,1.0,5.0,66.4424,2.0,0,68.4915,low,2.04908,0.95092,69.0208,71.6944,71.6946,73.7099,7.2675,73.7102,79.6939
7,7,1,1,2,8,5.000000e-01,0,1.0,6.0,79.7156,3.0,0,81.3853,low,1.66972,1.33028,81.926,84.9748,84.9749,86.9903,7.27471,86.9905,88.9745
8,8,1,3,4,4,5.000000e-01,8,1.0,7.0,89.1898,2.0,4,91.5772,low,2.38743,0.612567,92.1126,94.4428,94.4575,96.474,7.28423,96.4743,100.442
9,9,1,3,4,2,5.000000e-01,4,1.0,8.0,100.657,3.0,4,102.503,high,1.84644,1.15356,103.034,105.911,105.911,107.926,7.26973,107.927,111.91
10,10,0,1,8,2,2,0,1.0,9.0,111.924,2.0,2,113.512,high,1.58807,1.41193,114.051,118.676,118.689,120.691,8.76706,120.691,128.675
11,11,0,3,2,2,5.000000e-01,0,1.0,10.0,128.883,2.0,2,130.659,high,1.77653,1.22347,131.188,134.143,134.157,136.159,7.27576,136.159,138.143
12,12,1,1,8,4,2,0,1.0,11.0,138.159,3.0,0,139.417,low,1.25786,1.74214,139.953,144.908,144.908,146.924,8.76465,146.924,154.907
13,13,0,3,6,4,5.000000e-01,0,1.0,12.0,155.13,3.0,0,157.332,low,2.20165,0.798352,157.858,160.391,160.392,162.407,7.27702,162.407,168.391
14,14,0,1,2,4,2,0,1.0,13.0,168.4,3.0,0,169.808,low,1.40883,1.59117,170.342,175.156,175.156,177.171,8.77197,177.172,179.156
15,15,0,2,2,2,2,0,1.0,14.0,179.361,2.0,2,180.484,high,1.12261,1.87739,181.013,186.124,186.136,188.139,8.77803,188.14,190.124
16,16,0,1,2,8,5.000000e-01,0,1.0,15.0,190.139,3.0,0,191.76,low,1.62105,1.37895,192.294,195.389,195.389,197.404,7.26586,197.405,199.389
17,17,1,1,8,2,5.000000e-01,8,1.0,16.0,199.404,2.0,2,200.901,low,1.49696,1.50304,201.433,204.654,204.669,206.685,7.28128,206.685,214.653
18,18,0,2,4,4,5.000000e-01,2,1.0,17.0,214.866,3.0,2,216.33,low,1.46364,1.53636,216.87,220.122,220.134,222.137,7.27084,222.137,226.121
19,19,1,3,2,2,3.500000e+00,0,1.0,18.0,226.337,2.0,2,228.407,high,2.06985,0.93015,228.947,234.589,234.604,236.62,10.2834,236.621,238.589
20,20,1,3,4,0,2,4,1.0,19.0,238.828,3.0,4,240.133,high,1.30486,1.69514,240.665,245.589,245.589,247.604,8.77593,247.604,251.588
21,21,0,1,2,8,5.000000e-01,4,1.0,20.0,251.602,3.0,4,253.411,low,1.80849,1.19151,253.946,256.853,256.867,258.869,7.26681,258.869,260.853
22,22,1,2,4,0,5.000000e-01,4,1.0,21.0,261.088,2.0,0,264.086,low,2.9979,0.00210406,264.617,266.337,266.337,268.353,7.26441,268.353,272.337
23,23,1,1,2,8,5.000000e-01,4,1.0,22.0,272.351,3.0,4,273.728,low,1.37607,1.62393,274.257,277.602,277.617,279.633,7.28166,279.633,281.602
24,24,0,3,6,2,2,8,1.0,23.0,281.845,2.0,2,284.42,low,2.57505,0.42495,284.958,288.601,288.615,290.617,8.77209,290.617,296.601
25,25,0,2,6,8,5.000000e-01,4,1.0,24.0,296.841,3.0,4,298.197,low,1.3565,1.6435,298.741,302.1,302.112,304.116,7.27529,304.116,310.1
26,26,1,2,4,0,5.000000e-01,2,1.0,25.0,310.309,2.0,0,311.942,low,1.63228,1.36772,312.473,315.568,315.568,317.584,7.27419,317.584,321.568
27,27,0,3,2,2,5.000000e-01,4,1.0,26.0,321.81,2.0,2,323.268,low,1.45796,1.54204,323.8,327.067,327.081,329.083,7.27241,329.083,331.067
28,28,0,1,2,2,2,4,1.0,27.0,331.074,2.0,2,332.476,low,1.40144,1.59856,333.018,337.832,337.846,339.848,8.77328,339.848,341.832
