TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,2,4,1,1.0,0.0,4.25508,2.0,5.06498,0.809901,1.0,6.77747,7.79282,3.53774,7.79308,8.55049
2,2,3,0.750000,2,4,1,1.0,1.0,8.74933,2.0,9.90221,1.15288,2.0,11.2702,12.2856,3.5363,12.2858,13.0376
3,3,1,0.750000,2,4,1,1.0,2.0,13.232,2.0,13.7385,0.506529,7.0,15.7402,16.7556,3.52366,16.7558,17.5078
4,4,2,0.750000,2,4,1,1.0,3.0,17.6985,3.0,18.2922,0.593727,5.0,20.2273,21.2428,3.54427,21.243,21.9949
5,5,3,0.750000,2,4,1,1.0,4.0,22.1874,3.0,22.7793,0.591859,6.0,24.7145,25.7298,3.54243,25.73,26.482
6,6,3,0.750000,2,4,1,1.0,5.0,26.6727,3.0,27.4832,0.810524,7.0,29.1858,30.2012,3.52847,30.2014,30.9526
7,7,3,0.750000,2,4,1,1.0,6.0,31.1442,3.0,31.7197,0.575556,6.0,33.6568,34.6722,3.52802,34.6724,35.4226
8,8,3,10,2,4,1,1.0,7.0,35.6157,3.0,36.0736,0.457862,7.0,38.1279,39.1433,3.52755,39.1434,49.1507
9,9,3,0.750000,1,2,2,1.0,8.0,49.1691,2.0,50.1688,0.999691,1.0,51.6925,52.7079,3.53881,52.7081,53.4711
10,10,3,0.750000,1,2,2,1.0,9.0,53.4736,2.0,54.0047,0.531036,4.0,55.9894,57.0048,3.53117,57.005,57.7578
11,11,1,0.750000,1,2,2,1.0,10.0,57.7604,3.0,58.2754,0.515026,3.0,60.2753,61.2907,3.53031,61.2909,62.0446
12,12,3,0.750000,1,2,2,1.0,11.0,62.0472,2.0,62.562,0.514811,4.0,64.5749,65.5903,3.5431,65.5905,66.3483
13,13,3,0.750000,1,2,2,1.0,12.0,66.3508,2.0,66.7488,0.397949,4.0,68.8687,69.8842,3.53334,69.8844,70.6351
14,14,3,0.750000,1,2,2,1.0,13.0,70.6375,2.0,71.0858,0.44824,4.0,73.1538,74.1693,3.53171,74.1694,74.9221
15,15,3,0.750000,1,2,2,1.0,14.0,74.9247,2.0,75.4059,0.481196,3.0,77.4393,78.4547,3.53,78.4548,79.2085
16,16,1,10,1,2,2,1.0,15.0,79.211,2.0,79.9431,0.732045,6.0,81.7251,82.7405,3.52948,82.7407,92.7531
17,17,1,0.750000,3,5,3,1.0,16.0,92.9924,2.0,94.0381,1.04571,9.0,95.509,96.5245,3.53204,96.5246,97.2904
18,18,1,0.750000,3,5,3,1.0,17.0,97.5204,3.0,98.1246,0.60426,3.0,100.039,101.054,3.53394,101.054,101.811
19,19,1,0.750000,3,5,3,1.0,18.0,102.002,3.0,102.312,0.309403,2.0,104.518,105.533,3.53111,105.533,106.298
20,20,2,0.750000,3,5,3,1.0,19.0,106.488,2.0,107.399,0.91095,5.0,109.004,110.019,3.53085,110.019,110.785
21,21,1,0.750000,3,5,3,1.0,20.0,110.975,2.0,111.436,0.46121,6.0,113.491,114.506,3.53168,114.506,115.272
22,22,3,0.750000,3,5,3,1.0,21.0,115.471,3.0,115.856,0.384551,8.0,117.993,119.009,3.5373,119.009,119.76
