TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,2,2,2,2,8,1.0,0.0,4.36004,999.0,999.0,7.37016,999.0,0.0,0.0,7.38903,11.1208,999.0,999.0,994.64,13.1527,15.1212
2,2,0,3,4,4,5.000000e-01,0,1.0,1.0,15.3764,2.0,4,17.8117,high,2.43532,0.564684,18.358,20.6373,20.6544,22.6689,7.2925,22.6693,26.638
3,3,1,3,4,8,5.000000e-01,0,1.0,2.0,26.852,999.0,999,29.8682,999,0.0,0.0,29.8882,32.1074,999.0,999.0,972.148,34.1392,38.108
4,4,0,3,2,4,5.000000e-01,8,1.0,3.0,38.35,2.0,4,40.1104,low,1.76039,1.23961,40.6518,43.6086,43.6254,45.6401,7.2901,45.6404,47.609
5,5,0,3,2,0,5.000000e-01,8,1.0,4.0,47.8378,2.0,0,50.2185,low,2.38062,0.619375,50.7513,53.094,53.0942,55.1098,7.27199,55.1102,57.0944
6,6,1,1,2,2,5.000000e-01,0,1.0,5.0,57.129,999.0,999,60.1434,999,0.0,0.0,60.1628,62.3762,999.0,999.0,941.871,64.408,66.3923
7,7,1,3,2,2,5.000000e-01,0,1.0,6.0,66.6379,2.0,2,68.4867,high,1.84881,1.15119,69.0187,71.8929,71.9109,73.9244,7.28644,73.9247,75.8933
8,8,0,3,8,2,5.000000e-01,8,1.0,7.0,76.1245,3.0,8,78.7285,high,2.60401,0.395992,79.2706,81.3783,81.3953,83.4097,7.28528,83.4101,91.3792
9,9,0,2,2,4,2,0,1.0,8.0,91.6754,2.0,4,93.8326,high,2.15718,0.842816,94.3659,98.4268,98.4437,100.458,8.78302,100.459,102.427
10,10,0,3,2,0,2,2,1.0,9.0,102.764,2.0,0,104.574,low,1.81008,1.18992,105.117,109.522,109.522,111.538,8.7736,111.538,113.522
11,11,1,1,2,0,3.500000e+00,4,1.0,10.0,113.546,2.0,0,116.264,low,2.71865,0.281345,116.806,121.804,121.805,123.82,10.2745,123.821,125.805
12,12,0,1,2,0,5.000000e-01,8,1.0,11.0,125.817,999.0,999,128.82,999,0.0,0.0,128.84,131.071,999.0,999.0,873.183,133.103,135.072
13,13,1,1,8,0,5.000000e-01,8,1.0,12.0,135.075,3.0,8,136.697,high,1.62183,1.37817,137.23,140.338,140.358,142.369,7.29366,142.369,150.339
14,14,1,2,2,2,5.000000e-01,0,1.0,13.0,150.63,2.0,2,152.451,high,1.82149,1.17851,152.998,155.886,155.905,157.918,7.28794,157.918,159.887
15,15,0,1,2,8,5.000000e-01,2,1.0,14.0,159.92,999.0,999,162.926,999,0.0,0.0,162.96,165.168,999.0,999.0,839.08,167.2,169.169
16,16,0,1,6,2,5.000000e-01,0,1.0,15.0,169.188,2.0,2,170.753,high,1.56479,1.43521,171.296,174.451,174.468,176.482,7.29399,176.483,182.452
17,17,0,1,4,4,5.000000e-01,0,1.0,16.0,182.464,2.0,4,184.225,high,1.76122,1.23878,184.767,187.718,187.718,189.734,7.2696,189.734,193.718
18,18,0,2,2,4,5.000000e-01,8,1.0,17.0,193.996,3.0,8,195.749,high,1.75305,1.24695,196.283,199.25,199.267,201.282,7.28571,201.282,203.251
19,19,0,1,2,2,5.000000e-01,4,1.0,18.0,203.284,2.0,2,205.058,low,1.77428,1.22572,205.596,208.532,208.55,210.564,7.28008,210.564,212.533
20,20,0,2,6,0,3.500000e+00,2,1.0,19.0,212.784,2.0,0,214.583,low,1.79959,1.20041,215.128,221.034,221.034,223.05,10.2658,223.05,229.035
21,21,1,3,2,0,5.000000e-01,4,1.0,20.0,229.316,3.0,4,231.47,high,2.15368,0.846323,232.006,234.567,234.593,236.598,7.28198,236.598,238.567
22,22,0,1,2,8,2,4,1.0,21.0,238.59,3.0,4,240.779,low,2.18891,0.811086,241.318,245.349,245.367,247.38,8.79073,247.381,249.349
