Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,3,1,5.000000e-01,2
2,4,0,1,1,5.000000e-01,2
3,8,2,1,0,2,4
4,2,0,2,0,5.000000e-01,4
5,2,4,1,0,2,2
6,4,8,2,0,2,6
7,0,4,2,1,5.000000e-01,6
8,4,8,1,1,5.000000e-01,4
9,2,0,3,1,5.000000e-01,6
10,8,2,2,1,3.500000e+00,2
11,2,4,2,0,2,2
12,0,4,3,1,3.500000e+00,2
13,4,8,3,1,2,4
14,8,0,1,0,3.500000e+00,4
15,0,8,2,1,5.000000e-01,8
16,0,2,3,0,5.000000e-01,2
17,0,4,3,0,5.000000e-01,2
18,4,8,2,1,5.000000e-01,2
19,2,0,2,1,5.000000e-01,2
20,2,4,3,0,2,6
21,8,2,1,1,3.500000e+00,2
22,8,4,3,0,5.000000e-01,2
23,2,0,1,0,3.500000e+00,8
24,4,2,2,1,5.000000e-01,2
25,0,2,1,1,2,4
26,0,8,1,1,2,8
27,8,0,2,0,5.000000e-01,4
28,0,8,3,1,5.000000e-01,2
29,4,2,1,1,3.500000e+00,2
30,4,0,2,0,5.000000e-01,2
31,8,2,3,1,5.000000e-01,4
32,0,8,3,0,5.000000e-01,6
33,0,4,1,0,5.000000e-01,2
34,4,8,1,0,2,4
35,2,8,2,0,2,4
36,8,2,3,0,5.000000e-01,2
