TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,2,2,5.000000e-01,4,1.0,0.0,4.2377,2.0,2,5.88594,low,1.64824,1.35176,6.42676,9.48441,9.50207,11.4945,7.25676,11.4949,13.4883
2,2,1,3,2,0,5.000000e-01,8,1.0,1.0,13.6981,2.0,0,14.7786,low,1.08055,1.91945,15.3203,18.9466,18.9468,20.9473,7.24925,20.9477,22.9449
3,3,1,3,6,0,5.000000e-01,2,1.0,2.0,23.1567,2.0,0,24.2879,low,1.13124,1.86876,24.8212,28.4154,28.4156,30.4168,7.26005,30.4171,36.3921
4,4,0,3,6,8,3.500000e+00,4,1.0,3.0,36.6338,3.0,4,39.0759,low,2.44219,0.557807,39.6211,44.884,44.8998,46.9001,10.2664,46.9005,52.8848
5,5,0,3,4,2,3.500000e+00,0,1.0,4.0,53.1197,3.0,0,54.6954,low,1.57563,1.42437,55.2308,61.3556,61.3558,63.3484,10.2287,63.3487,67.3721
6,6,1,1,4,0,5.000000e-01,4,1.0,5.0,67.4029,2.0,0,68.8507,low,1.4478,1.5522,69.3959,72.6509,72.6511,74.6518,7.24894,74.6522,78.6519
7,7,0,3,2,0,2,8,1.0,6.0,78.8866,2.0,0,79.9083,low,1.02164,1.97836,80.4391,85.6289,85.629,87.6266,8.73994,87.6269,89.6442
8,8,0,3,4,0,3.500000e+00,4,1.0,7.0,89.8428,2.0,0,91.0493,low,1.20655,1.79345,91.5834,98.0937,98.0939,100.095,10.252,100.095,104.081
9,9,0,3,4,4,2,2,1.0,8.0,104.329,3.0,2,107.036,low,2.70656,0.293439,107.555,111.065,111.065,113.067,8.73809,113.068,117.081
10,10,0,2,4,0,5.000000e-01,8,1.0,9.0,117.33,2.0,0,119.792,low,2.46182,0.538179,120.332,122.579,122.58,124.579,7.24823,124.579,128.594
11,11,0,1,2,2,5.000000e-01,0,1.0,10.0,128.625,3.0,0,131.049,low,2.42488,0.575122,131.576,133.862,133.862,135.86,7.23565,135.861,137.865
12,12,0,2,2,4,3.500000e+00,2,1.0,11.0,138.139,3.0,2,139.96,low,1.82102,1.17898,140.507,146.394,146.41,148.408,10.2697,148.409,150.378
13,13,1,2,8,2,5.000000e-01,4,1.0,12.0,150.621,2.0,2,151.966,low,1.34476,1.65524,152.507,155.863,155.881,157.893,7.27257,157.894,165.863
14,14,1,3,2,4,5.000000e-01,0,1.0,13.0,166.114,2.0,4,167.52,high,1.40545,1.59455,168.054,171.362,171.38,173.394,7.2796,173.394,175.363
15,15,0,1,2,0,5.000000e-01,4,1.0,14.0,175.393,3.0,4,178.361,high,2.96711,0.0328915,178.896,180.646,180.663,182.677,7.28357,182.677,184.631
16,16,1,2,4,8,5.000000e-01,2,1.0,15.0,184.849,3.0,2,186.071,low,1.22223,1.77777,186.592,190.099,190.117,192.131,7.28199,192.131,196.085
17,17,0,2,4,0,2,4,1.0,16.0,196.296,2.0,0,198.061,low,1.76568,1.23432,198.603,203.038,203.038,205.039,8.7432,205.039,209.038
18,18,0,3,4,8,5.000000e-01,2,1.0,17.0,209.285,3.0,2,211.4,low,2.11528,0.884724,211.932,214.525,214.541,216.551,7.26601,216.551,220.524
19,19,1,1,2,2,5.000000e-01,0,1.0,18.0,220.556,3.0,0,222.524,low,1.96828,1.03172,223.055,225.805,225.805,227.805,7.24911,227.805,229.805
20,20,1,2,2,2,2,0,1.0,19.0,230.008,3.0,0,231.667,low,1.65907,1.34093,232.198,236.766,236.766,238.775,8.76713,238.775,240.744
21,21,0,1,6,2,5.000000e-01,4,1.0,20.0,240.767,2.0,2,242.291,low,1.52404,1.47596,242.824,246.009,246.027,248.028,7.26063,248.028,254.017
22,22,1,2,8,0,5.000000e-01,4,1.0,21.0,254.258,2.0,0,256.213,low,1.95537,1.04463,256.745,259.508,259.508,261.508,7.2501,261.508,269.498
23,23,0,1,4,8,2,2,1.0,22.0,269.53,3.0,2,271.068,low,1.5378,1.4622,271.594,276.274,276.274,278.274,8.74429,278.275,282.274
24,24,1,1,2,8,5.000000e-01,0,1.0,23.0,282.286,3.0,0,284.274,low,1.98771,1.01229,284.807,287.523,287.524,289.512,7.22631,289.512,291.536
25,25,1,3,6,2,2,8,1.0,24.0,291.78,2.0,2,293.516,low,1.73615,1.26385,294.047,298.529,298.547,300.546,8.76606,300.546,306.537
26,26,1,1,8,2,5.000000e-01,8,1.0,25.0,306.553,2.0,2,308.087,low,1.53395,1.46605,308.61,311.796,311.816,313.815,7.26199,313.816,321.798
27,27,0,2,2,8,2,2,1.0,26.0,322.048,3.0,2,323.441,low,1.39363,1.60637,323.982,328.794,328.81,330.826,8.77817,330.826,332.795
28,28,0,1,6,4,5.000000e-01,8,1.0,27.0,332.827,2.0,4,334.349,low,1.52156,1.47844,334.89,338.077,338.095,340.108,7.28102,340.109,346.078
29,29,1,2,2,8,5.000000e-01,0,1.0,28.0,346.325,2.0,8,347.971,high,1.64626,1.35374,348.502,351.578,351.595,353.609,7.2839,353.609,355.578
30,30,0,2,2,0,2,2,1.0,29.0,355.788,3.0,2,357.114,high,1.32545,1.67455,357.659,362.552,362.569,364.573,8.78494,364.573,366.532
31,31,1,3,4,4,2,8,1.0,30.0,366.747,2.0,4,368.188,low,1.4411,1.5589,368.713,373.488,373.505,375.515,8.76824,375.515,379.486
32,32,0,1,2,8,3.500000e+00,0,1.0,31.0,379.516,3.0,0,381.494,low,1.97751,1.02249,382.034,387.768,387.768,389.768,10.2519,389.768,391.771
33,33,1,1,2,2,5.000000e-01,4,1.0,32.0,391.79,2.0,2,393.251,low,1.46041,1.53959,393.785,397.034,397.053,399.065,7.27451,399.065,401.048
34,34,0,2,2,4,2,8,1.0,33.0,401.295,2.0,4,402.909,low,1.61463,1.38537,403.432,408.05,408.067,410.072,8.77692,410.072,412.035
35,35,1,1,2,4,5.000000e-01,8,1.0,34.0,412.051,2.0,4,413.751,low,1.69971,1.30029,414.288,417.286,417.305,419.317,7.26622,419.317,421.301
36,36,1,2,2,8,3.500000e+00,4,1.0,35.0,421.52,3.0,4,422.943,low,1.423,1.577,423.474,429.771,429.789,431.787,10.2676,431.788,433.755
