TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,8,3,0.750000,1,1.0,0.0,4.00098,2.0,2.03723,6.03821,7.51836,3.51804,7.5192,8.27858
2,1,2,7,3,0.750000,1,1.0,1.0,8.28199,2.0,1.30322,9.58521,11.7947,3.51323,11.7954,12.5418
3,1,3,5,3,0.750000,1,1.0,2.0,12.5449,2.0,1.32015,13.8651,16.0629,3.51842,16.0635,16.8213
4,1,4,3,3,0.750000,1,1.0,3.0,16.8245,3.0,1.66999,18.4944,20.356,3.53201,20.3566,21.1058
5,1,5,10,3,0.750000,1,1.0,4.0,21.109,3.0,1.33232,22.4413,24.6238,3.51526,24.6244,25.3877
6,1,6,10,3,0.750000,1,1.0,5.0,25.391,3.0,1.33019,26.7212,28.9036,3.51309,28.9042,29.6533
7,1,7,9,3,0.750000,1,1.0,6.0,29.6566,999.0,999.0,999.0,32.6661,3.5441,33.2009,33.9383
8,1,8,8,3,12,1,1.0,7.0,33.9413,3.0,1.68912,35.6305,37.4517,3.51086,37.4523,49.4534
9,0,9,3,1,0.750000,2,1.0,8.0,49.4585,2.0,1.79249,51.251,52.9746,3.51653,52.9752,53.7213
10,0,10,2,1,0.750000,2,1.0,9.0,53.7241,2.0,1.35714,55.0813,57.2495,3.52582,57.2501,58.0004
11,0,11,4,1,0.750000,2,1.0,10.0,58.0032,2.0,1.72415,59.7274,61.5157,3.51297,61.5163,62.264
12,0,12,8,1,0.750000,2,1.0,11.0,62.2668,3.0,1.52389,63.7907,65.7804,3.51407,65.781,66.5309
13,0,13,2,1,0.750000,2,1.0,12.0,66.5336,2.0,1.32037,67.854,70.0464,3.51322,70.047,70.802
14,0,14,2,1,0.750000,2,1.0,13.0,70.8048,2.0,1.02904,71.8338,74.3274,3.52307,74.328,75.0771
15,0,15,1,1,0.750000,2,1.0,14.0,75.0798,2.0,1.31711,76.397,78.5928,3.51347,78.5935,79.331
16,0,16,6,1,12,2,1.0,15.0,79.3337,3.0,2.1425,81.4762,82.8466,3.51336,82.8472,94.843
17,1,17,9,2,0.750000,3,1.0,16.0,94.8473,2.0,2.01618,96.8635,98.3764,3.52961,98.377,99.1153
18,1,18,10,2,0.750000,3,1.0,17.0,99.1188,3.0,2.19099,101.31,102.642,3.52331,102.642,103.402
19,1,19,5,2,0.750000,3,1.0,18.0,103.406,2.0,1.26836,104.674,106.906,3.50085,106.907,107.655
20,1,20,9,2,0.750000,3,1.0,19.0,107.659,2.0,1.29458,108.954,111.17,3.51199,111.171,111.908
21,1,21,7,2,0.750000,3,1.0,20.0,111.911,2.0,2.03813,113.949,115.426,3.51504,115.426,116.185
22,1,22,7,2,0.750000,3,1.0,21.0,116.188,3.0,1.27494,117.463,119.701,3.51289,119.701,120.45
23,1,23,10,2,0.750000,3,1.0,22.0,120.453,3.0,1.88904,122.343,123.978,3.52515,123.979,124.718
24,1,24,2,2,10,3,1.0,23.0,124.721,2.0,2.36735,127.089,128.232,3.51088,128.232,138.249
25,0,25,6,3,0.750000,4,1.0,24.0,138.254,2.0,1.7409,139.995,141.766,3.51282,141.767,142.533
26,0,26,4,3,0.750000,4,1.0,25.0,142.536,2.0,1.02237,143.558,146.048,3.51224,146.048,146.786
27,0,27,1,3,0.750000,4,1.0,26.0,146.789,2.0,1.11617,147.905,150.298,3.50954,150.298,151.064
28,0,28,2,3,0.750000,4,1.0,27.0,151.067,2.0,1.28413,152.351,154.596,3.52963,154.597,155.346
29,0,29,3,3,0.750000,4,1.0,28.0,155.35,2.0,1.18159,156.531,158.866,3.51698,158.867,159.61
30,0,30,1,3,0.750000,4,1.0,29.0,159.613,2.0,1.03196,160.645,163.134,3.52193,163.135,163.883
31,0,31,1,3,0.750000,4,1.0,30.0,163.886,2.0,1.07116,164.958,167.395,3.50936,167.396,168.145
32,0,32,7,3,8,4,1.0,31.0,168.148,3.0,1.28919,169.437,171.668,3.52062,171.668,179.67
33,0,33,3,2,0.750000,5,1.0,32.0,179.674,2.0,1.68689,181.361,183.193,3.51995,183.194,183.936
34,0,34,9,2,0.750000,5,1.0,33.0,183.94,3.0,1.28464,185.224,187.443,3.50354,187.443,188.209
35,0,35,1,2,0.750000,5,1.0,34.0,188.212,2.0,1.02501,189.237,191.723,3.51075,191.723,192.472
36,0,36,2,2,0.750000,5,1.0,35.0,192.476,2.0,1.54132,194.017,195.99,3.51504,195.991,196.752
37,0,37,2,2,0.750000,5,1.0,36.0,196.755,2.0,1.07558,197.831,200.269,3.51397,200.269,201.008
38,0,38,4,2,0.750000,5,1.0,37.0,201.011,2.0,1.29902,202.31,204.534,3.52361,204.535,205.3
39,0,39,3,2,0.750000,5,1.0,38.0,205.304,3.0,1.25293,206.557,208.83,3.52719,208.831,209.583
40,0,40,5,2,8,5,1.0,39.0,209.586,3.0,1.01704,210.603,213.113,3.52758,213.114,221.102
41,1,41,9,1,0.750000,6,1.0,40.0,221.105,3.0,2.40397,223.509,224.615,3.50986,224.615,225.372
42,1,42,7,1,0.750000,6,1.0,41.0,225.375,3.0,1.66539,227.04,228.9,3.52591,228.901,229.662
43,1,43,7,1,0.750000,6,1.0,42.0,229.665,3.0,1.02193,230.687,233.192,3.52814,233.193,233.932
44,1,44,9,1,0.750000,6,1.0,43.0,233.934,3.0,1.28197,235.216,237.459,3.52525,237.46,238.21
45,1,45,3,1,0.750000,6,1.0,44.0,238.213,2.0,1.28339,239.496,241.724,3.51192,241.725,242.49
46,1,46,5,1,0.750000,6,1.0,45.0,242.493,2.0,1.3,243.793,246.005,3.51289,246.006,246.757
47,1,47,10,1,0.750000,6,1.0,46.0,246.759,3.0,1.22978,247.989,250.271,3.51221,250.272,251.037
48,1,48,10,1,8,6,1.0,47.0,251.04,3.0,1.2625,252.302,254.553,3.51368,254.554,262.555
49,0,49,2,1,0.750000,7,1.0,48.0,262.559,2.0,1.11747,263.676,266.069,3.51106,266.07,266.835
50,0,50,3,1,0.750000,7,1.0,49.0,266.838,2.0,1.30115,268.139,270.352,3.51387,270.352,271.1
51,0,51,8,1,0.750000,7,1.0,50.0,271.103,3.0,1.7157,272.819,274.617,3.51413,274.617,275.373
52,0,52,5,1,0.750000,7,1.0,51.0,275.376,2.0,1.02312,276.399,278.883,3.50754,278.884,279.634
53,0,53,1,1,0.750000,7,1.0,52.0,279.637,2.0,1.02539,280.662,283.156,3.51952,283.156,283.894
54,0,54,4,1,0.750000,7,1.0,53.0,283.897,2.0,1.02846,284.925,287.416,3.51985,287.417,288.167
55,0,55,3,1,0.750000,7,1.0,54.0,288.17,2.0,1.2023,289.372,291.683,3.51353,291.683,292.433
56,0,56,3,1,10,7,1.0,55.0,292.435,2.0,1.03317,293.469,295.959,3.52429,295.96,305.954
57,1,57,5,1,0.750000,8,1.0,56.0,305.957,2.0,1.43382,307.391,309.482,3.52545,309.482,310.231
58,1,58,7,1,0.750000,8,1.0,57.0,310.234,3.0,1.13603,311.37,313.75,3.51618,313.751,314.513
59,1,59,4,1,0.750000,8,1.0,58.0,314.516,2.0,1.01785,315.533,318.029,3.51431,318.03,318.778
60,1,60,10,1,0.750000,8,1.0,59.0,318.781,3.0,1.03201,319.813,322.311,3.52986,322.311,323.06
61,1,61,9,1,0.750000,8,1.0,60.0,323.063,3.0,1.03016,324.093,326.576,3.51355,326.577,327.33
62,1,62,8,1,0.750000,8,1.0,61.0,327.333,3.0,1.02345,328.356,330.841,3.50868,330.842,331.579
63,1,63,10,1,0.750000,8,1.0,62.0,331.582,3.0,1.02104,332.603,335.096,3.51456,335.096,335.851
64,1,64,8,1,12,8,1.0,63.0,335.853,3.0,1.02926,336.883,339.373,3.52059,339.374,351.373
65,0,65,3,2,0.750000,9,1.0,64.0,351.377,2.0,1.09327,352.47,354.893,3.51668,354.894,355.655
66,0,66,3,2,0.750000,9,1.0,65.0,355.658,2.0,1.25824,356.916,359.186,3.52845,359.187,359.927
67,0,67,3,2,0.750000,9,1.0,66.0,359.931,2.0,1.03218,360.963,363.438,3.50758,363.438,364.201
68,0,68,10,2,0.750000,9,1.0,67.0,364.205,3.0,1.02097,365.226,367.717,3.51241,367.718,368.467
69,0,69,5,2,0.750000,9,1.0,68.0,368.47,2.0,1.08579,369.556,371.988,3.51876,371.989,372.737
70,0,70,2,2,0.750000,9,1.0,69.0,372.741,2.0,1.07817,373.819,376.249,3.50867,376.25,377.002
71,0,71,4,2,0.750000,9,1.0,70.0,377.005,2.0,1.02688,378.032,380.515,3.51056,380.516,381.257
72,0,72,2,2,10,9,1.0,71.0,381.261,2.0,1.01789,382.279,384.778,3.51787,384.779,394.769
