TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,2,4,5.000000e-01,2,1.0,0.0,4.26455,3.0,2,6.05529,low,1.79074,1.20926,6.59026,9.52993,9.54769,11.5627,7.29819,11.5632,13.5145
2,2,1,2,2,2,5.000000e-01,0,1.0,1.0,13.7423,3.0,0,15.697,low,1.95473,1.04527,16.2357,18.9832,18.9834,20.9828,7.24049,20.9831,22.9838
3,3,0,2,2,4,5.000000e-01,0,1.0,2.0,23.1895,3.0,0,24.6896,low,1.50011,1.49989,25.2353,28.4378,28.438,30.4357,7.24619,30.436,32.4305
4,4,0,3,2,2,5.000000e-01,8,1.0,3.0,32.6516,2.0,2,34.1984,low,1.54687,1.45313,34.7268,37.8974,37.9136,39.9131,7.26154,39.9135,41.9134
5,5,0,3,8,4,2,2,1.0,4.0,42.1274,3.0,2,43.5074,low,1.38002,1.61998,44.0464,48.8682,48.8685,50.8666,8.73913,50.8669,58.8628
6,6,0,3,2,0,3.500000e+00,4,1.0,5.0,59.1325,2.0,0,60.5941,low,1.46159,1.53841,61.1375,67.3764,67.3766,69.3744,10.2419,69.3747,71.3857
7,7,0,2,2,0,5.000000e-01,8,1.0,6.0,71.5967,2.0,0,73.183,low,1.58636,1.41364,73.7149,76.8391,76.8393,78.8406,7.24398,78.841,80.8397
8,8,0,1,2,2,5.000000e-01,4,1.0,7.0,80.8701,2.0,2,82.3255,low,1.45539,1.54461,82.8574,86.1229,86.1406,88.1541,7.28397,88.1544,90.1072
9,9,1,3,4,0,2,4,1.0,8.0,90.3169,3.0,4,91.5847,high,1.26775,1.73225,92.1249,97.0621,97.0791,99.0946,8.7777,99.095,103.066
10,10,0,1,2,8,5.000000e-01,0,1.0,9.0,103.097,3.0,0,105.906,low,2.80926,0.190739,106.446,108.345,108.345,110.345,7.24768,110.345,112.346
11,11,1,1,2,2,2,4,1.0,10.0,112.365,2.0,2,114.016,low,1.65074,1.34926,114.556,119.113,119.134,121.142,8.77657,121.142,123.126
12,12,1,2,2,2,2,8,1.0,11.0,123.359,2.0,2,124.791,low,1.43179,1.56821,125.33,130.099,130.117,132.108,8.74951,132.109,134.106
13,13,1,1,2,8,2,4,1.0,12.0,134.14,3.0,4,135.931,low,1.79109,1.20891,136.458,140.902,140.921,142.933,8.79288,142.934,144.886
14,14,0,1,6,2,2,0,1.0,13.0,144.905,3.0,0,146.773,low,1.86709,1.13291,147.31,151.654,151.654,153.653,8.74782,153.654,159.646
15,15,1,3,4,8,3.500000e+00,4,1.0,14.0,159.88,3.0,4,162.243,low,2.36362,0.636383,162.777,168.134,168.152,170.164,10.2845,170.164,174.115
16,16,0,2,6,8,5.000000e-01,4,1.0,15.0,174.313,3.0,4,176.398,low,2.08505,0.914951,176.93,179.563,179.58,181.585,7.27154,181.585,187.555
17,17,1,2,2,4,3.500000e+00,2,1.0,16.0,187.798,3.0,2,189.554,low,1.75561,1.24439,190.089,196.056,196.075,198.088,10.2891,198.088,200.041
18,18,1,1,2,2,2,0,1.0,17.0,200.071,2.0,2,202.493,high,2.42229,0.577715,203.028,206.806,206.825,208.827,8.7562,208.828,210.819
19,19,1,2,4,8,5.000000e-01,4,1.0,18.0,211.046,3.0,4,212.502,low,1.45604,1.54396,213.044,216.295,216.313,218.326,7.28005,218.326,222.297
20,20,1,2,4,4,5.000000e-01,0,1.0,19.0,222.509,3.0,0,224.692,low,2.18214,0.817864,225.238,227.75,227.751,229.752,7.24232,229.752,233.745
21,21,1,1,2,0,5.000000e-01,8,1.0,20.0,233.775,2.0,0,235.566,low,1.79118,1.20882,236.111,239.031,239.031,241.031,7.25525,241.031,243.016
22,22,1,1,4,2,3.500000e+00,8,1.0,21.0,243.028,2.0,2,244.609,low,1.58079,1.41921,245.142,251.264,251.284,253.296,10.2681,253.297,257.278
23,23,0,2,2,2,5.000000e-01,4,1.0,22.0,257.511,2.0,2,258.78,low,1.26969,1.73031,259.32,262.768,262.785,264.783,7.27236,264.783,266.752
24,24,1,3,4,0,5.000000e-01,8,1.0,23.0,267.002,3.0,8,268.556,high,1.55344,1.44656,269.099,272.248,272.265,274.26,7.25712,274.26,278.252
25,25,1,2,6,8,5.000000e-01,0,1.0,24.0,278.491,3.0,0,280.413,low,1.92165,1.07835,280.942,283.737,283.737,285.753,7.26189,285.753,291.752
