TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.01872,0.0,999.0,999.0,999.0,6.52407,7.55475,3.53603,7.55499,8.30812
2,2,1,0.750000,1,1,1,1.0,1.0,8.31191,2.0,8.47532,0.16341,7.0,10.8306,11.8517,3.53976,11.8519,12.6117
3,3,3,0.750000,1,1,1,1.0,2.0,12.6145,2.0,13.6963,1.08184,1.0,15.1431,16.1628,3.54833,16.163,16.9151
4,4,2,0.750000,1,1,1,1.0,3.0,16.9178,3.0,17.9329,1.01514,5.0,19.4368,20.4577,3.53993,20.4579,21.2191
5,5,1,0.750000,1,1,1,1.0,4.0,21.2219,2.0,22.6034,1.38151,8.0,23.7385,24.7515,3.52967,24.7517,25.5057
6,6,1,0.750000,1,1,1,1.0,5.0,25.5084,3.0,26.5235,1.01514,1.0,28.0344,29.0423,3.53395,29.0425,29.8088
7,7,1,0.750000,1,1,1,1.0,6.0,29.8115,3.0,30.6104,0.7989,4.0,32.3306,33.3499,3.5384,33.3501,34.1121
8,8,1,12,1,1,1,1.0,7.0,34.1148,3.0,34.7303,0.6155,1.0,36.6417,37.6618,3.54699,37.662,49.6756
9,9,2,0.750000,2,3,2,1.0,8.0,49.9557,2.0,51.4441,1.4884,5.0,52.4779,53.4988,3.54311,53.499,54.2627
10,10,1,0.750000,2,3,2,1.0,9.0,54.5329,2.0,55.6142,1.08126,8.0,57.054,58.0724,3.53944,58.0726,58.8333
11,11,1,0.750000,2,3,2,1.0,10.0,59.0378,3.0,59.534,0.496144,2.0,61.5577,62.576,3.53816,62.5762,63.337
12,12,3,0.750000,2,3,2,1.0,11.0,63.537,3.0,64.3386,0.801674,9.0,66.0549,67.0741,3.53714,67.0743,67.8403
13,13,1,0.750000,2,3,2,1.0,12.0,68.0401,2.0,68.9583,0.918182,6.0,70.5568,71.5774,3.53723,71.5775,72.3279
14,14,1,0.750000,2,3,2,1.0,13.0,72.542,3.0,73.2118,0.669819,4.0,75.0708,76.0887,3.54664,76.0889,76.8481
15,15,1,0.750000,2,3,2,1.0,14.0,77.0457,2.0,77.8326,0.786819,6.0,79.5738,80.5933,3.54752,80.5934,81.3518
16,16,1,10,2,3,2,1.0,15.0,81.5515,3.0,82.7032,1.15175,3.0,84.0709,85.0877,3.53619,85.0879,95.0963
17,17,3,0.750000,3,6,3,1.0,16.0,95.3745,2.0,96.9983,1.62371,2.0,97.897,98.9074,3.53289,98.9076,99.6667
18,18,3,0.750000,3,6,3,1.0,17.0,99.8618,3.0,100.684,0.822576,6.0,102.385,103.407,3.54524,103.407,104.17
19,19,3,0.750000,3,6,3,1.0,18.0,104.367,2.0,104.955,0.588106,3.0,106.884,107.905,3.53805,107.905,108.658
20,20,3,0.750000,3,6,3,1.0,19.0,108.852,3.0,109.775,0.922846,8.0,111.371,112.39,3.53779,112.39,113.144
21,21,3,0.750000,3,6,3,1.0,20.0,113.34,3.0,114.246,0.905946,6.0,115.869,116.888,3.54756,116.888,117.648
22,22,3,0.750000,3,6,3,1.0,21.0,117.845,2.0,118.483,0.638621,2.0,120.371,121.392,3.54698,121.392,122.152
23,23,1,0.750000,3,6,3,1.0,22.0,122.346,3.0,123.07,0.723178,3.0,124.869,125.889,3.54208,125.889,126.639
24,24,1,10,3,6,3,1.0,23.0,126.832,3.0,127.407,0.574393,4.0,129.357,130.365,3.53287,130.365,140.367
25,25,3,0.750000,1,2,4,1.0,24.0,140.376,2.0,141.819,1.44227,1.0,142.901,143.921,3.54524,143.922,144.686
26,26,3,0.750000,1,2,4,1.0,25.0,144.689,3.0,145.638,0.949114,8.0,147.214,148.221,3.53192,148.221,148.975
27,27,3,0.750000,1,2,4,1.0,26.0,148.977,3.0,149.758,0.780685,6.0,151.494,152.512,3.53501,152.513,153.277
28,28,3,0.750000,1,2,4,1.0,27.0,153.28,2.0,153.912,0.632442,4.0,155.809,156.829,3.5491,156.829,157.581
29,29,2,0.750000,1,2,4,1.0,28.0,157.584,3.0,158.766,1.18196,5.0,160.105,161.124,3.54055,161.125,161.885
30,30,3,0.750000,1,2,4,1.0,29.0,161.888,2.0,162.669,0.781183,3.0,164.417,165.437,3.54954,165.437,166.188
31,31,3,0.750000,1,2,4,1.0,30.0,166.191,3.0,167.056,0.865102,6.0,168.713,169.731,3.54018,169.731,170.492
32,32,1,8,1,2,4,1.0,31.0,170.494,3.0,171.81,1.31518,2.0,173.024,174.043,3.54897,174.044,182.051
33,33,1,0.750000,3,5,5,1.0,32.0,182.317,2.0,183.52,1.20215,7.0,184.846,185.863,3.54604,185.864,186.622
34,34,1,0.750000,3,5,5,1.0,33.0,186.863,3.0,188.106,1.24378,4.0,189.379,190.387,3.5241,190.387,191.142
