TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,1,3,0.750000,1,1.0,0.0,4.01886,999.0,999.0,999.0,7.02799,3.53145,7.55055,8.31051
2,0,2,2,3,0.750000,1,1.0,1.0,8.31347,2.0,1.03307,9.34653,11.8395,3.52641,11.84,12.6062
3,0,3,1,3,0.750000,1,1.0,2.0,12.609,2.0,1.72482,14.3339,16.1351,3.52644,16.1356,16.9007
4,0,4,3,3,0.750000,1,1.0,3.0,16.9035,3.0,1.66788,18.5713,20.4298,3.52672,20.4303,21.1977
5,0,5,5,3,0.750000,1,1.0,4.0,21.2003,3.0,2.34151,23.5418,24.7277,3.52781,24.7282,25.4935
6,0,6,2,3,0.750000,1,1.0,5.0,25.4962,3.0,2.04893,27.5452,29.0231,3.52722,29.0236,29.7778
7,0,7,4,3,0.750000,1,1.0,6.0,29.7807,3.0,1.83449,31.6152,33.3036,3.52326,33.3042,34.0588
8,0,8,7,3,12,1,1.0,7.0,34.0617,3.0,1.75709,35.8188,37.5825,3.52125,37.583,49.5968
9,0,9,1,2,0.750000,2,1.0,8.0,49.6018,3.0,1.89654,51.4983,53.1175,3.51614,53.1181,53.8764
10,0,10,2,2,0.750000,2,1.0,9.0,53.8803,3.0,1.58779,55.4681,57.4069,3.52698,57.4074,58.1722
11,0,11,6,2,0.750000,2,1.0,10.0,58.1751,3.0,1.6632,59.8383,61.7022,3.52746,61.7027,62.4664
12,0,12,1,2,0.750000,2,1.0,11.0,62.4694,3.0,1.439,63.9084,65.9971,3.52811,65.9976,66.7627
13,0,13,8,2,0.750000,2,1.0,12.0,66.7658,3.0,1.66298,68.4287,70.2928,3.5274,70.2933,71.0604
14,0,14,1,2,0.750000,2,1.0,13.0,71.0633,3.0,1.68549,72.7488,74.5898,3.52685,74.5903,75.3523
15,0,15,2,2,0.750000,2,1.0,14.0,75.355,3.0,1.59726,76.9523,78.8842,3.52956,78.8847,79.6394
16,0,16,3,2,12,2,1.0,15.0,79.6422,3.0,1.68064,81.3229,83.1622,3.52037,83.1627,95.1781
17,1,17,10,1,0.750000,3,1.0,16.0,95.1815,3.0,1.70434,96.8858,98.6968,3.51565,98.6973,99.458
18,1,18,9,1,0.750000,3,1.0,17.0,99.4604,3.0,1.51281,100.973,102.988,3.52829,102.989,103.754
19,1,19,9,1,0.750000,3,1.0,18.0,103.757,3.0,1.66894,105.426,107.284,3.52747,107.285,108.048
20,1,20,9,1,0.750000,3,1.0,19.0,108.05,3.0,1.71225,109.763,111.579,3.52923,111.58,112.345
21,1,21,3,1,0.750000,3,1.0,20.0,112.348,3.0,1.65189,114.0,115.874,3.52655,115.874,116.642
22,1,22,10,1,0.750000,3,1.0,21.0,116.644,3.0,1.55896,118.203,120.171,3.52768,120.172,120.937
23,1,23,9,1,0.750000,3,1.0,22.0,120.939,3.0,1.75121,122.69,124.467,3.52785,124.467,125.221
24,1,24,6,1,10,3,1.0,23.0,125.224,3.0,1.68656,126.91,128.746,3.52325,128.747,138.751
25,1,25,10,3,0.750000,4,1.0,24.0,138.755,3.0,1.76608,140.522,142.281,3.52606,142.282,143.047
26,1,26,6,3,0.750000,4,1.0,25.0,143.051,3.0,1.72397,144.775,146.576,3.52536,146.576,147.342
