TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,2,4,1,1.0,0.0,4.24849,2.0,5.64557,1.39708,9.0,6.76692,7.77736,3.52887,7.7776,8.53078
2,2,3,0.750000,2,4,1,1.0,1.0,8.79599,3.0,9.98255,1.18656,8.0,11.3262,12.3453,3.54932,12.3455,13.1011
3,3,3,0.750000,2,4,1,1.0,2.0,13.293,3.0,14.0693,0.776275,9.0,15.8155,16.8333,3.54027,16.8335,17.5887
4,4,3,0.750000,2,4,1,1.0,3.0,17.783,2.0,18.823,1.03996,4.0,20.3096,21.3309,3.54787,21.3311,22.0921
5,5,1,0.750000,2,4,1,1.0,4.0,22.2855,3.0,22.9428,0.657362,4.0,24.8127,25.8342,3.54872,25.8344,26.5956
6,6,3,0.750000,2,4,1,1.0,5.0,26.7891,2.0,27.7137,0.924605,3.0,29.3106,30.3305,3.54141,30.3307,31.0828
7,7,3,0.750000,2,4,1,1.0,6.0,31.2763,3.0,32.5012,1.22492,7.0,33.7997,34.8193,3.54303,34.8195,35.5699
8,8,3,10,2,4,1,1.0,7.0,35.7687,2.0,36.4208,0.652078,4.0,38.2953,39.3163,3.54754,39.3165,49.3312
9,9,1,0.750000,1,1,2,1.0,8.0,49.3402,3.0,50.3157,0.975526,2.0,51.8613,52.881,3.54079,52.8812,53.6347
10,10,3,0.750000,1,1,2,1.0,9.0,53.6375,0.0,999.0,999.0,999.0,56.154,57.1771,3.53969,57.1773,57.938
11,11,2,0.750000,1,1,2,1.0,10.0,57.9407,2.0,58.589,0.648219,5.0,60.4662,61.4883,3.54758,61.4885,62.2418
12,12,1,0.750000,1,1,2,1.0,11.0,62.2446,3.0,63.3263,1.08171,1.0,64.7632,65.7732,3.52861,65.7734,66.5287
13,13,1,0.750000,1,1,2,1.0,12.0,66.5314,2.0,67.9476,1.41617,7.0,69.0585,70.0786,3.54717,70.0788,70.8321
14,14,1,0.750000,1,1,2,1.0,13.0,70.8348,3.0,71.8832,1.04839,1.0,73.3559,74.3742,3.53945,74.3744,75.1357
15,15,1,0.750000,1,1,2,1.0,14.0,75.1383,2.0,75.8872,0.748858,9.0,77.6669,78.6879,3.54956,78.6881,79.4391
16,16,1,12,1,1,2,1.0,15.0,79.4419,2.0,80.0402,0.598202,8.0,81.967,82.9809,3.53897,82.9811,94.9856
17,17,1,0.750000,1,2,3,1.0,16.0,94.9895,0.0,999.0,999.0,999.0,97.5047,98.5247,3.5352,98.5249,99.2887
18,18,3,0.750000,1,2,3,1.0,17.0,99.2913,2.0,100.057,0.765383,2.0,101.817,102.834,3.54303,102.835,103.592
19,19,3,0.750000,1,2,3,1.0,18.0,103.595,3.0,104.427,0.831808,6.0,106.127,107.15,3.55455,107.15,107.913
20,20,3,0.750000,1,2,3,1.0,19.0,107.915,2.0,109.982,2.06617,2.0,110.438,111.458,3.54274,111.458,112.216
21,21,3,0.750000,1,2,3,1.0,20.0,112.219,3.0,113.017,0.79893,8.0,114.735,115.753,3.53408,115.753,116.503
22,22,2,0.750000,1,2,3,1.0,21.0,116.506,2.0,117.154,0.648451,5.0,119.022,120.034,3.52847,120.034,120.79
23,23,3,0.750000,1,2,3,1.0,22.0,120.792,3.0,121.941,1.14878,9.0,123.317,124.327,3.53494,124.328,125.094
24,24,3,12,1,2,3,1.0,23.0,125.096,2.0,125.844,0.74808,2.0,127.627,128.647,3.55032,128.647,140.656
25,25,3,0.750000,3,6,4,1.0,24.0,140.916,3.0,142.759,1.84278,7.0,143.433,144.449,3.53288,144.449,145.21
26,26,3,0.750000,3,6,4,1.0,25.0,145.432,3.0,146.278,0.845742,7.0,147.959,148.968,3.53582,148.968,149.731
27,27,3,0.750000,3,6,4,1.0,26.0,149.918,3.0,150.565,0.647193,9.0,152.433,153.445,3.52775,153.446,154.201
28,28,2,0.750000,3,6,4,1.0,27.0,154.392,3.0,155.352,0.960381,5.0,156.915,157.934,3.5425,157.935,158.688
29,29,3,0.750000,3,6,4,1.0,28.0,158.879,2.0,159.505,0.62622,2.0,161.398,162.418,3.53834,162.418,163.175
30,30,3,0.750000,3,6,4,1.0,29.0,163.367,2.0,164.359,0.992644,1.0,165.885,166.893,3.52658,166.893,167.645
31,31,1,0.750000,3,6,4,1.0,30.0,167.837,2.0,168.413,0.57598,8.0,170.368,171.386,3.549,171.386,172.149
32,32,3,12,3,6,4,1.0,31.0,172.34,3.0,173.05,0.710266,6.0,174.869,175.888,3.54862,175.888,187.895
33,33,3,0.750000,2,4,5,1.0,32.0,188.163,2.0,189.38,1.21769,2.0,190.692,191.712,3.549,191.712,192.466
34,34,3,0.750000,2,4,5,1.0,33.0,192.661,2.0,193.267,0.6063,3.0,195.19,196.209,3.54817,196.209,196.969
35,35,3,0.750000,2,4,5,1.0,34.0,197.164,2.0,197.837,0.673448,2.0,199.693,200.71,3.54622,200.71,201.473
36,36,1,0.750000,2,4,5,1.0,35.0,201.663,2.0,202.357,0.693781,8.0,204.188,205.21,3.5462,205.21,205.976
37,37,3,0.750000,2,4,5,1.0,36.0,206.165,3.0,206.761,0.596077,8.0,208.692,209.712,3.54754,209.713,210.464
38,38,3,0.750000,2,4,5,1.0,37.0,210.656,3.0,211.331,0.674971,9.0,213.175,214.192,3.53535,214.192,214.951
39,39,2,0.750000,2,4,5,1.0,38.0,215.143,2.0,215.668,0.524891,5.0,217.661,218.671,3.52813,218.672,219.438
40,40,3,8,2,4,5,1.0,39.0,219.628,2.0,220.189,0.561178,3.0,222.158,223.179,3.55104,223.179,231.181
41,41,2,0.750000,2,3,6,1.0,40.0,231.408,2.0,233.216,1.80823,5.0,233.935,234.952,3.54391,234.952,235.717
42,42,1,0.750000,2,3,6,1.0,41.0,235.908,2.0,236.802,0.893995,9.0,238.435,239.455,3.54636,239.455,240.205
43,43,2,0.750000,2,3,6,1.0,42.0,240.396,2.0,241.039,0.643347,5.0,242.92,243.938,3.54202,243.938,244.692
44,44,1,0.750000,2,3,6,1.0,43.0,244.884,3.0,245.526,0.642349,4.0,247.406,248.424,3.54019,248.424,249.179
45,45,1,0.750000,2,3,6,1.0,44.0,249.374,2.0,250.347,0.972977,6.0,251.903,252.922,3.54837,252.922,253.683
46,46,1,0.750000,2,3,6,1.0,45.0,253.875,2.0,254.601,0.725632,7.0,256.405,257.413,3.53818,257.413,258.169
47,47,1,0.750000,2,3,6,1.0,46.0,258.36,2.0,259.171,0.810891,7.0,260.888,261.908,3.54847,261.909,262.673
48,48,1,10,2,3,6,1.0,47.0,262.861,3.0,263.424,0.563666,3.0,265.391,266.412,3.55099,266.412,276.418
49,49,1,0.750000,3,5,7,1.0,48.0,276.68,3.0,278.17,1.48945,2.0,279.205,280.224,3.54346,280.224,280.988
50,50,1,0.750000,3,5,7,1.0,49.0,281.178,2.0,281.689,0.511321,8.0,283.702,284.72,3.54227,284.72,285.475
51,51,3,0.750000,3,5,7,1.0,50.0,285.659,3.0,286.361,0.701907,8.0,288.189,289.209,3.55027,289.209,289.962
52,52,1,0.750000,3,5,7,1.0,51.0,290.152,3.0,291.18,1.02821,2.0,292.673,293.692,3.5401,293.692,294.449
53,53,1,0.750000,3,5,7,1.0,52.0,294.636,2.0,295.901,1.26521,8.0,297.159,298.167,3.53147,298.167,298.921
54,54,1,0.750000,3,5,7,1.0,53.0,299.105,2.0,299.87,0.765502,9.0,301.624,302.644,3.53936,302.644,303.406
55,55,1,0.750000,3,5,7,1.0,54.0,303.591,2.0,305.076,1.4847,6.0,306.108,307.115,3.52445,307.115,307.877
56,56,2,8,3,5,7,1.0,55.0,308.062,2.0,308.678,0.615478,5.0,310.58,311.598,3.53528,311.598,319.603
57,57,3,0.750000,3,6,8,1.0,56.0,319.864,3.0,321.038,1.174,7.0,322.383,323.402,3.53789,323.402,324.157
58,58,3,0.750000,3,6,8,1.0,57.0,324.337,2.0,325.008,0.67113,1.0,326.856,327.863,3.52645,327.864,328.628
59,59,3,0.750000,3,6,8,1.0,58.0,328.812,3.0,329.229,0.417372,6.0,331.338,332.358,3.54613,332.358,333.114
60,60,3,0.750000,3,6,8,1.0,59.0,333.302,2.0,333.916,0.61319,3.0,335.819,336.839,3.53664,336.839,337.602
61,61,1,0.750000,3,6,8,1.0,60.0,337.792,2.0,338.57,0.777926,8.0,340.308,341.328,3.53562,341.328,342.088
62,62,3,0.750000,3,6,8,1.0,61.0,342.275,3.0,342.74,0.465078,8.0,344.791,345.811,3.53607,345.811,346.576
63,63,3,0.750000,3,6,8,1.0,62.0,346.767,3.0,347.559,0.792729,8.0,349.293,350.313,3.54577,350.313,351.079
64,64,1,8,3,6,8,1.0,63.0,351.268,3.0,351.764,0.495478,3.0,353.789,354.807,3.53934,354.808,362.822
65,65,1,0.750000,3,5,9,1.0,64.0,363.076,2.0,363.991,0.914779,6.0,365.6,366.62,3.54442,366.62,367.376
66,66,1,0.750000,3,5,9,1.0,65.0,367.561,3.0,368.695,1.13344,2.0,370.084,371.092,3.53068,371.092,371.846
67,67,1,0.750000,3,5,9,1.0,66.0,372.033,2.0,372.764,0.731378,8.0,374.555,375.572,3.53958,375.573,376.333
68,68,1,0.750000,3,5,9,1.0,67.0,376.523,2.0,377.151,0.628485,9.0,379.053,380.071,3.5481,380.071,380.837
69,69,2,0.750000,3,5,9,1.0,68.0,381.02,2.0,381.672,0.651805,5.0,383.54,384.55,3.53026,384.55,385.307
70,70,3,0.750000,3,5,9,1.0,69.0,385.494,3.0,386.192,0.698079,9.0,388.02,389.042,3.54789,389.042,389.794
71,71,1,0.750000,3,5,9,1.0,70.0,389.984,3.0,390.829,0.844849,4.0,392.501,393.522,3.53761,393.522,394.281
72,72,1,10,3,5,9,1.0,71.0,394.512,2.0,396.051,1.53888,7.0,397.038,398.055,3.54383,398.056,408.06
