TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,7,1,0.750000,1,1.0,0.0,4.01339,3.0,1.73977,5.75316,7.52522,3.51247,7.52604,8.29067
2,1,2,9,1,0.750000,1,1.0,1.0,8.29378,3.0,1.85559,10.1494,11.8055,3.51216,11.8061,12.5709
3,1,3,6,1,0.750000,1,1.0,2.0,12.5737,3.0,1.42223,13.9959,16.1013,3.5281,16.1019,16.8668
4,1,4,9,1,0.750000,1,1.0,3.0,16.8696,3.0,1.523,18.3926,20.3816,3.51271,20.3825,21.147
5,1,5,8,1,0.750000,1,1.0,4.0,21.1498,3.0,2.08881,23.2386,24.6618,3.51246,24.6624,25.4273
6,1,6,8,1,0.750000,1,1.0,5.0,25.43,3.0,1.72207,27.1521,28.9421,3.51251,28.9427,29.7075
7,1,7,1,1,0.750000,1,1.0,6.0,29.7103,3.0,1.63827,31.3486,33.2223,3.51245,33.2229,33.9877
8,1,8,9,1,8,1,1.0,7.0,33.9907,3.0,1.48781,35.4785,37.5025,3.51228,37.5031,45.5163
9,1,9,10,2,0.750000,2,1.0,8.0,45.5199,3.0,1.81533,47.3352,49.0311,3.51167,49.0317,49.7965
10,1,10,9,2,0.750000,2,1.0,9.0,49.7997,3.0,1.48257,51.2822,53.3113,3.51209,53.3119,54.0767
11,1,11,1,2,0.750000,2,1.0,10.0,54.0799,3.0,1.63215,55.712,57.5915,3.51213,57.5921,58.357
12,1,12,9,2,0.750000,2,1.0,11.0,58.3601,3.0,1.89806,60.2582,61.8718,3.51212,61.8724,62.6372
13,1,13,5,2,0.750000,2,1.0,12.0,62.6404,3.0,1.96437,64.6047,66.152,3.51216,66.1526,66.9175
14,1,14,10,2,0.750000,2,1.0,13.0,66.9206,3.0,1.59743,68.5181,70.4323,3.5121,70.4329,71.1977
15,1,15,9,2,0.750000,2,1.0,14.0,71.2009,3.0,1.79694,72.9978,74.7281,3.52775,74.7287,75.4936
