TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,7,3,0.750000,1,1.0,0.0,4.00854,3.0,2.29786,6.3064,7.5367,3.52879,7.53751,8.28679
2,1,2,7,3,0.750000,1,1.0,1.0,8.29008,3.0,1.98038,10.2705,11.8028,3.51319,11.8034,12.5529
3,1,3,1,3,0.750000,1,1.0,2.0,12.5559,2.0,1.41081,13.9667,16.0689,3.51342,16.0695,16.819
4,1,4,6,3,0.750000,1,1.0,3.0,16.822,3.0,1.34127,18.1633,20.335,3.51339,20.3355,21.085
5,1,5,10,3,0.750000,1,1.0,4.0,21.0881,3.0,1.18865,22.2768,24.6167,3.52903,24.6173,25.3668
6,1,6,8,3,0.750000,1,1.0,5.0,25.3698,3.0,1.01994,26.3898,28.8827,3.51338,28.8833,29.6328
7,1,7,7,3,0.750000,1,1.0,6.0,29.636,3.0,1.01676,30.6527,33.1643,3.52879,33.1649,33.9145
8,1,8,8,3,10,1,1.0,7.0,33.9176,3.0,1.38153,35.2992,37.4305,3.51333,37.4311,47.4316
9,0,9,4,3,0.750000,2,1.0,8.0,47.4347,2.0,2.86889,50.3036,50.9476,3.51338,50.9482,51.6977
10,0,10,6,3,0.750000,2,1.0,9.0,51.7007,3.0,1.30065,53.0014,55.2137,3.51341,55.2143,55.9638
11,0,11,4,3,0.750000,2,1.0,10.0,55.9668,3.0,1.38088,57.3477,59.4798,3.51338,59.4804,60.2298
12,0,12,3,3,0.750000,2,1.0,11.0,60.2329,3.0,1.57783,61.8107,63.7614,3.52898,63.762,64.5116
13,0,13,7,3,0.750000,2,1.0,12.0,64.5147,3.0,1.37608,65.8907,68.0432,3.52899,68.0438,68.7933
14,0,14,4,3,0.750000,2,1.0,13.0,68.7965,3.0,1.30743,70.1039,72.3093,3.51322,72.3099,73.0593
15,0,15,1,3,0.750000,2,1.0,14.0,73.0624,2.0,1.02135,74.0838,76.5753,3.51339,76.5759,77.3254
16,0,16,4,3,10,2,1.0,15.0,77.3286,2.0,1.31833,78.6469,80.8414,3.51332,80.842,90.8425
17,0,17,1,1,0.750000,3,1.0,16.0,90.8478,2.0,1.43794,92.2857,94.3741,3.52677,94.3747,95.1242
18,0,18,5,1,0.750000,3,1.0,17.0,95.1271,2.0,2.25433,97.3814,98.6402,3.51359,98.6408,99.3903
19,0,19,4,1,0.750000,3,1.0,18.0,99.3932,2.0,1.33556,100.729,102.906,3.51359,102.907,103.656
20,0,20,4,1,0.750000,3,1.0,19.0,103.659,3.0,1.29956,104.959,107.172,3.51376,107.173,107.922
21,0,21,1,1,0.750000,3,1.0,20.0,107.925,3.0,1.6962,109.621,111.438,3.51364,111.439,112.189
22,0,22,4,1,0.750000,3,1.0,21.0,112.191,3.0,1.39359,113.585,115.705,3.51365,115.705,116.455
23,0,23,4,1,0.750000,3,1.0,22.0,116.457,3.0,2.42334,118.881,119.986,3.52929,119.987,120.736
24,0,24,9,1,8,3,1.0,23.0,120.739,3.0,1.2722,122.011,124.252,3.51362,124.253,132.253
25,1,25,10,2,0.750000,4,1.0,24.0,132.257,3.0,1.528,133.785,135.769,3.51278,135.77,136.519
26,1,26,6,2,0.750000,4,1.0,25.0,136.522,3.0,2.17521,138.698,140.035,3.51337,140.036,140.785
27,1,27,8,2,0.750000,4,1.0,26.0,140.788,3.0,1.67334,142.462,144.317,3.52915,144.318,145.067
28,1,28,8,2,0.750000,4,1.0,27.0,145.07,3.0,1.68763,146.758,148.599,3.52915,148.599,149.349
29,1,29,4,2,0.750000,4,1.0,28.0,149.352,3.0,1.76885,151.121,152.865,3.51337,152.865,153.615
30,1,30,8,2,0.750000,4,1.0,29.0,153.621,3.0,1.4978,155.118,157.146,3.5265,157.147,157.896
31,1,31,9,2,0.750000,4,1.0,30.0,157.901,3.0,1.38055,159.281,161.412,3.51223,161.413,162.162
32,1,32,8,2,8,4,1.0,31.0,162.165,3.0,1.34561,163.511,165.694,3.52911,165.695,173.695
33,1,33,3,3,0.750000,5,1.0,32.0,173.702,3.0,2.16523,175.868,177.211,3.50906,177.212,177.961
34,1,34,10,3,0.750000,5,1.0,33.0,177.964,3.0,2.58217,180.547,181.477,3.51305,181.478,182.227
