Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,1,0,2,4
2,0,2,2,1,5.000000e-01,2
3,0,2,2,0,5.000000e-01,6
4,4,8,1,0,5.000000e-01,6
5,8,4,3,1,2,2
6,8,4,2,0,3.500000e+00,2
7,4,2,3,1,5.000000e-01,4
8,2,0,1,1,2,2
9,0,8,2,1,5.000000e-01,2
10,0,2,3,1,3.500000e+00,2
11,8,2,2,0,5.000000e-01,2
12,0,8,1,0,5.000000e-01,4
13,2,4,2,1,5.000000e-01,2
14,2,4,3,0,5.000000e-01,2
15,0,4,3,0,3.500000e+00,2
16,2,8,1,1,3.500000e+00,2
17,2,4,1,0,2,4
18,8,2,3,0,2,4
19,8,0,3,0,5.000000e-01,8
20,0,4,2,0,5.000000e-01,6
21,4,2,1,1,5.000000e-01,6
22,0,8,3,1,5.000000e-01,8
23,8,0,2,0,5.000000e-01,4
24,0,2,3,0,5.000000e-01,8
25,0,4,2,1,3.500000e+00,2
26,2,8,2,1,2,4
27,4,0,1,1,2,4
28,2,4,2,0,3.500000e+00,2
29,0,4,3,1,2,4
30,2,8,1,0,5.000000e-01,6
31,0,4,1,0,2,2
32,4,8,3,0,5.000000e-01,4
33,2,8,3,1,5.000000e-01,2
34,8,4,1,1,5.000000e-01,2
35,0,8,1,1,5.000000e-01,2
36,4,8,2,1,2,2
