TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,2,4,1,1.0,0.0,4.27078,0.0,999.0,999.0,999.0,6.78007,7.79904,3.52826,7.79931,8.56445
2,2,3,0.750000,2,4,1,1.0,1.0,8.76886,3.0,10.3161,1.54728,7.0,11.2839,12.2993,3.53043,12.2995,13.0515
3,3,3,0.750000,2,4,1,1.0,2.0,13.2504,3.0,14.036,0.785586,7.0,15.7548,16.7702,3.51984,16.7704,17.5218
4,4,3,0.750000,2,4,1,1.0,3.0,17.717,3.0,18.5731,0.85605,7.0,20.2415,21.2569,3.5399,21.2571,22.0086
5,5,3,0.750000,2,4,1,1.0,4.0,22.2074,3.0,23.0601,0.852649,6.0,24.7276,25.7429,3.53553,25.7431,26.4958
6,6,3,0.750000,2,4,1,1.0,5.0,26.6919,2.0,27.7135,1.02165,1.0,29.2012,30.2166,3.52465,30.2167,30.9837
7,7,1,0.750000,2,4,1,1.0,6.0,31.1815,2.0,31.934,0.752455,8.0,33.7025,34.7179,3.53642,34.7181,35.4698
8,8,1,12,2,4,1,1.0,7.0,35.663,3.0,36.5378,0.874812,4.0,38.1885,39.2039,3.5409,39.2041,51.2162
9,9,1,0.750000,2,3,2,1.0,8.0,51.4544,2.0,52.5177,1.06336,6.0,53.9726,54.9881,3.53371,54.9883,55.7531
10,10,1,0.750000,2,3,2,1.0,9.0,55.9485,3.0,58.1225,2.174,2.0,58.4774,59.4928,3.54435,59.493,60.2569
11,11,3,0.750000,2,3,2,1.0,10.0,60.4516,2.0,61.8585,1.40698,1.0,62.977,63.9925,3.54096,63.9927,64.744
12,12,1,0.750000,2,3,2,1.0,11.0,64.9433,2.0,65.8618,0.918479,6.0,67.467,68.4825,3.53914,68.4827,69.2476
13,13,1,0.750000,2,3,2,1.0,12.0,69.4437,3.0,70.7491,1.30543,3.0,71.9529,72.9683,3.52462,72.9685,73.7346
14,14,1,0.750000,2,3,2,1.0,13.0,73.9298,3.0,74.1019,0.172057,3.0,76.4554,77.4708,3.541,77.471,78.2217
15,15,3,0.750000,2,3,2,1.0,14.0,78.4179,2.0,79.6233,1.20541,4.0,80.9413,81.9567,3.53884,81.9569,82.7088
16,16,1,8,2,3,2,1.0,15.0,82.9038,2.0,83.3096,0.405838,9.0,85.4287,86.4441,3.54033,86.4443,94.4517
17,17,3,0.750000,2,4,3,1.0,16.0,94.7193,0.0,999.0,999.0,999.0,97.2209,98.2433,3.52399,98.2435,99.0054
18,18,3,0.750000,2,4,3,1.0,17.0,99.1998,2.0,100.257,1.05701,4.0,101.712,102.727,3.52742,102.727,103.492
