TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,2,0.750000,1,1,1,1.0,0.0,4.01946,2.0,6.09086,2.0714,5.0,6.54018,7.55553,3.53607,7.55579,8.30896
2,2,1,0.750000,1,1,1,1.0,1.0,8.31162,2.0,9.29345,0.981823,9.0,10.8251,11.8404,3.52882,11.8406,12.5964
3,3,1,0.750000,1,1,1,1.0,2.0,12.599,3.0,13.4302,0.831184,2.0,15.1026,16.118,3.51891,16.1182,16.8828
4,4,1,0.750000,1,1,1,1.0,3.0,16.8853,3.0,18.1846,1.29928,2.0,19.4043,20.4197,3.53442,20.4199,21.1864
5,5,1,0.750000,1,1,1,1.0,4.0,21.1889,2.0,22.0707,0.881738,8.0,23.7035,24.7189,3.52994,24.7191,25.4731
6,6,1,0.750000,1,1,1,1.0,5.0,25.4757,3.0,26.6748,1.1991,2.0,27.9899,29.0053,3.52959,29.0055,29.7605
7,7,3,0.750000,1,1,1,1.0,6.0,29.763,3.0,31.3116,1.54862,6.0,32.2833,33.2987,3.53571,33.2989,34.0635
8,8,1,10,1,1,1,1.0,7.0,34.066,2.0,35.2485,1.18248,7.0,36.583,37.5984,3.53234,37.5985,47.608
9,9,1,0.750000,2,3,2,1.0,8.0,47.8638,2.0,49.4765,1.61267,9.0,50.369,51.3845,3.52068,51.3847,52.1452
10,10,1,0.750000,2,3,2,1.0,9.0,52.387,3.0,52.7124,0.325371,3.0,54.8987,55.914,3.527,55.9142,56.6654
11,11,1,0.750000,2,3,2,1.0,10.0,56.873,3.0,57.4667,0.593685,4.0,59.4001,60.4155,3.54245,60.4157,61.1692
12,12,1,0.750000,2,3,2,1.0,11.0,61.3728,3.0,62.3204,0.947677,3.0,63.8944,64.9099,3.53711,64.9101,65.6728
13,13,2,0.750000,2,3,2,1.0,12.0,65.8756,2.0,67.508,1.63239,5.0,68.3812,69.3966,3.52104,69.3968,70.16
14,14,1,0.750000,2,3,2,1.0,13.0,70.3624,3.0,71.2945,0.932009,2.0,72.8841,73.8995,3.53709,73.8997,74.6637
15,15,1,0.750000,2,3,2,1.0,14.0,74.8675,2.0,75.5648,0.697268,8.0,77.3868,78.4022,3.5347,78.4024,79.1672
16,16,3,10,2,3,2,1.0,15.0,79.3714,2.0,80.3853,1.01394,2.0,81.8914,82.9068,3.53545,82.907,92.9121
17,17,1,0.750000,1,1,3,1.0,16.0,92.9215,2.0,94.1298,1.20831,7.0,95.4381,96.4536,3.53203,96.4537,97.2155
18,18,1,0.750000,1,1,3,1.0,17.0,97.2182,3.0,97.7329,0.514699,4.0,99.7346,100.75,3.53177,100.75,101.502
19,19,3,0.750000,1,1,3,1.0,18.0,101.505,3.0,102.087,0.581709,7.0,104.018,105.034,3.52878,105.034,105.789
20,20,1,0.750000,1,1,3,1.0,19.0,105.792,3.0,106.807,1.0151,3.0,108.312,109.328,3.53602,109.328,110.093
21,21,1,0.750000,1,1,3,1.0,20.0,110.095,2.0,110.694,0.598352,8.0,112.612,113.627,3.53203,113.628,114.38
22,22,1,0.750000,1,1,3,1.0,21.0,114.382,2.0,114.847,0.464898,6.0,116.899,117.914,3.53212,117.914,118.667
23,23,2,0.750000,1,1,3,1.0,22.0,118.669,3.0,119.351,0.681774,5.0,121.185,122.2,3.53087,122.2,122.953
24,24,1,8,1,1,3,1.0,23.0,122.956,2.0,123.455,0.498623,6.0,125.477,126.492,3.53611,126.492,134.496
25,25,1,0.750000,2,3,4,1.0,24.0,134.764,2.0,136.498,1.73403,7.0,137.277,138.293,3.52876,138.293,139.05
26,26,1,0.750000,2,3,4,1.0,25.0,139.307,3.0,139.701,0.393557,4.0,141.814,142.829,3.52212,142.829,143.588
27,27,3,0.750000,2,3,4,1.0,26.0,143.791,3.0,144.188,0.397065,9.0,146.296,147.311,3.52039,147.311,148.074
28,28,1,0.750000,2,3,4,1.0,27.0,148.275,2.0,148.641,0.366822,9.0,150.782,151.797,3.52235,151.797,152.561
29,29,1,0.750000,2,3,4,1.0,28.0,152.762,2.0,153.112,0.350095,6.0,155.269,156.284,3.52243,156.284,157.048
30,30,2,0.750000,2,3,4,1.0,29.0,157.25,2.0,158.266,1.01581,5.0,159.77,160.786,3.53526,160.786,161.552
31,31,1,0.750000,2,3,4,1.0,30.0,161.755,3.0,162.453,0.69784,2.0,164.273,165.288,3.53333,165.289,166.039
