TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,2,0,5.000000e-01,2,1.0,0.0,4.02913,3.0,2,6.00348,high,1.97434,1.02566,6.54276,9.27806,9.29272,11.3092,7.28003,11.3095,13.2778
2,2,1,3,4,2,5.000000e-01,4,1.0,1.0,13.5067,3.0,4,15.061,high,1.55422,1.44578,15.5882,18.7618,18.7757,20.7929,7.28614,20.7931,24.7613
3,3,0,1,2,4,5.000000e-01,0,1.0,2.0,24.7846,2.0,4,26.537,high,1.75242,1.24758,27.0716,30.0422,30.0557,32.0577,7.27307,32.0579,34.0419
4,4,0,1,8,2,2,4,1.0,3.0,34.0576,2.0,2,35.9947,low,1.93717,1.06283,36.5237,40.807,40.8072,42.8225,8.76498,42.8228,50.8064
5,5,1,2,2,8,5.000000e-01,2,1.0,4.0,51.052,2.0,8,52.6918,high,1.63988,1.36012,53.226,56.3059,56.3193,58.3214,7.26944,58.3217,60.3056
6,6,1,2,2,0,5.000000e-01,2,1.0,5.0,60.532,3.0,2,62.5171,high,1.98512,1.01488,63.0536,65.7896,65.7898,67.8051,7.27313,67.8054,69.7893
7,7,0,2,4,8,5.000000e-01,2,1.0,6.0,69.9788,2.0,8,71.4407,high,1.46196,1.53804,71.9855,75.2421,75.2545,77.2575,7.27876,77.2578,81.2416
8,8,0,3,2,0,3.500000e+00,8,1.0,7.0,81.4701,3.0,8,83.1004,high,1.63024,1.36976,83.6298,89.7254,89.7386,91.7409,10.2708,91.7412,93.7251
9,9,1,3,8,4,2,8,1.0,8.0,93.9326,3.0,8,95.5938,high,1.66119,1.33881,96.1297,100.693,100.707,102.709,8.77619,102.709,110.693
10,10,1,1,4,2,5.000000e-01,4,1.0,9.0,110.714,3.0,4,112.341,high,1.62693,1.37307,112.878,115.974,115.988,118.005,7.29049,118.005,121.973
11,11,0,1,4,8,2,4,1.0,10.0,121.983,3.0,4,123.684,low,1.70103,1.29897,124.221,128.738,128.752,130.754,8.77116,130.754,134.738
12,12,1,3,4,8,2,2,1.0,11.0,134.955,2.0,8,137.028,high,2.07291,0.92709,137.564,141.706,141.72,143.722,8.76624,143.722,147.706
13,13,0,3,2,4,3.500000e+00,0,1.0,12.0,147.926,2.0,4,149.421,high,1.49499,1.50501,149.954,156.189,156.203,158.205,10.2785,158.205,160.189
14,14,0,3,2,8,5.000000e-01,4,1.0,13.0,160.412,2.0,8,161.965,high,1.55313,1.44687,162.5,165.673,165.673,167.689,7.27662,167.689,169.673
15,15,0,1,8,2,2,8,1.0,14.0,169.693,2.0,2,171.173,low,1.47942,1.52058,171.701,176.454,176.467,178.469,8.77585,178.469,186.453
16,16,0,2,2,0,2,8,1.0,15.0,186.687,3.0,8,188.237,high,1.54933,1.45067,188.78,193.437,193.451,195.468,8.78053,195.468,197.436
17,17,0,2,6,2,5.000000e-01,4,1.0,16.0,197.664,3.0,4,199.446,high,1.78167,1.21833,199.981,202.92,202.921,204.936,7.27161,204.936,210.92
18,18,0,3,2,2,5.000000e-01,0,1.0,17.0,211.169,2.0,2,212.757,high,1.5884,1.4116,213.292,216.419,216.432,218.435,7.26632,218.435,220.419
19,19,1,2,6,2,5.000000e-01,4,1.0,18.0,220.684,3.0,4,223.315,high,2.63121,0.368787,223.854,225.934,225.948,227.95,7.26555,227.95,233.934
20,20,0,3,2,2,2,4,1.0,19.0,234.188,3.0,4,235.776,high,1.58782,1.41218,236.307,240.949,240.962,242.964,8.77646,242.965,244.949
21,21,0,1,2,0,5.000000e-01,2,1.0,20.0,244.968,3.0,2,246.685,high,1.71623,1.28377,247.212,250.229,250.246,252.261,7.29215,252.261,254.229
22,22,1,1,6,4,2,8,1.0,21.0,254.244,2.0,4,255.709,low,1.46486,1.53514,256.242,260.994,261.009,263.025,8.78134,263.026,268.994
23,23,1,1,2,4,5.000000e-01,0,1.0,22.0,269.004,2.0,4,270.955,high,1.95053,1.04947,271.492,274.259,274.259,276.274,7.27043,276.275,278.259
24,24,1,3,4,8,5.000000e-01,0,1.0,23.0,278.468,2.0,8,280.179,high,1.71087,1.28913,280.71,283.727,283.741,285.742,7.2746,285.743,289.727
25,25,0,2,6,2,5.000000e-01,0,1.0,24.0,289.955,2.0,2,291.688,high,1.73329,1.26671,292.225,295.211,295.223,297.226,7.27096,297.226,303.21
26,26,1,2,4,8,3.500000e+00,0,1.0,25.0,303.466,2.0,8,304.966,high,1.50016,1.49984,305.505,311.725,311.739,313.74,10.2746,313.741,317.725
27,27,0,1,2,8,5.000000e-01,0,1.0,26.0,317.733,3.0,0,319.278,low,1.5445,1.4555,319.816,322.99,322.99,325.005,7.272,325.006,326.99
28,28,1,3,2,0,2,4,1.0,27.0,327.216,3.0,4,328.635,high,1.41955,1.58045,329.175,333.973,333.987,335.989,8.77298,335.989,337.973
29,29,1,1,2,2,5.000000e-01,8,1.0,28.0,337.995,2.0,2,339.661,low,1.66636,1.33364,340.19,343.254,343.269,345.285,7.29046,345.285,347.254
