onset	duration	trial_type	response_time
4.238580	3.525550	event_stranger_punish	1.043140
4.238580	33.500000	block_stranger_punish	n/a
8.692460	3.526260	event_stranger_reward	0.458999
13.149700	3.526590	event_stranger_punish	0.672788
17.608900	3.525130	event_stranger_punish	0.499754
22.066000	3.523540	event_stranger_punish	0.663311
26.517300	3.524690	event_stranger_punish	0.598800
30.971700	3.525200	event_stranger_punish	0.431065
35.422300	3.526760	event_stranger_neutral	0.484677
51.159400	3.528580	event_friend_reward	0.843820
51.159400	33.500000	block_friend_punish	n/a
55.610600	3.527950	event_friend_punish	0.662951
60.070000	3.524940	event_friend_punish	0.840686
64.513700	3.526860	event_friend_reward	0.483634
68.967900	3.528740	event_friend_punish	0.499902
73.419200	3.525890	event_friend_punish	0.835989
77.876900	3.525070	event_friend_punish	0.381487
82.324600	3.523600	event_friend_punish	0.621079
93.863000	3.523930	event_computer_punish	1.559250
93.863000	33.500000	block_computer_punish	n/a
98.143500	3.525290	event_computer_punish	0.548162
102.430000	3.525570	event_computer_punish	0.564834
106.718000	3.524660	event_computer_punish	0.431106
111.002000	3.528950	event_computer_reward	0.535871
115.291000	3.527540	event_computer_punish	0.548559
119.578000	3.525300	event_computer_punish	0.498557
123.865000	3.526860	event_computer_neutral	0.448161
139.410000	3.527000	event_computer_reward	1.065680
139.410000	33.500000	block_computer_reward	n/a
143.698000	3.523680	event_computer_reward	0.565014
147.985000	3.526220	event_computer_neutral	0.698425
152.271000	3.526130	event_computer_reward	0.615172
156.558000	3.527700	event_computer_punish	0.631096
160.845000	3.525950	event_computer_reward	0.514382
165.132000	3.525360	event_computer_reward	0.647695
169.419000	3.524400	event_computer_reward	0.648059
181.188000	3.524450	event_stranger_reward	1.406160
181.188000	33.500000	block_stranger_reward	n/a
185.701000	3.526730	event_stranger_punish	0.829959
190.151000	3.527050	event_stranger_reward	0.616987
194.603000	3.525370	event_stranger_reward	0.801599
199.058000	3.524840	event_stranger_reward	0.500288
203.509000	3.527010	event_stranger_punish	0.652014
207.967000	3.527290	event_stranger_reward	0.831893
212.418000	3.524690	event_stranger_reward	0.700701
225.955000	3.525920	event_computer_punish	1.192590
225.955000	33.500000	block_computer_reward	n/a
230.236000	3.526350	event_computer_neutral	0.581626
234.522000	3.527510	event_computer_reward	0.564701
238.809000	3.525290	event_computer_reward	0.747255
243.096000	3.524860	event_computer_reward	0.615148
247.383000	3.524420	event_computer_reward	0.881099
251.670000	3.524010	event_computer_reward	0.631326
255.957000	3.524170	event_computer_reward	0.698373
269.486000	3.528350	event_computer_punish	1.097270
269.486000	33.500000	block_computer_punish	n/a
273.771000	3.526010	event_computer_reward	0.648037
278.058000	3.529060	event_computer_punish	0.597880
282.345000	3.523160	event_computer_punish	0.698190
286.632000	3.524210	event_computer_punish	0.681297
290.919000	3.524940	event_computer_punish	0.547903
295.205000	3.525730	event_computer_neutral	0.615227
299.492000	3.526460	event_computer_punish	0.631522
313.240000	3.527080	event_friend_reward	1.178650
313.240000	33.500000	block_friend_reward	n/a
317.728000	3.525010	event_friend_reward	0.510834
322.174000	3.523450	event_friend_reward	0.768118
326.625000	3.523140	event_friend_reward	0.804212
331.063000	3.527660	event_friend_punish	0.803470
335.516000	3.525380	event_friend_reward	0.737419
339.974000	3.526350	event_friend_punish	1.217150
344.430000	3.526960	event_friend_reward	0.497046
360.195000	3.527290	event_stranger_punish	0.845609
360.195000	33.500000	block_stranger_punish	n/a
364.639000	3.525880	event_stranger_reward	0.555088
369.092000	3.527770	event_stranger_punish	0.572643
373.559000	3.526270	event_stranger_punish	0.658633
378.005000	3.527070	event_stranger_neutral	0.716741
382.457000	3.527050	event_stranger_punish	0.601294
386.911000	3.526870	event_stranger_punish	0.600930
391.363000	3.524890	event_stranger_punish	0.386185
