Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,3,1,5.000000e-01,4
2,0,4,1,0,5.000000e-01,4
3,8,2,3,0,5.000000e-01,8
4,2,8,1,1,5.000000e-01,2
5,4,2,3,1,3.500000e+00,6
6,8,0,2,1,5.000000e-01,6
7,4,0,2,0,5.000000e-01,4
8,8,0,2,0,3.500000e+00,6
9,8,4,1,1,2,4
10,2,8,2,1,3.500000e+00,2
11,4,2,1,1,5.000000e-01,4
12,0,2,2,1,5.000000e-01,8
13,0,2,3,0,5.000000e-01,4
14,4,0,2,1,3.500000e+00,2
15,0,2,3,1,2,8
16,4,2,1,0,2,6
17,4,8,1,0,5.000000e-01,2
18,8,2,1,0,2,2
19,4,8,3,0,5.000000e-01,2
20,2,4,2,0,5.000000e-01,2
21,4,0,3,1,5.000000e-01,2
22,0,2,1,0,2,4
23,0,4,3,0,2,4
24,2,8,2,0,5.000000e-01,4
25,2,4,2,1,3.500000e+00,2
26,4,8,3,1,2,4
27,2,0,2,0,5.000000e-01,2
28,2,0,1,1,2,2
29,0,4,1,1,2,6
30,4,8,2,0,5.000000e-01,2
31,8,0,1,0,5.000000e-01,2
32,0,8,3,0,5.000000e-01,2
33,4,8,2,1,3.500000e+00,2
34,4,2,3,0,2,2
35,8,0,3,1,5.000000e-01,2
36,0,8,1,1,5.000000e-01,2
