filename	operator	randstr
anat/sub-109_T2w.nii.gz		297d4710
anat/sub-109_T1w.nii.gz		0e378fba
fmap/sub-109_magnitude1.nii.gz		f780c0ef
fmap/sub-109_magnitude2.nii.gz		f780c0ef
fmap/sub-109_phasediff.nii.gz		cd4b6700
func/sub-109_task-trust_run-01_bold.nii.gz		a262eeb5
func/sub-109_task-trust_run-02_bold.nii.gz		db70cb76
