TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,3,5,1,1.0,0.0,4.21996,2.0,5.59895,1.379,8.0,6.73139,7.74884,3.52889,7.74912,8.50039
2,2,1,0.750000,3,5,1,1.0,1.0,8.68272,3.0,9.93561,1.25289,1.0,11.1906,12.2083,3.52557,12.2085,12.9709
3,3,1,0.750000,3,5,1,1.0,2.0,13.1545,2.0,14.6558,1.50135,6.0,15.6653,16.6827,3.52826,16.683,17.4416
4,4,3,0.750000,3,5,1,1.0,3.0,17.6249,2.0,18.777,1.15206,2.0,20.141,21.1566,3.53175,21.1568,21.9119
5,5,3,0.750000,3,5,1,1.0,4.0,22.1007,2.0,23.6135,1.51283,4.0,24.6054,26.6049,4.50424,26.6051,27.3662
6,6,1,0.750000,3,5,1,1.0,5.0,27.5556,3.0,29.3683,1.81273,4.0,30.075,31.0927,3.5371,31.0929,31.8534
7,7,1,0.750000,3,5,1,1.0,6.0,32.0389,2.0,32.6711,0.632168,8.0,34.5446,35.5543,3.5154,35.5545,36.3069
8,8,1,8,3,5,1,1.0,7.0,36.4856,2.0,37.1411,0.655468,9.0,39.0146,40.0318,3.54616,40.0319,48.0332
9,9,3,0.750000,3,6,2,1.0,8.0,48.2805,3.0,49.8855,1.60497,7.0,50.8006,51.818,3.53749,51.8182,52.5705
10,10,3,0.750000,3,6,2,1.0,9.0,52.7561,3.0,54.1721,1.41603,9.0,55.2754,56.2935,3.53744,56.2937,57.0575
11,11,3,0.750000,3,6,2,1.0,10.0,57.235,3.0,58.2421,1.00705,6.0,59.7515,60.7684,3.53333,60.7686,61.5278
12,12,3,0.750000,3,6,2,1.0,11.0,61.7509,3.0,62.9126,1.16166,9.0,64.2738,65.2905,3.53955,65.2907,66.0482
13,13,3,0.750000,3,6,2,1.0,12.0,66.2343,3.0,67.1493,0.914961,9.0,68.7491,69.7652,3.53091,69.7654,70.5189
14,14,1,0.750000,3,6,2,1.0,13.0,70.7603,3.0,71.8536,1.09328,1.0,73.2742,74.2756,3.51532,74.2758,75.0391
15,15,1,0.750000,3,6,2,1.0,14.0,75.2185,2.0,75.89,0.671495,8.0,77.747,78.7529,3.53435,78.7531,79.5091
16,16,3,10,3,6,2,1.0,15.0,79.6895,3.0,81.261,1.57152,6.0,82.2107,83.2115,3.52204,83.2117,93.2204
17,17,3,0.750000,3,5,3,1.0,16.0,93.4534,3.0,95.7061,2.25274,7.0,95.9789,96.9952,3.54183,96.9954,97.7575
18,18,1,0.750000,3,5,3,1.0,17.0,97.9347,3.0,99.5925,1.65784,3.0,100.454,101.472,3.53725,101.472,102.228
19,19,1,0.750000,3,5,3,1.0,18.0,102.406,0.0,999.0,999.0,999.0,104.914,105.934,3.52782,105.934,106.698
20,20,1,0.750000,3,5,3,1.0,19.0,106.882,3.0,108.15,1.26801,1.0,109.391,110.408,3.52664,110.408,111.168
21,21,2,0.750000,3,5,3,1.0,20.0,111.352,2.0,112.687,1.33448,5.0,113.866,114.883,3.53031,114.883,115.639
22,22,1,0.750000,3,5,3,1.0,21.0,115.817,2.0,117.207,1.38975,6.0,118.333,119.337,3.51962,119.337,120.092
23,23,1,0.750000,3,5,3,1.0,22.0,120.271,2.0,122.478,2.20661,6.0,122.779,123.789,3.51742,123.789,124.546
24,24,1,12,3,5,3,1.0,23.0,124.723,3.0,125.847,1.1249,2.0,127.248,128.255,3.53289,128.256,140.259
25,25,1,0.750000,2,3,4,1.0,24.0,140.483,2.0,141.46,0.976912,7.0,143.007,144.023,3.53984,144.023,144.779
26,26,3,0.750000,2,3,4,1.0,25.0,144.959,2.0,146.197,1.2386,1.0,147.468,148.485,3.52591,148.485,149.249
27,27,1,0.750000,2,3,4,1.0,26.0,149.435,3.0,151.368,1.93383,2.0,151.959,152.977,3.54205,152.977,153.737
28,28,2,0.750000,2,3,4,1.0,27.0,153.928,2.0,155.021,1.09295,5.0,156.453,157.47,3.54131,157.47,158.224
29,29,1,0.750000,2,3,4,1.0,28.0,158.405,2.0,160.126,1.72031,7.0,160.914,161.931,3.52537,161.931,162.694
30,30,1,0.750000,2,3,4,1.0,29.0,162.875,2.0,163.779,0.903534,9.0,165.39,166.406,3.53056,166.406,167.164
31,31,1,0.750000,2,3,4,1.0,30.0,167.344,2.0,168.099,0.754956,6.0,169.866,170.883,3.53897,170.883,171.635
32,32,1,10,2,3,4,1.0,31.0,171.818,2.0,173.036,1.21791,6.0,174.341,175.358,3.54015,175.358,185.363
33,33,3,0.750000,2,4,5,1.0,32.0,185.583,2.0,186.731,1.14733,4.0,188.096,189.113,3.52916,189.113,189.866
34,34,3,0.750000,2,4,5,1.0,33.0,190.052,3.0,192.068,2.01662,9.0,192.571,193.587,3.53566,193.588,194.353
35,35,3,0.750000,2,4,5,1.0,34.0,194.54,3.0,196.489,1.94862,7.0,197.064,198.079,3.53922,198.08,198.84
36,36,1,0.750000,2,4,5,1.0,35.0,199.023,3.0,200.626,1.60262,4.0,201.538,202.541,3.51835,202.542,203.294
37,37,3,0.750000,2,4,5,1.0,36.0,203.478,3.0,205.079,1.60073,6.0,205.999,207.006,3.52765,207.006,207.764
38,38,3,0.750000,2,4,5,1.0,37.0,207.948,3.0,209.884,1.93559,8.0,210.46,211.476,3.52828,211.477,212.235
39,39,3,0.750000,2,4,5,1.0,38.0,212.417,3.0,213.653,1.2354,8.0,214.92,215.937,3.51944,215.937,216.688
40,40,1,12,2,4,5,1.0,39.0,216.872,3.0,218.857,1.98509,2.0,219.395,220.413,3.54134,220.413,232.418
41,41,3,0.750000,3,6,6,1.0,40.0,232.646,2.0,233.42,0.774019,1.0,235.168,236.186,3.54016,236.186,236.938
