Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,3,1,2,2
2,0,4,3,0,2,2
3,2,8,1,1,5.000000e-01,2
4,8,2,2,0,2,2
5,4,2,2,1,5.000000e-01,2
6,4,0,3,1,3.500000e+00,2
7,0,8,1,1,5.000000e-01,2
8,8,2,1,0,2,2
9,4,0,2,0,5.000000e-01,2
10,4,2,1,0,5.000000e-01,2
11,0,4,1,1,5.000000e-01,4
12,0,4,2,1,5.000000e-01,4
13,8,2,3,1,5.000000e-01,8
14,2,0,1,0,3.500000e+00,6
15,0,8,3,1,5.000000e-01,2
16,4,2,3,1,2,8
17,8,4,2,0,5.000000e-01,4
18,0,2,3,0,5.000000e-01,4
19,2,0,2,1,2,4
20,4,8,1,1,5.000000e-01,8
21,0,8,2,1,3.500000e+00,4
22,2,4,3,0,2,6
23,8,2,2,1,5.000000e-01,2
24,0,8,3,0,3.500000e+00,2
25,4,2,2,0,5.000000e-01,4
26,0,2,2,0,2,2
27,4,8,2,1,5.000000e-01,2
28,8,0,2,0,5.000000e-01,4
29,8,4,1,0,3.500000e+00,6
30,4,2,1,1,5.000000e-01,6
31,2,0,1,1,5.000000e-01,4
32,8,4,3,0,2,6
33,4,8,3,1,5.000000e-01,2
34,0,8,1,0,2,2
35,0,4,1,0,5.000000e-01,4
36,2,8,3,0,3.500000e+00,2
