TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,2,2,0,2,4,1.0,0.0,4.24578,2.0,0,5.59062,low,1.34483,1.65517,6.12928,10.9863,10.9866,12.9866,8.74078,12.9871,14.9868
2,2,0,2,2,2,2,4,1.0,1.0,15.1982,2.0,2,16.6146,low,1.41637,1.58363,17.1606,21.9563,21.9739,23.9877,8.78953,23.9881,25.941
3,3,1,3,8,2,5.000000e-01,4,1.0,2.0,26.1852,2.0,2,27.5394,low,1.35417,1.64583,28.0837,31.426,31.4443,33.4575,7.27225,33.4579,41.427
4,4,1,3,6,4,2,8,1.0,3.0,41.6682,2.0,4,43.7256,low,2.05737,0.942625,44.259,48.4122,48.4125,50.4124,8.74426,50.4128,56.4131
5,5,0,1,6,0,5.000000e-01,2,1.0,4.0,56.444,2.0,0,57.6477,low,1.2037,1.7963,58.1809,61.6793,61.6795,63.6795,7.23545,63.6798,69.6801
6,6,0,3,2,2,3.500000e+00,4,1.0,5.0,69.9324,2.0,2,71.6362,low,1.70381,1.29619,72.1816,78.1811,78.1977,80.2125,10.2801,80.2128,82.1815
7,7,0,1,4,2,5.000000e-01,8,1.0,6.0,82.2055,999.0,999,85.2082,999,0.0,0.0,85.2268,87.4477,999.0,999.0,916.794,89.4795,93.4482
8,8,0,2,2,2,5.000000e-01,8,1.0,7.0,93.6541,2.0,2,94.8005,low,1.14636,1.85364,95.3409,98.902,98.9194,100.929,7.27495,100.929,102.91
9,9,1,3,4,8,5.000000e-01,2,1.0,8.0,103.17,3.0,2,105.176,low,2.00589,0.994113,105.709,108.411,108.429,110.442,7.27249,110.442,114.411
10,10,0,3,4,2,2,8,1.0,9.0,114.663,2.0,2,115.983,low,1.32066,1.67934,116.522,121.412,121.429,123.443,8.78088,123.444,127.397
11,11,0,2,4,0,5.000000e-01,4,1.0,10.0,127.701,2.0,0,128.94,low,1.23877,1.76123,129.479,132.96,132.96,134.96,7.25918,134.961,138.945
12,12,1,2,2,0,2,8,1.0,11.0,139.214,2.0,0,140.514,low,1.29974,1.70026,141.058,145.961,145.962,147.977,8.76276,147.978,149.962
13,13,1,1,6,8,5.000000e-01,0,1.0,12.0,149.999,3.0,0,152.437,low,2.43782,0.562182,152.986,155.244,155.244,157.244,7.24475,157.244,163.244
14,14,0,3,2,0,5.000000e-01,8,1.0,13.0,163.539,2.0,0,164.877,low,1.33795,1.66205,165.426,168.776,168.777,170.777,7.23763,170.777,172.777
15,15,1,1,4,0,5.000000e-01,4,1.0,14.0,172.806,2.0,0,174.053,low,1.247,1.753,174.591,178.043,178.043,180.043,7.23726,180.044,184.044
16,16,1,1,2,2,3.500000e+00,8,1.0,15.0,184.069,2.0,2,186.176,low,2.10731,0.892695,186.718,192.31,192.347,194.357,10.2881,194.358,196.311
17,17,1,1,2,4,3.500000e+00,8,1.0,16.0,196.331,999.0,999,199.332,999,0.0,0.0,199.367,204.577,999.0,999.0,802.669,206.609,208.577
18,18,0,2,2,0,2,2,1.0,17.0,208.865,2.0,0,210.122,low,1.25692,1.74308,210.664,215.609,215.61,217.61,8.74418,217.61,219.626
19,19,1,2,2,8,5.000000e-01,2,1.0,18.0,219.835,2.0,8,220.83,high,0.99551,2.00449,221.362,225.079,225.099,227.111,7.27586,227.111,229.095
20,20,0,1,8,4,2,0,1.0,19.0,229.153,3.0,0,230.672,low,1.51977,1.48023,231.207,235.893,235.893,237.893,8.74047,237.893,245.894
21,21,0,1,4,4,3.500000e+00,2,1.0,20.0,245.907,3.0,2,247.475,low,1.56813,1.43187,248.021,254.145,254.164,256.176,10.2693,256.177,260.146
22,22,0,1,2,8,2,0,1.0,21.0,260.169,3.0,0,261.597,low,1.42788,1.57212,262.132,266.912,266.912,268.912,8.74305,268.913,270.912
23,23,0,3,2,0,5.000000e-01,4,1.0,22.0,271.167,2.0,0,272.555,low,1.38764,1.61236,273.087,276.413,276.413,278.413,7.24613,278.413,280.413
24,24,1,3,2,0,5.000000e-01,8,1.0,23.0,280.629,2.0,0,282.063,low,1.43441,1.56559,282.603,285.867,285.867,287.867,7.2384,287.868,289.868
25,25,1,1,2,2,5.000000e-01,4,1.0,24.0,289.899,2.0,2,291.755,low,1.8561,1.1439,292.292,295.134,295.154,297.165,7.26609,297.165,299.134
26,26,1,2,6,2,5.000000e-01,4,1.0,25.0,299.34,2.0,2,301.181,low,1.84131,1.15869,301.715,304.588,304.608,306.619,7.27955,306.62,312.589
27,27,1,2,2,2,5.000000e-01,0,1.0,26.0,312.835,2.0,2,314.537,high,1.70194,1.29806,315.076,318.074,318.074,320.074,7.23896,320.074,322.074
28,28,0,2,6,8,3.500000e+00,4,1.0,27.0,322.294,3.0,4,324.096,low,1.80199,1.19801,324.639,330.544,330.561,332.575,10.2816,332.576,338.529
