TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.01596,0.0,999.0,999.0,999.0,6.52204,7.53617,3.52021,7.53644,8.28982
2,2,1,0.750000,1,1,1,1.0,1.0,8.29327,2.0,8.49004,0.19677,9.0,10.8082,11.8236,3.53032,11.8238,12.5766
3,3,2,0.750000,1,1,1,1.0,2.0,12.5791,3.0,13.6115,1.03234,5.0,15.097,16.1124,3.5333,16.1126,16.8634
4,4,1,0.750000,1,1,1,1.0,3.0,16.866,3.0,17.5811,0.715144,1.0,19.3827,20.3981,3.53207,20.3983,21.1504
5,5,3,0.750000,1,1,1,1.0,4.0,21.153,3.0,21.9014,0.748361,9.0,23.6684,24.6838,3.53083,24.684,25.4372
6,6,1,0.750000,1,1,1,1.0,5.0,25.4398,2.0,25.8881,0.448334,9.0,27.9542,28.9697,3.52986,28.9698,29.724
7,7,1,0.750000,1,1,1,1.0,6.0,29.7266,3.0,30.0581,0.331462,4.0,32.2308,33.2462,3.51955,33.2464,34.0108
8,8,1,10,1,1,1,1.0,7.0,34.0134,3.0,34.4282,0.414768,2.0,36.5304,37.5459,3.53247,37.546,47.5555
9,9,1,0.750000,2,3,2,1.0,8.0,47.7966,3.0,48.8236,1.02697,3.0,50.3162,51.3316,3.53496,51.3318,52.0924
10,10,3,0.750000,2,3,2,1.0,9.0,52.3448,3.0,52.7767,0.431897,8.0,54.8616,55.877,3.53222,55.8772,56.6296
11,11,1,0.750000,2,3,2,1.0,10.0,56.8395,3.0,58.0476,1.20815,2.0,59.355,60.3704,3.53094,60.3706,61.1339
12,12,1,0.750000,2,3,2,1.0,11.0,61.3303,3.0,62.5847,1.25449,1.0,63.841,64.8564,3.52614,64.8566,65.6202
13,13,2,0.750000,2,3,2,1.0,12.0,65.8177,3.0,66.5048,0.687103,5.0,68.3437,69.3591,3.54143,69.3593,70.1238
14,14,1,0.750000,2,3,2,1.0,13.0,70.3238,2.0,70.7582,0.434427,7.0,72.8462,73.8616,3.53783,73.8618,74.6276
