TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,1,6,0,2,8,1.0,0.0,4.03121,2.0,0,6.43363,low,2.40242,0.597579,6.96862,10.7832,10.7834,12.7987,8.76746,12.799,18.7826
2,2,0,2,8,8,5.000000e-01,2,1.0,1.0,19.0328,2.0,8,20.7621,high,1.7293,1.2707,21.296,24.2822,24.2968,26.3133,7.28052,26.3136,34.2815
3,3,1,1,4,8,3.500000e+00,0,1.0,2.0,34.2957,2.0,8,37.1088,high,2.81315,0.186852,37.6386,42.5465,42.5617,44.5776,10.2819,44.5779,48.5461
4,4,1,3,4,8,2,2,1.0,3.0,48.7911,2.0,8,50.3698,high,1.57863,1.42137,50.9034,55.5456,55.5591,57.5611,8.76994,57.5614,61.5452
5,5,0,1,6,4,5.000000e-01,2,1.0,4.0,61.5621,3.0,2,63.5807,low,2.01861,0.981388,64.1209,66.8104,66.8242,68.8259,7.26382,68.8262,74.8255
6,6,0,2,2,0,5.000000e-01,4,1.0,5.0,75.0998,2.0,0,76.8582,low,1.75835,1.24165,77.3861,80.3563,80.3565,82.3718,7.27191,82.372,84.356
7,7,0,1,2,0,5.000000e-01,4,1.0,6.0,84.3642,3.0,4,86.8997,high,2.53542,0.464578,87.4317,89.6212,89.6215,91.6367,7.2725,91.637,93.621
8,8,1,1,6,8,5.000000e-01,4,1.0,7.0,93.6302,3.0,4,95.9406,low,2.31034,0.689657,96.478,98.8862,98.901,100.917,7.28707,100.918,106.886
9,9,1,3,6,8,3.500000e+00,4,1.0,8.0,107.132,2.0,8,108.551,high,1.41918,1.58082,109.086,115.385,115.399,117.416,10.2843,117.417,123.384
10,10,0,1,2,2,3.500000e+00,0,1.0,9.0,123.406,3.0,0,125.415,low,2.00873,0.991272,125.946,131.665,131.665,133.681,10.2744,133.681,135.665
11,11,0,1,4,8,3.500000e+00,2,1.0,10.0,135.681,3.0,2,138.325,low,2.64422,0.355777,138.866,143.93,143.944,145.945,10.2641,145.946,149.945
12,12,1,2,2,0,5.000000e-01,4,1.0,11.0,150.213,2.0,0,151.803,low,1.58977,1.41023,152.333,155.476,155.476,157.491,7.27809,157.492,159.476
13,13,0,3,4,2,5.000000e-01,0,1.0,12.0,159.813,2.0,2,161.878,high,2.06509,0.93491,162.412,165.069,165.081,167.084,7.27139,167.085,171.069
14,14,0,2,2,0,2,2,1.0,13.0,171.32,3.0,2,173.287,high,1.96707,1.03293,173.816,178.084,178.097,180.099,8.77876,180.099,182.083
15,15,0,3,2,4,5.000000e-01,2,1.0,14.0,182.327,2.0,4,184.063,high,1.73617,1.26383,184.597,187.583,187.598,189.614,7.28713,189.614,191.583
16,16,1,1,2,0,3.500000e+00,2,1.0,15.0,191.596,2.0,0,193.304,low,1.70764,1.29236,193.845,199.848,199.848,201.863,10.2668,201.863,203.847
17,17,0,3,2,8,5.000000e-01,2,1.0,16.0,204.096,3.0,2,205.497,low,1.40176,1.59824,206.033,209.347,209.347,211.363,7.26697,211.363,213.347
18,18,1,1,2,2,5.000000e-01,8,1.0,17.0,213.368,2.0,2,215.823,low,2.45492,0.545076,216.36,218.628,218.643,220.659,7.29101,220.659,222.627
19,19,1,2,2,2,2,0,1.0,18.0,222.877,3.0,0,224.897,low,2.01941,0.980586,225.437,229.627,229.627,231.642,8.7651,231.643,233.627
20,20,0,3,8,8,5.000000e-01,4,1.0,19.0,233.89,2.0,8,236.256,high,2.36554,0.634459,236.796,239.142,239.154,241.157,7.26715,241.158,249.141
21,21,1,3,2,0,5.000000e-01,8,1.0,20.0,249.387,2.0,0,251.035,low,1.64735,1.35265,251.576,254.641,254.641,256.656,7.26867,256.656,258.64
22,22,1,3,4,2,5.000000e-01,4,1.0,21.0,258.853,3.0,4,261.16,high,2.30732,0.692682,261.701,264.109,264.122,266.124,7.27162,266.124,270.108
23,23,0,1,4,8,3.500000e+00,4,1.0,22.0,270.122,3.0,4,272.169,low,2.04654,0.953464,272.7,278.373,278.387,280.404,10.2823,280.405,284.373
24,24,0,2,6,2,2,4,1.0,23.0,284.615,3.0,4,286.247,high,1.63162,1.36838,286.777,291.372,291.386,293.388,8.77253,293.388,299.372
