TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,3,5,1,1.0,0.0,4.27,2.0,5.00081,0.730814,8.0,6.78921,7.8045,3.53451,7.80476,8.56991
2,2,1,0.750000,3,5,1,1.0,1.0,8.79502,2.0,9.15417,0.359142,9.0,11.3215,12.3369,3.54185,12.3371,13.0903
3,3,1,0.750000,3,5,1,1.0,2.0,13.2759,2.0,13.6077,0.331733,9.0,15.7826,16.7981,3.52216,16.7983,17.5609
4,4,3,0.750000,3,5,1,1.0,3.0,17.7514,3.0,18.2114,0.459993,6.0,20.2695,21.2848,3.53343,21.285,22.0478
5,5,1,0.750000,3,5,1,1.0,4.0,22.2428,3.0,22.5983,0.355519,4.0,24.7564,25.7718,3.52899,25.772,26.5347
6,6,2,0.750000,3,5,1,1.0,5.0,26.7192,2.0,27.0022,0.283031,5.0,29.2435,30.2589,3.53971,30.2591,31.022
7,7,1,0.750000,3,5,1,1.0,6.0,31.2105,2.0,31.6226,0.412072,6.0,33.7296,34.745,3.53453,34.7452,35.5087
8,8,1,12,3,5,1,1.0,7.0,35.6888,3.0,36.3267,0.637825,3.0,38.2008,39.2162,3.5274,39.2164,51.2217
9,9,3,0.750000,1,2,2,1.0,8.0,51.2296,3.0,52.1574,0.927737,8.0,53.7339,54.7493,3.51964,54.7495,55.5087
10,10,3,0.750000,1,2,2,1.0,9.0,55.5112,3.0,56.0259,0.514662,9.0,58.0309,59.0463,3.53501,59.0464,59.812
11,11,3,0.750000,1,2,2,1.0,10.0,59.8145,3.0,60.296,0.481509,7.0,62.3306,63.3459,3.5314,63.3461,64.0989
12,12,1,0.750000,1,2,2,1.0,11.0,64.1015,2.0,64.5496,0.448069,6.0,66.6169,67.6322,3.53069,67.6324,68.3857
13,13,2,0.750000,1,2,2,1.0,12.0,68.3882,2.0,68.8195,0.431334,5.0,70.9028,71.9182,3.52996,71.9184,72.6727
14,14,3,0.750000,1,2,2,1.0,13.0,72.6753,3.0,73.1069,0.431574,7.0,75.1952,76.2106,3.53531,76.2109,76.9761
15,15,3,0.750000,1,2,2,1.0,14.0,76.9786,3.0,77.6268,0.648215,9.0,79.4966,80.512,3.53335,80.5122,81.263
16,16,3,10,1,2,2,1.0,15.0,81.2656,2.0,81.6973,0.431667,4.0,83.7798,84.7952,3.52956,84.7954,94.8076
17,17,2,0.750000,1,1,3,1.0,16.0,94.8106,2.0,95.8587,1.04812,5.0,97.3317,98.3472,3.53653,98.3474,99.111
18,18,1,0.750000,1,1,3,1.0,17.0,99.1137,3.0,99.7953,0.681588,1.0,101.629,102.645,3.53093,102.645,103.398
19,19,2,0.750000,1,1,3,1.0,18.0,103.401,2.0,103.665,0.264626,5.0,105.921,106.937,3.53622,106.937,107.701
20,20,1,0.750000,1,1,3,1.0,19.0,107.704,2.0,108.035,0.331412,7.0,110.205,111.221,3.51676,111.221,111.972
21,21,1,0.750000,1,1,3,1.0,20.0,111.974,3.0,112.355,0.380842,2.0,114.492,115.507,3.53289,115.508,116.258
22,22,1,0.750000,1,1,3,1.0,21.0,116.261,3.0,116.659,0.398119,3.0,118.778,119.793,3.53237,119.794,120.545
23,23,1,0.750000,1,1,3,1.0,22.0,120.548,3.0,120.963,0.415303,4.0,123.061,124.077,3.52916,124.077,124.832
24,24,1,8,1,1,3,1.0,23.0,124.835,2.0,125.233,0.398277,7.0,127.341,128.356,3.52127,128.356,136.358
25,25,1,0.750000,2,3,4,1.0,24.0,136.592,2.0,137.426,0.83455,8.0,139.108,140.123,3.53158,140.123,140.879
26,26,1,0.750000,2,3,4,1.0,25.0,141.099,2.0,141.63,0.531236,8.0,143.614,144.63,3.53117,144.63,145.382
27,27,3,0.750000,2,3,4,1.0,26.0,145.567,2.0,145.916,0.349317,3.0,148.071,149.086,3.51931,149.087,149.838
28,28,1,0.750000,2,3,4,1.0,27.0,150.032,2.0,150.37,0.33767,8.0,152.543,153.558,3.52571,153.558,154.324
29,29,1,0.750000,2,3,4,1.0,28.0,154.529,3.0,155.008,0.479198,2.0,157.043,158.059,3.52971,158.059,158.81
30,30,1,0.750000,2,3,4,1.0,29.0,159.0,3.0,159.394,0.393994,2.0,161.515,162.531,3.53041,162.531,163.297
31,31,3,0.750000,2,3,4,1.0,30.0,163.481,2.0,163.898,0.417082,3.0,166.003,167.018,3.53688,167.018,167.784
32,32,1,10,2,3,4,1.0,31.0,167.967,2.0,168.552,0.584717,8.0,170.474,171.489,3.52226,171.49,181.496
33,33,1,0.750000,2,4,5,1.0,32.0,181.747,2.0,183.314,1.56684,8.0,184.257,185.273,3.52577,185.273,186.033
34,34,3,0.750000,2,4,5,1.0,33.0,186.214,2.0,186.467,0.252511,4.0,188.74,189.756,3.54163,189.756,190.52
35,35,3,0.750000,2,4,5,1.0,34.0,190.702,2.0,191.087,0.385008,3.0,193.211,194.226,3.52396,194.226,194.99
36,36,1,0.750000,2,4,5,1.0,35.0,195.176,2.0,196.125,0.948265,6.0,197.697,198.713,3.53648,198.713,199.477
37,37,3,0.750000,2,4,5,1.0,36.0,199.669,3.0,200.078,0.409076,8.0,202.184,203.199,3.53035,203.199,203.964
38,38,3,0.750000,2,4,5,1.0,37.0,204.145,3.0,204.531,0.386386,9.0,206.655,207.67,3.52541,207.671,208.434
39,39,3,0.750000,2,4,5,1.0,38.0,208.614,3.0,209.185,0.571054,8.0,211.126,212.142,3.52766,212.142,212.905
40,40,3,8,2,4,5,1.0,39.0,213.088,2.0,213.455,0.36735,3.0,215.598,216.613,3.52523,216.613,224.614
41,41,1,0.750000,3,6,6,1.0,40.0,224.834,2.0,225.582,0.748187,7.0,227.35,228.365,3.53172,228.366,229.118
42,42,3,0.750000,3,6,6,1.0,41.0,229.298,2.0,229.635,0.337505,1.0,231.81,232.826,3.5277,232.826,233.588
43,43,3,0.750000,3,6,6,1.0,42.0,233.809,2.0,234.323,0.513866,2.0,236.327,237.343,3.53375,237.343,238.109
44,44,3,0.750000,3,6,6,1.0,43.0,238.303,3.0,238.776,0.47312,6.0,240.814,241.83,3.52668,241.83,242.596
45,45,3,0.750000,3,6,6,1.0,44.0,242.777,3.0,243.18,0.403077,8.0,245.301,246.317,3.53987,246.317,247.083
46,46,2,0.750000,3,6,6,1.0,45.0,247.263,2.0,247.65,0.387274,5.0,249.788,250.804,3.54084,250.804,251.57
47,47,3,0.750000,3,6,6,1.0,46.0,251.754,2.0,252.488,0.733689,4.0,254.275,255.291,3.53682,255.291,256.057
48,48,3,12,3,6,6,1.0,47.0,256.235,2.0,256.942,0.707192,2.0,258.744,259.76,3.52492,259.76,271.77
49,49,3,0.750000,2,4,7,1.0,48.0,272.009,2.0,272.821,0.812438,2.0,274.529,275.544,3.53552,275.544,276.307
50,50,1,0.750000,2,4,7,1.0,49.0,276.488,2.0,276.858,0.369605,9.0,279.01,280.026,3.5373,280.026,280.777
51,51,3,0.750000,2,4,7,1.0,50.0,280.963,3.0,281.295,0.332129,6.0,283.465,284.496,3.5329,284.496,285.249
52,52,2,0.750000,2,4,7,1.0,51.0,285.445,3.0,285.936,0.491493,5.0,287.985,289.001,3.55575,289.001,289.751
53,53,3,0.750000,2,4,7,1.0,52.0,289.936,2.0,290.352,0.416598,4.0,292.452,293.467,3.53148,293.467,294.221
54,54,3,0.750000,2,4,7,1.0,53.0,294.404,2.0,294.772,0.368508,4.0,296.911,297.927,3.52283,297.927,298.692
55,55,3,0.750000,2,4,7,1.0,54.0,298.875,3.0,299.409,0.533825,6.0,301.398,302.413,3.53783,302.414,303.179
56,56,3,12,2,4,7,1.0,55.0,303.357,3.0,303.78,0.422704,9.0,305.886,306.901,3.54402,306.901,318.909
57,57,3,0.750000,3,6,8,1.0,56.0,319.155,2.0,319.86,0.70434,1.0,321.683,322.698,3.54317,322.699,323.462
58,58,3,0.750000,3,6,8,1.0,57.0,323.643,2.0,324.18,0.536657,4.0,326.156,327.172,3.52877,327.172,327.933
59,59,3,0.750000,3,6,8,1.0,58.0,328.122,3.0,328.517,0.394937,6.0,330.636,331.651,3.52952,331.652,332.403
60,60,1,0.750000,3,6,8,1.0,59.0,332.582,3.0,333.02,0.438551,3.0,335.107,336.123,3.54074,336.123,336.873
61,61,3,0.750000,3,6,8,1.0,60.0,337.051,2.0,337.474,0.423019,1.0,339.579,340.594,3.54266,340.594,341.36
62,62,3,0.750000,3,6,8,1.0,61.0,341.538,2.0,342.044,0.506136,3.0,344.049,345.064,3.52615,345.065,345.831
63,63,3,0.750000,3,6,8,1.0,62.0,346.016,2.0,346.515,0.498506,1.0,348.536,349.552,3.53535,349.552,350.318
64,64,2,10,3,6,8,1.0,63.0,350.495,3.0,350.869,0.37357,5.0,353.008,354.023,3.52819,354.023,364.029
65,65,2,0.750000,3,5,9,1.0,64.0,364.279,2.0,365.063,0.784133,5.0,366.791,367.807,3.52721,367.807,368.566
66,66,1,0.750000,3,5,9,1.0,65.0,368.752,3.0,369.468,0.716213,1.0,371.274,372.289,3.53731,372.289,373.054
67,67,1,0.750000,3,5,9,1.0,66.0,373.232,2.0,373.587,0.355334,9.0,375.745,376.76,3.52868,376.761,377.523
68,68,1,0.750000,3,5,9,1.0,67.0,377.702,2.0,378.041,0.339298,9.0,380.214,381.23,3.52823,381.23,381.994
69,69,1,0.750000,3,5,9,1.0,68.0,382.17,2.0,382.578,0.407583,9.0,384.686,385.701,3.53112,385.702,386.464
70,70,1,0.750000,3,5,9,1.0,69.0,386.643,3.0,387.632,0.989205,3.0,389.158,390.173,3.53015,390.173,390.934
71,71,1,0.750000,3,5,9,1.0,70.0,391.111,2.0,391.485,0.374172,7.0,393.639,394.654,3.54318,394.654,395.405
72,72,3,8,3,5,9,1.0,71.0,395.594,3.0,395.922,0.328103,8.0,398.108,399.124,3.5294,399.124,407.131
