csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
1287.9816696576793	n/a	n/a	1658896.781374183	960.3165676757773	n/a	922207.9101525856	n/a	897.6940216824107	n/a	n/a	805854.5565643405	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0168215	n/a	n/a	0.00028296286225	0.0497652	n/a	n/a	0.00247657513104	0.0928999	n/a	0.008630391420009998	n/a	0.000495919	n/a	n/a	2.459356545610001e-07	0.000837673	n/a	7.016960549290001e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1279.6635384166154	-8.318131241063838	69.19130734356223	1637538.771552933	958.6055995730496	-1.7109681027276338	918924.695532806	2.9274118485513987	892.1344426854889	-5.5595789969218	30.90891862301401	795903.863825748	2.651764	49.14810900000001	0.8415546499999998	0.4434270000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0477766	-0.06459809999999999	0.004172914523609999	0.0022826035075599995	-0.219335	-0.2691002	0.07241491764003999	0.048107842225	-0.217375	-0.3102749	0.047251890625000015	0.09627051357001	0.00249159	0.001995671	3.9827027402410006e-06	6.2080207281e-06	-0.00101793	-0.001855603	1.0361814849e-06	3.4432624936089997e-06	0.000100355	0.000100355	1.0071126025e-08	1.0071126025e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1255.6318636683789	-24.031674748236586	577.5213912050317	1576611.3770593263	960.1139546821988	1.508355109149193	921818.8059754913	2.2751351352964733	891.9810123241107	-0.1534303613782413	0.02354087579265772	795630.1263467453	2.017642	37.39521	0.5083081	0.275319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.021303400000000004	0.026473199999999992	0.0007008303182399996	0.0004538348515600002	-0.024163	0.195172	0.038092109584000014	0.000583850569	-0.0956907	0.12168430000000002	0.009156710066489998	0.014807068866490006	-0.00025293900000000004	-0.0027445290000000003	7.532439431841002e-06	6.397813772100003e-08	-0.0005632419999999999	0.0004546880000000001	3.172415505639999e-07	2.0674117734400008e-07	0.0	-0.000100355	1.0071126025e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1255.6797663707896	0.04790270241073813	0.002294668898251737	1576731.675673001	960.7559775511425	0.6420228689436271	923052.0484002512	0.41219336424660585	892.4322897012544	0.4512773771436969	0.20365127112169445	796435.3917014236	1.945925	36.066013	0.5471372999999999	0.296404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0329101	0.0542135	0.00293910358225	0.0010830746820099995	0.13434200000000002	0.158505	0.025123835025000003	0.018047772964	0.135555	0.23124570000000003	0.018375158025	0.05347457376848999	-0.00137142	-0.0011184810000000002	1.2509997473610001e-06	1.8807928164e-06	0.000237177	0.0008004189999999999	5.6252929329000006e-08	6.406705755609998e-07	0.00014456200000000002	0.00014456200000000002	2.0898171844e-08	2.0898171844e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1248.9321334245444	-6.747632946245176	45.53055037725336	1559831.473900384	958.4609630271872	-2.295014523955274	918647.4176470031	5.267091665165653	887.10884057232	-5.323449128934384	28.339110628352266	786962.0950215658	1.364379	25.287569	0.11198925	0.0598809	-0.10101121960000001	-0.0885459175	0.0696599055	0.0919080224	-0.0423796678	0.11759670359999999	-0.1478160708	0.1235043376	-0.1105777014	0.007461172399999999	-0.0238980737	0.014911856000000001	-0.0777325407	0.08752761960000001	-0.1309999126	-0.060176685599999995	0.0802611557	-0.0684075356	0.0061451826	-0.0001359699	0.0235386444	-0.11175483130000001	0.06509018230000001	-0.0828670307	0.1615171346	-0.058831212599999995	0.1047144915	-0.1297738812	0.0659741003	0.1700953324	-0.1256770452	0.0487681712	-0.064098942	0.0200738012	-0.1255317127	0.0085794556	-0.1000817091	0.0644383451	-0.037840779500000005	0.11440453390000001	-0.0536767883	0.0166911607	-0.13466236869999998	0.1481502749	-0.0834524069	0.0358945402	-0.0832792941	0.10211116619999999	0.0715412785	-0.1519525652	-0.1100061592	0.0248186292	-0.007593819200000002	0.18814978640000002	-0.038076364700000004	0.0598252171	0.08255501230000001	-0.040719096600000004	0.09630668279999999	-0.1987546132	0.053802111500000006	-0.0672958651	0.0024552267000000003	-0.0059126994	0.0267053292	-0.1643875335	-0.0832513975	0.1166372034	-0.0701851533	0.047029096500000006	-0.0157457951	5.91775e-05	-0.0133004901	0.044529164100000004	-0.0448989976	0.2045887772	-0.0653698492	0.032204491200000004	-0.0747670794	0.1088073168	-0.0608486491	0.1090046476	-0.10932968230000001	0.0520469664	-0.13207818289999998	0.023190678	-0.0749995551	0.0769467429	-0.0033112299	0.19668974820000001	-0.17112767480000002	0.0438441422	-0.016304248	0.03162713	-0.054159522800000005	0.10170142480000001	-0.04743140269999999	0.009774706999999999	0.095243428	-0.042522522800000004	0.1845863357	-0.17365402359999998	0.0350905243	0.0190071268	0.0297904027	-0.1334657515	0.0120589742	0.0968976817	0.09688977689999999	0.0968766029	0.0968581602	0.0968344498	0.0	0.0	0.0	0.0	0.0405364	0.007626300000000002	5.816045169000004e-05	0.00164319972496	0.149949	0.015606999999999982	0.00024357844899999947	0.022484702601000002	0.08379910000000003	-0.0517559	0.0070222891608100035	0.002678673184809999	-0.00109725	0.00027417	7.51691889e-08	1.2039575624999998e-06	-0.000139347	-0.000376524	1.9417586409e-08	1.4177032257600004e-07	0.000233869	8.9307e-05	7.975740248999999e-09	5.469470916100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1250.273318022271	1.341184597726624	1.798776125179126	1563183.369758419	956.7868124770108	-1.6741505501763638	915441.0045299188	2.8027800646558223	886.1097879134163	-0.9990526589036791	0.9981062152625108	785190.5562359595	1.099022	20.369402	0.29259	0.139915	-0.0708889471	-0.0792571247	0.0373463929	0.0458637372	-0.12373457619999999	-0.0037160032	-0.1404073263	0.0348039168	-0.127967416	-0.0794737096	0.0015454551	-0.014366081599999999	0.0158308891	0.045368544000000004	-0.0049348041	-0.0430003438	0.0951803611	-0.0841211099	-0.0707244687	0.0460257901	0.0142361336	-0.0700531523	-0.0270209015	-0.1306875492	0.22032774370000002	0.043222154400000004	-0.0147989798	-0.10269128570000001	0.163828955	0.1638459776	0.0280798389	0.0539037214	-0.0266668322	-0.051883429	-0.053926652900000004	0.0236960366	0.0199780251	-0.045971739500000004	0.07897572110000001	0.0646322844	0.033001951200000004	0.0272213015	-0.0925252798	0.0078373153	0.089194897	0.0778217825	-0.0688584805	-0.071448215	0.1559727326	0.102602229	-0.0851775084	0.0006348567	-0.0355363667	0.1473118461	0.049430765300000006	0.048925515700000005	0.0302185783	-0.1366453807	-0.041827477099999996	-0.13992744	0.0615414146	-0.10163300089999999	-0.042168084800000005	-0.0013130779999999999	-0.0545726442	-0.07904918450000001	0.0375314719	0.1037890622	-0.030104896699999998	0.010477265999999999	-0.0204116421	0.0957951588	0.0328308203	0.1258549035	-0.112544517	0.15422946070000002	-0.0676066813	0.043026813899999995	0.0164954679	0.029822690699999998	-0.055531854299999996	0.0784632724	-0.10224434130000001	0.0150085784	-0.1713698966	-0.0386958902	-0.0925059476	0.0048583366	0.0782200005	-0.0081893131	0.10834121	0.0397590637	0.0156696709	-0.008201720400000001	0.1214417632	0.0414688362	0.024091658199999998	-0.0205459347	-0.1333658912	-0.0832898134	-0.204607225	0.026969087200000002	0.0761367766	-0.0718362897	-0.0399058729	-0.0967977729	-0.0357946596	0.0968766029	0.0968054732	0.0966869624	0.0965211284	0.0963080526	0.0	0.0	0.0	0.0	0.0577211	0.017184700000000004	0.0002953139140900001	0.0033317253852100004	0.191114	0.041165000000000014	0.0016945572250000006	0.036524560995999995	0.158657	0.07485789999999998	0.025172043649	0.005603705192409996	-0.00293393	-0.00183668	3.3733934224e-06	8.6079452449e-06	0.0008344119999999997	0.0009737589999999996	6.962433857439994e-07	9.482065900809992e-07	0.000611078	0.00037720900000000004	1.42286629681e-07	3.7341632208400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1238.049659418302	-12.223658603968945	149.41782966638397	1532766.9591857737	957.074938939362	0.2881264623512152	915992.4387457836	0.08301685830702622	883.2554540021875	-2.8543339112287636	8.147222076790493	780140.1970246105	1.017151	18.852005	0.08673324999999997	0.041261800000000015	-0.052263824199999996	0.11371138210000001	0.0812154575	0.0561158619	-0.0909330126	0.0659881512	-0.0881313264	0.1031526724	-0.033974097200000004	-0.1458282614	-0.0658277041	-0.011911050800000001	0.08947288980000001	0.0836602941	-0.0007056697	-0.05903467940000001	0.08145656700000001	-0.0234241767	-0.0181925758	0.0346721053	-0.0325973892	0.0357577108	0.014534026499999997	-0.0601158923	0.054149001399999994	0.035269181499999996	0.042484273899999994	-0.0813982944	0.07101358320000001	-0.0478699983	-0.0669565919	0.0515253808	0.06614709070000001	0.0388752958	0.0925457165	-0.0522257151	-0.0736693174	0.024970990699999997	-0.10468584980000001	-0.0362148655	-0.1510747251	0.0963033301	-0.12001868449999999	-0.07465417440000001	0.04365992230000002	-0.0522322587	0.0062515272	0.032077874900000004	-0.0194737688	0.0112336526	-0.0711234162	0.0459896158	0.1251069297	0.031821240699999996	0.0149826789	0.0871919398	0.0464907036	-0.09715996240000001	0.0584220721	-0.1206404936	0.1061562971	-0.0471756142	-0.11925943039999999	0.0245450322	-0.1340298101	-0.0426854062	0.0404751906	0.0482726139	-0.07542171240000001	0.0125294442	-0.0592786219	0.0260101425	-0.0716570487	0.1153160522	-0.0027208246000000004	-0.0151518747	-0.045983818499999995	0.050593426600000005	0.0784737341	0.05259698769999999	-0.0492232687	-0.0453840018	-0.0018457086	0.1749156282	-0.0198613573	-0.0340596904	0.006222022099999999	-0.0515416659	0.0680571021	0.0023913292000000003	-0.1820589332	0.015318671599999997	-0.032497259	-0.0354822194	0.0066630273	0.0480009318	-0.052664883200000005	-0.1046713525	0.0445518457	-0.05035244	0.0261536057	0.1440802698	-0.0292623143	0.12851840050000002	0.1003544284	0.0527204205	0.0275614405	0.0968344498	0.096636939	0.0963080526	0.0958482378	0.09525811960000001	0.0	0.0	0.0	0.0	0.07607869999999999	0.01835759999999998	0.00033700147775999934	0.005787968593689997	0.164885	-0.026229	0.0006879604410000001	0.027187063225	0.156847	-0.0018099999999999785	0.024600981409	3.2760999999999215e-06	-0.00251649	0.0004174399999999998	1.7425615359999983e-07	6.332721920100002e-06	0.0005829769999999999	-0.0002514349999999997	3.398621825289999e-07	6.321955922499987e-08	0.00047322	-0.00013785800000000006	1.900482816400001e-08	2.239371684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1241.7005556862628	3.650896267960661	13.329043559409087	1541820.2699915736	957.759691668566	0.6847527292039786	917303.6269850666	0.4688863001522972	884.4154386355368	1.1599846333492678	1.3455643496064351	782190.668096889	0.962417	17.837551	0.16034685	0.0937299	-0.0449153129	0.0102588608	0.0696165245	0.044444719900000006	-0.0535966606	0.050234852999999996	-0.08851017470000001	0.0846091603	-0.0065437639	-0.0521052458	-0.0260064121	-0.0005964639	-0.0093227515	0.0338958574	0.0337255141	-0.0156526027	0.0355689623	0.0266829138	-0.09480275070000001	0.0582249707	-0.046109507599999995	0.06386323740000001	-0.08055270269999999	-0.0392733386	0.0384938928	0.0008579817999999999	0.0211444897	0.060538143600000004	-0.0856934141	0.0347522813	-0.08883162160000001	0.0644760417	0.1082310647	0.14296911980000002	0.1192719683	-0.0664649596	0.0202819026	0.147315321	0.11731087	-0.0441530924	-0.0491888681	-0.0013954848	0.0833350797	-0.0073179726	0.0243776435	0.060621670999999995	0.0261287558	0.1057881966	-0.08237458809999999	0.08195985759999999	-0.054035491	0.013484108600000001	0.0566452278	0.029095306600000002	-0.030966852799999996	0.0672020567	0.0417035775	-0.055999620800000004	0.0449221722	-0.1040430169	0.0696600661	0.0036990977000000004	-0.0233079724	0.0053635002	-0.016213632	-0.0201548135	0.0425462536	0.0020993751	0.0447622617	0.0102614049	-0.0760665759	0.1048193506	-0.0351232442	0.1034992096	-0.0207222914	-0.0699137561	-0.025527486000000002	0.0192633994	-0.0241242767	0.0416669512	0.0725565548	0.019644416499999998	0.014554951200000001	-0.1091442791	0.0561049278	-0.1321834983	0.0818688381	0.033125813999999996	0.2187592215	-0.0182448571	0.0243358758	-0.0702506143	-0.0447792576	0.0154631119	-0.09097018230000001	0.07023289690000001	0.0904256792	0.0520724996	0.0075161336	0.0333299846	0.1322324285	0.1159378084	0.0606806167	-0.07830622429999999	-0.0168049023	0.0732105167	0.0589786889	0.0967712317	0.096384321	0.0957406153	0.09484182960000001	0.0936903585	0.0	0.0	0.0	0.0	0.0809951	0.004916400000000015	2.417098896000015e-05	0.0065602062240100005	0.16641	0.0015249999999999984	2.3256249999999956e-06	0.0276922881	0.213756	0.05690899999999999	0.04569162753600001	0.0032386342809999987	-0.00390735	-0.0013908600000000005	1.9344915396000006e-06	1.5267384022500002e-05	0.000994188	0.00041121100000000014	9.884097793440001e-07	1.6909448652100007e-07	0.000611078	0.00013785800000000006	1.900482816400001e-08	3.7341632208400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1239.9775155158964	-1.7230401703664031	2.9688674286962833	1537544.238984975	959.4760704286516	1.716378760085604	920594.3297252068	2.945956048072995	885.3253876762485	0.9099490407116946	0.8280072566921332	783801.0420640997	0.7646229999999999	14.17161	0.08716835000000002	0.0467184	-0.030659278300000002	0.0683966629	0.0567484958	0.0563413075	0.0363757865	0.0699910365	-0.0659830406	0.0663531004	-0.0499783433	-0.0267455038	-0.03130236	0.0474494021	0.0171629656	0.0679380566	0.0395381931	-0.0373300917	0.1273188816	0.0427469007	0.0365494651	0.035661879900000006	-0.12388278230000001	0.0822133994	-0.1304971852	-0.0513649602	-0.12218701779999999	0.164402805	0.0703191341	-0.0643757327	-0.1079099776	-0.0689173061	0.0561975617	-0.027711146000000002	-0.0542966985	-0.0383378946	0.09177032130000001	-0.06449878099999999	0.0012621406	-0.0349259299	0.0860791851	-0.0427380193	0.0879685332	0.09123450039999999	-0.0207627889	0.0509351923	-0.012839806899999999	0.051605760599999995	0.1051903877	-0.1025979456	-0.0176179732	-0.0092815575	-0.041008485	0.0214232106	0.0419496884	-0.024360032200000003	-0.0666588455	0.0700840107	0.060737851900000014	0.0367946394	0.056421131	-0.1118808817	0.016077988600000002	-0.0556942299	0.0140143335	-0.0039770027	-0.0741259167	-0.0245738648	0.0777205483	0.061001247	0.0566082818	0.0025389989	-0.014284416000000001	0.05432121400000001	-0.07096815299999999	0.1052191481	-0.055916834400000004	-0.028359452	0.057306858899999986	0.044245650899999996	0.1519387556	0.0460219487	-0.10228403	-0.0209251435	0.042420024699999996	-0.0356573682	0.0982208985	0.012965112800000001	0.1112670646	0.0995484167	-0.1004452232	-0.1539090917	0.05399127	-0.1097219314	-0.0492644012	0.053924014400000005	-0.011538873	0.027986577400000004	0.050605896399999996	-0.026255982400000002	-0.09473329609999999	-0.0405077313	-0.05863077410000001	0.0719809156	0.011503257900000001	0.057734014699999996	-0.0570096832	0.08728737689999999	-0.0956424824	0.0966869624	0.0960478391	0.09498576119999999	0.0935054057	0.0916132915	0.0	0.0	0.0	0.0	0.0810178	2.2700000000000494e-05	5.152900000000226e-10	0.00656388391684	0.183846	0.01743600000000001	0.00030401409600000023	0.033799351716	0.209585	-0.004171000000000008	0.043925872225	1.7397241000000067e-05	-0.00313623	0.0007711200000000006	5.94626054400001e-07	9.8359386129e-06	0.000695848	-0.00029834	4.84204439104e-07	8.90067556e-08	0.000369765	-0.00024131300000000005	5.823196396900003e-08	1.36726155225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1251.9091133468014	11.931597830905046	142.36302679845804	1567276.4280807744	959.4861213517568	0.010050923105154652	920613.617066638	0.00010102105526573164	888.7642069090483	3.4388192327998013	11.825477715873813	789901.8154826695	1.210064	22.427473000000006	0.17888385000000004	0.08925049999999997	-0.053253555300000005	-0.194376195	0.0302794337	0.0515597955	-0.005451690699999999	0.0162275193	-0.10877045240000001	0.0630412763	-0.0754096075	0.16825825379999998	0.0795956178	-0.0167139494	-0.105839166	-0.0720799969	0.0641789056	-0.030495156800000006	-0.0404042697	0.045400053200000005	-0.07719114889999999	0.0024902786	0.02328547	0.008829423000000001	-0.1312688263	-0.013845128500000001	-0.1176609887	-0.0644273485	0.0213998194	0.0234468079	-0.1622699082	0.0555453365	0.023551137200000002	0.0013318460999999998	0.0905844799	-0.0715353958	0.203778717	0.1022541772	0.0588498902	-0.0825157421	0.0170009906	0.2235363949	0.0387446796	-0.028675708900000006	-0.0410640403	0.0635758771	0.0130183577	-0.0642335598	0.09356488859999999	-0.115724625	0.1324797428	-0.0257602783	-0.0606058014	-0.0116236178	-0.10640690789999999	0.11474550720000001	-0.1949882394	-0.1001847717	0.054285188	-0.0007005945	0.0015692439000000002	-0.1143730994	0.0089712643	-0.0368677105	0.179971425	0.0638155717	0.12320072609999999	0.0056849435	0.025074102400000003	-0.0457164428	0.055275610700000005	0.0069070223	-0.034343977000000005	0.0126483705	0.11815138230000001	0.06368765	0.011559188799999998	-0.1416011561	0.0556600814	-0.0167459325	-0.06727297139999999	-0.0222965955	-0.031355698	0.0833540199	0.015772041	-0.0124502292	-0.0206001448	0.057663237699999995	0.1427378987	0.0097623367	-0.0077301472999999985	-0.10725055050000001	-0.025474115	-0.0455509459	0.0621108249	-0.28555602059999996	-0.1296696016	-0.0494604245	-0.02936548	0.028693602599999996	-0.09617145029999999	-0.14190990779999998	-0.062396929800000014	-0.0057676206	-0.1451675316	-0.0727315784	0.0152198155	-0.027915087999999998	-0.0143725596	0.09658166	0.0956277859	0.0940449681	0.0918436166	0.0890382098	0.0	0.0	0.0	0.0	0.0807632	-0.0002546000000000076	6.482116000000387e-08	0.00652269447424	0.140016	-0.043830000000000015	0.0019210689000000007	0.019604480256	0.240601	0.03101600000000002	0.05788884120100001	0.000961992256000001	-0.00413148	-0.00099525	9.905225625e-07	1.70691269904e-05	0.00170882	0.001012972	2.9200657924e-06	1.026112272784e-06	0.000302322	-6.744299999999997e-05	4.548558248999998e-09	9.1398591684e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
