csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
1289.8250378155972	n/a	n/a	1663648.628176007	957.2791323149356	n/a	916383.3371656359	n/a	896.1560928293477	n/a	n/a	803095.7427151625	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0189703	n/a	n/a	0.00035987228209	-0.0630553	n/a	n/a	0.003975970858089999	0.00031452	n/a	9.89228304e-08	n/a	0.0038982	n/a	n/a	1.519596324e-05	-0.000689374	n/a	4.75236511876e-07	n/a	-0.00133928	n/a	n/a	1.7936709184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1275.6135919802844	-14.211445835312814	201.96519273003	1627190.036044843	956.1181599512583	-1.1609723636772742	914161.93578858	1.347856829222397	890.9409687407011	-5.215124088646577	27.197519259981775	793775.8097806191	1.562048	47.48254	0.5233529	0.29954400000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00488292	0.01408738	0.0001984542752644	2.38429077264e-05	0.08107029999999997	0.14412559999999994	0.02077218857535999	0.0065723935420899954	-0.0272067	-0.02752122	0.00074020452489	0.0007574175502884	-0.0008269259999999999	-0.004725126	2.2326815715876e-05	6.838066094759998e-07	-0.000269746	0.000419628	7.276290451599997e-08	1.7608765838400004e-07	0.00026834	0.00160762	2.5844420644e-06	7.20063556e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1261.5165289262081	-14.097063054076214	198.72718675060062	1591423.9527540288	955.7140314427588	-0.4041285084995252	913389.3098965706	0.1633198513820508	888.4161705904257	-2.524798150275388	6.374605699634018	789283.2921665566	0.765936	23.28264	0.268691725	0.164172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00349224	0.00837516	7.014330502559999e-05	1.21957402176e-05	-0.06803610000000003	-0.14910639999999994	0.02223271852095999	0.004628910903210002	0.0243877	0.0515944	0.0005947599112900001	0.00266198211136	-0.000899802	-7.287600000000015e-05	5.310911376000022e-09	8.09643639204e-07	0.000551682	0.0008214279999999999	3.04353029124e-07	6.747439591839999e-07	-2.96713e-05	-0.0002980113	8.881073492769001e-08	8.803860436900001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1255.8626787758635	-5.653850150344624	31.966021522551927	1577191.0679420878	955.684095997685	-0.02993544507387469	913332.0913429123	0.0008961308717709683	886.558395058061	-1.8577755323647125	3.4513299286529913	785985.787847925	0.6215470000000001	18.893541	0.14728875500000002	0.105118	-0.0087391994	0.0121122223	-0.005183409	-0.0663627453	0.0452718999	-0.0038899078000000004	0.010796975700000001	-0.057175414699999996	0.11504814449999999	-0.042918965700000006	0.0320348196	-0.027638085899999998	0.0049694316	-0.0420667555	0.0027785359000000003	-0.0736441287	0.10949828589999999	-0.0629848519	0.14110255189999998	-0.0314106886	0.0588421862	0.0143953725	-0.0328072211	0.0121484593	-0.0024822657000000002	-0.0712091896	0.05121097610000002	-0.0071250491	0.0633550865	-0.038864481	0.126550115	-0.0281723021	0.0401488818	-0.0401380043	0.0468525357	-0.0058329824	0.1133117825	-0.053343502599999995	-0.0542091604	0.0832239562	-0.0825321309	0.0677562239	-0.181957998	0.044432336600000004	-0.0075396342	0.2146951402	0.0966710446	0.0966632319	0.09665021119999999	0.09663198320000001	0.09660854880000001	0.0	0.0	0.0	0.00982008	0.00632784	4.0041559065599985e-05	9.64339712064e-05	0.032215600000000004	0.10025170000000004	0.010050403352890005	0.0010378448833600002	0.0332322	0.008844499999999995	0.00110437911684	7.822518024999992e-05	-0.000916301	-1.6499000000000006e-05	2.722170010000002e-10	8.39607522601e-07	0.00032963199999999995	-0.00022205	1.0865725542399995e-07	4.93062025e-08	0.000369074	0.0003987453	1.5899781427208998e-07	1.36215617476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1253.4516525457339	-2.4110262301296643	5.813047482373261	1571141.0452696308	953.6555045943327	-2.028591403352266	909458.8214430712	4.115183081754715	885.0331050436023	-1.5252900144587331	2.3265096282075217	783283.5970231198	0.612371	18.614632	0.19154896	0.0926389	0.0040180146000000005	-0.0173513741	0.0161091628	0.0015779276999999998	-0.0307490072	0.0034498705	0.0665760592	0.0174500914	0.0440516337	-0.12264928900000001	0.061933913099999995	0.0392710621	0.0413643568	0.0157761681	0.036034112400000005	-0.06189965240000001	0.0452871447	0.0014715382999999998	0.0196412737	-0.1198057858	0.12293685	0.0031861952000000002	0.009398450899999999	-0.0169021038	0.0185691537	0.0035225845	-0.0301904829	0.0314735718	0.0391765316	0.056290623899999996	0.0558231897	-0.1166764186	0.057378177	0.034357651499999996	0.0185680009	0.031132972400000007	0.059850815	-0.041805860800000004	-0.0358223185	-0.0996435943	-0.1556668426	0.1016576343	-0.1113266839	-0.0662142427	0.0108772949	-0.0182596303	0.09665021119999999	0.0965799094	0.0964627776	0.0962988727	0.096088274	0.0	0.0	0.0	0.0330271	0.02320702	0.0005385657772803997	0.0010907893344099997	0.00499066	-0.027224940000000003	0.0007411973580036003	2.49066872356e-05	0.101796	0.06856380000000001	0.010362425616	0.00470099467044	-0.00186919	-0.000952889	9.07997446321e-07	3.4938712561e-06	0.000650864	0.00032123200000000007	4.236239464960001e-07	1.0318999782400003e-07	0.000546017	0.000176943	3.1308825249e-08	2.98134564289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1250.7082464027465	-2.7434061429873964	7.526277265380982	1564271.1176198332	954.6550782336307	0.999573639297978	911366.3183972596	0.9991474603794039	884.3351718666112	-0.6979331769911141	0.4871107195449098	782048.6962003488	0.532496	16.186604	0.06526868799999999	0.0315362	-0.0065656868000000005	0.0036193912	0.0064300261	-0.0255742794	-0.0017287657999999998	-0.0250144131	0.049532752699999995	-0.010316642800000001	0.0550081824	-0.0692885458	0.0457045515	-0.0053369762	0.0560219784	-0.0386830875	-0.0360768388	-0.0360092353	0.0449242703	-0.0005053076	0.0604326108	-0.1385633521	0.0314590463	-0.006792319000000001	-0.016405937199999998	0.0176419096	0.0054024999	-0.0229074447	-0.0025213728	0.0403659911	0.0484945628	0.0131339588	0.0590759521	-0.0700009439	0.0251579119	0.0194178307	0.0641782741	-0.0382416617	0.0272322461	-0.053857862	-0.025880969500000003	-0.027800246	-0.1549966974	-0.0097834431	-0.0799263471	0.008229610200000001	0.0306483221	-0.0230823111	0.09660854880000001	0.09641333619999999	0.096088274	0.0956338001	0.0950505264	0.0	0.0	0.0	0.0389236	0.005896499999999999	3.476871224999999e-05	0.0015150466369599994	-0.000951628	-0.005942288	3.5310786674944004e-05	9.05595850384e-07	0.08354599999999998	-0.018250000000000016	0.006979934115999997	0.0003330625000000005	-0.00147863	0.0003905599999999999	1.5253711359999992e-07	2.1863466769e-06	0.000358659	-0.000292205	1.28636278281e-07	8.538376202500002e-08	0.000525184	-2.0832999999999938e-05	4.3401388899999757e-10	2.7581823385600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1256.8003801677748	6.092133765028392	37.11409381099902	1579547.1955898637	954.810826774356	0.15574854072531252	911663.7149255292	0.02425760793806433	882.6225409072691	-1.71263095934205	2.933104802896871	779022.5497176041	0.6512560000000001	19.79664	0.221984478	0.11993500000000006	-0.0098060577	0.0007669809	0.0022077666	0.0185223825	-0.0030968284000000004	-0.0054879777000000005	0.1257126844	0.025854435099999996	-0.0074915925	-0.060564784800000014	0.0393533725	-0.0377496035	0.0515147015	-0.042409883200000005	-0.13596176880000002	0.0622568207	0.1139821174	0.064531538	-0.09165201560000001	-0.0975207578	-0.0213557171	0.0101456495	-0.0178727535	-0.022755589700000002	0.0040287998	0.0270395064	-0.006678689	0.0727977336	0.070736702	0.0841615233	0.0020301108999999998	-0.059516828499999994	-0.0098801082	-0.014026127	0.0662116776	-0.1597279259	0.051693267300000005	0.124100935	-0.0351921229	-0.1209312895	-0.043176360899999995	-0.0366055784	0.0594077971	0.058547280800000004	0.1555063957	0.0849579243	0.0965460665	0.09616365589999999	0.0955274267	0.09463905789999999	0.09350089449999999	0.0	0.0	0.0	0.0522566	0.013333000000000005	0.00017776888900000013	0.00273075224356	0.0943502	0.095301828	0.009082438420141585	0.008901960240039999	0.128406	0.04486000000000001	0.016488100835999997	0.002012419600000001	-0.00239462	-0.00091599	8.390376801e-07	5.734204944400001e-06	0.000471491	0.000112832	2.22303763081e-07	1.2731060223999998e-08	0.0008661549999999999	0.0003409709999999998	1.1626122284099988e-07	7.502244840249998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1247.7187773752914	-9.081602792483409	82.47550928044245	1556802.147414892	955.1769130525386	0.3660862781825927	912362.9352285769	0.1340191630735826	882.6283409129802	0.005800005711080303	3.364006624856413e-05	779032.7881828	0.712734	21.665413	0.12728050000000002	0.0678601	-0.010547856699999998	-0.000267214	-0.0027248023	-0.020984010600000002	0.0031006358000000003	-0.0047508728	-0.0096164088	-0.0741593288	0.0067843392	-0.0260455042	0.052466706200000005	0.0228447171	0.039393149100000004	0.0013476977	-0.05732739780000001	-0.065734181	0.0774231153	0.0321018001	0.016712960500000002	-0.1244352329	0.152694467	-0.0032413596000000003	-0.0214525951	0.022754565499999997	-0.0035777815	-0.0209994336	0.0017898667000000004	-0.0207677611	0.0425254956	-0.05850848030000001	-0.0100182733	-0.0524201217	0.0528120316	0.043757020300000005	0.0340978133	-0.0572527383	0.0998118774	-0.037999435	-0.025499643199999998	-0.1095948334	-0.1715632479	0.08493040380000001	-0.0268948007	0.023911532000000003	-0.0091435853	-0.0425808185	0.0964627776	0.09583108380000001	0.0947813232	0.0933180753	0.0914477238	0.0	0.0	0.0	0.0519674	-0.00028920000000000334	8.363664000000192e-08	0.00270061066276	0.0451416	-0.0492086	0.00242148631396	0.00203776405056	0.13793699999999998	0.009530999999999984	0.019026615969	9.083996099999971e-05	-0.00319734	-0.0008027199999999997	6.443593983999997e-07	1.02229830756e-05	0.000953876	0.0004823850000000001	9.098794233760002e-07	2.326952882250001e-07	0.000946084	7.992900000000007e-05	6.38864504100001e-09	8.950749350559997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249.2667181123145	1.547940737023055	2.3961205253354776	1560667.3329831131	957.031226120325	1.8543130677863928	915908.7677693727	3.4384769533633834	881.9185839002431	-0.7097570127371	0.503755017129492	777780.3886286102	0.550038	16.719845	0.15855295	0.0988347	-0.0077699641	-0.0073417019	-0.026040409100000002	-0.0128947486	0.0721313275	-0.0027690781	-0.0031214574	-0.0501703093	-0.0267534304	0.052441793	0.0100506691	-0.0111251883	-0.0008428058	-0.05749381360000001	-0.0650530771	-0.0568144938	0.1051615956	-0.043592930700000004	-0.01983277	0.097821971	0.0841805536	0.0052274245	-0.0088339071	-0.004703755	-0.028838853799999998	-0.012921624199999999	0.0733346922	-0.0325381629	0.0324928823	-0.0343991361	-0.0382149124	0.04800282769999999	0.0111377614	-0.0053421447	0.04526848309999999	-0.059431676600000004	0.1010976175	0.0185458194	-0.113743913	0.0125202282	0.064925991	0.0670859624	-0.0062747992	-0.0242764554	-0.06205860940000001	0.0409817008	0.09635870029999999	0.0954159064	0.09385141039999999	0.091675406	0.0889020714	0.0	0.0	0.0	0.0582382	0.0062708	3.932293264e-05	0.00339168793924	0.137933	0.0927914	0.00861024391396	0.019025512489	0.150344	0.012407000000000027	0.022603318336000003	0.00015393364900000072	-0.00313232	6.501999999999983e-05	4.2276003999999775e-09	9.8114285824e-06	0.00034812900000000003	-0.000605747	1.2119380064100005e-07	3.66929428009e-07	0.0006751760000000001	-0.0002709079999999998	7.33911444639999e-08	4.558626309760002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249.3960240733113	0.1293059609968168	0.016720031549310302	1560990.4249701982	955.7347019904128	-1.2965241299122	913428.8205887029	1.680974819444587	883.4671955628559	1.5486116626127568	2.398198081580247	780514.2856356973	0.598797	18.201996	0.17735675000000006	0.0814421	-0.0022352187	-0.014976428	-0.0079413652	-0.0031784402000000003	0.0061547489000000006	0.0175392729	-0.0492229788	-0.0581039996	-0.021228766800000003	-0.0046645098	0.0430338635	0.061146531500000004	0.0337147895	0.0018407279999999998	-0.0432358255	-0.0562976519	0.0422952071	0.0335663199	0.0109551893	-0.0861581684	0.0810525067	-0.0006165201999999999	-0.011210374399999999	-0.0055585951	-0.009366156700000001	0.0008150025	0.004079284	-0.052222767	0.0026810539	-0.0515130228	-0.0319917141	-0.026622595899999997	0.0539945726	0.06821962820000001	0.0098493437	-0.0274146659	0.0335664397	-0.0308593263	-0.0261547443	-0.1114135043	-0.10776700410000001	0.0367628866	0.07303118019999999	-0.028196307400000002	-0.0749172851	0.0944454348	0.0962338568	0.0949184818	0.0927394919	0.0897167126	0.0858776466	0.0	0.0	0.0	0.06891110000000003	0.01067290000000002	0.00011391079441000044	0.0047487397032100025	0.100802	-0.037131	0.0013787111609999995	0.010161043203999999	0.184871	0.034526999999999995	0.034177286641000004	0.0011921137290000002	-0.00422551	-0.00109319	1.1950643760999998e-06	1.78549347601e-05	0.0009851660000000002	0.0006370370000000003	9.705520475560006e-07	4.058161393690003e-07	0.000845466	0.00017028999999999992	2.899868409999997e-08	7.14812757156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
