onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.398190	3.000000	missed_trial	3.000000	n/a	n/a	4	8
19.688500	2.498920	choice_computer	2.498920	2	high	0	2
26.455400	1.000000	outcome_computer_defect	2.498920	2	high	0	2
32.696400	2.063880	choice_stranger	2.063880	4	low	4	8
37.956100	1.000000	outcome_stranger_recip	2.063880	4	low	4	8
42.189200	2.379830	choice_stranger	2.379830	0	low	0	4
53.378500	1.931420	choice_friend	1.931420	2	low	2	8
58.644800	1.000000	outcome_friend_defect	1.931420	2	low	2	8
62.662500	2.089690	choice_computer	2.089690	0	low	0	8
72.307300	1.887190	choice_friend	1.887190	4	high	0	4
77.569900	1.000000	outcome_friend_recip	1.887190	4	high	0	4
83.922300	1.995850	choice_friend	1.995850	4	low	4	8
90.695400	1.000000	outcome_friend_defect	1.995850	4	low	4	8
95.033800	2.241740	choice_friend	2.241740	2	high	0	2
100.289000	1.000000	outcome_friend_defect	2.241740	2	high	0	2
104.324000	2.010440	choice_computer	2.010440	2	low	2	4
112.607000	1.000000	outcome_computer_recip	2.010440	2	low	2	4
121.011000	1.843880	choice_friend	1.843880	2	low	2	4
126.263000	1.000000	outcome_friend_recip	1.843880	2	low	2	4
134.675000	2.567200	choice_friend	2.567200	0	low	0	2
146.969000	2.197560	choice_computer	2.197560	4	high	0	4
155.251000	1.000000	outcome_computer_defect	2.197560	4	high	0	4
159.253000	1.953590	choice_computer	1.953590	2	low	2	8
164.499000	1.000000	outcome_computer_defect	1.953590	2	low	2	8
168.950000	2.148780	choice_friend	2.148780	0	low	0	8
180.040000	2.032160	choice_friend	2.032160	0	low	0	8
194.568000	2.058800	choice_stranger	2.058800	2	low	2	4
201.349000	1.000000	outcome_stranger_recip	2.058800	2	low	2	4
205.778000	1.906600	choice_friend	1.906600	2	low	2	8
212.553000	1.000000	outcome_friend_recip	1.906600	2	low	2	8
216.569000	2.040150	choice_computer	2.040150	4	low	4	8
221.836000	1.000000	outcome_computer_defect	2.040150	4	low	4	8
232.109000	2.537120	choice_stranger	2.537120	8	high	0	8
237.367000	1.000000	outcome_stranger_defect	2.537120	8	high	0	8
245.393000	2.075380	choice_computer	2.075380	2	low	2	8
250.668000	1.000000	outcome_computer_recip	2.075380	2	low	2	8
254.671000	2.390170	choice_computer	2.390170	0	low	0	2
264.215000	2.387730	choice_stranger	2.387730	0	low	0	4
276.497000	2.079670	choice_computer	2.079670	2	low	2	4
281.779000	1.000000	outcome_computer_defect	2.079670	2	low	2	4
290.183000	1.815640	choice_friend	1.815640	2	low	2	4
296.936000	1.000000	outcome_friend_defect	1.815640	2	low	2	4
303.187000	1.918090	choice_stranger	1.918090	2	high	0	2
308.452000	1.000000	outcome_stranger_defect	1.918090	2	high	0	2
318.866000	1.658910	choice_friend	1.658910	0	low	0	4
328.375000	2.025270	choice_stranger	2.025270	4	low	4	8
333.627000	1.000000	outcome_stranger_defect	2.025270	4	low	4	8
337.864000	1.763050	choice_stranger	1.763050	2	low	2	8
343.128000	1.000000	outcome_stranger_defect	1.763050	2	low	2	8
349.136000	1.814560	choice_computer	1.814560	4	low	4	8
357.414000	1.000000	outcome_computer_recip	1.814560	4	low	4	8
365.675000	1.928550	choice_stranger	1.928550	4	high	2	4
370.928000	1.000000	outcome_stranger_defect	1.928550	4	high	2	4
376.961000	2.083050	choice_computer	2.083050	0	low	0	8
389.963000	2.270170	choice_stranger	2.270170	0	low	0	8
401.260000	2.180750	choice_computer	2.180750	4	high	0	4
408.029000	1.000000	outcome_computer_recip	2.180750	4	high	0	4
414.259000	1.920990	choice_stranger	1.920990	2	low	2	8
421.013000	1.000000	outcome_stranger_recip	1.920990	2	low	2	8
427.236000	2.199660	choice_stranger	2.199660	0	low	0	2
